peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(reward_seq_3)[T.001]_beta,C(reward_seq_3)[T.001]_se,C(reward_seq_3)[T.001]_tstat,C(reward_seq_3)[T.001]_pvalue,C(reward_seq_3)[T.010]_beta,C(reward_seq_3)[T.010]_se,C(reward_seq_3)[T.010]_tstat,C(reward_seq_3)[T.010]_pvalue,C(reward_seq_3)[T.011]_beta,C(reward_seq_3)[T.011]_se,C(reward_seq_3)[T.011]_tstat,C(reward_seq_3)[T.011]_pvalue,C(reward_seq_3)[T.100]_beta,C(reward_seq_3)[T.100]_se,C(reward_seq_3)[T.100]_tstat,C(reward_seq_3)[T.100]_pvalue,C(reward_seq_3)[T.101]_beta,C(reward_seq_3)[T.101]_se,C(reward_seq_3)[T.101]_tstat,C(reward_seq_3)[T.101]_pvalue,C(reward_seq_3)[T.110]_beta,C(reward_seq_3)[T.110]_se,C(reward_seq_3)[T.110]_tstat,C(reward_seq_3)[T.110]_pvalue,C(reward_seq_3)[T.111]_beta,C(reward_seq_3)[T.111]_se,C(reward_seq_3)[T.111]_tstat,C(reward_seq_3)[T.111]_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.05233232545690625,0.05054679992785649,4255,-0.03879250531777352,0.0989675398445599,-0.39197200798061355,0.6950985685960646,-0.1522034927769283,0.1385119890036369,-1.0988470663931618,0.2718970812969463,0.035257499239495955,0.17666836086824483,0.19956883658297017,0.8418273586203671,-0.45847640847477084,0.12386229075560366,-3.701501124175106,0.00021704604356017926,0.8256118022439777,0.13823111984350547,5.972691266472204,2.5246590365746667e-09,0.8510414236990751,0.13462212412011526,6.321705509116331,2.8535216221987386e-10,0.6705123777131208,0.12374715117093968,5.418406576381707,6.346375315527433e-08,0.3448708610452158,0.10472834093505246,3.29300414735958,0.0009993458465852563,-0.0452717267203513,0.024287668392730874,-1.8639799419322112,0.06239348749567655
-2.106,0.051858245550462256,0.050071826795022645,4255,-0.05278705037097638,0.09297072108312664,-0.5677814451259189,0.5702134008636731,-0.13505920249514775,0.13011902202026993,-1.0379666277702906,0.2993446970043857,0.044200626092678164,0.16596335453313396,0.26632762525810283,0.7899998311526333,-0.4289360727162108,0.11635700457587313,-3.686379468771162,0.00023030787774075518,0.7496541046644641,0.1298551717882803,5.773001524242117,8.342792356919485e-09,0.79438572510952,0.126464858809737,6.281474020420582,3.6905122226615537e-10,0.6629484551947408,0.11624884173552937,5.7028392308886335,1.2583294450563674e-08,0.31934221214727926,0.09838245337677316,3.2459264958996425,0.0011797774280144634,-0.0327066656617924,0.022815986407730977,-1.433497771137787,0.15178926521941544
-2.052,0.051887735957050096,0.05010137276525928,4255,-0.02033691073983691,0.08575815283388018,-0.23714259306903446,0.8125576106436303,-0.16089263111282548,0.12002452865813629,-1.3404979208132788,0.18015523697665195,0.014890605088936198,0.15308809652180974,0.09726820979066,0.9225179920250652,-0.46060115384153116,0.10733015368126733,-4.2914422279628335,1.814714697806622e-05,0.6488002019602063,0.11978114764251535,5.416546883458978,6.412250285289194e-08,0.6655511042316429,0.11665385148753943,5.705350451311372,1.2400558610878227e-08,0.565921041638894,0.10723038199739653,5.277618442622298,1.374053652765921e-07,0.27237796624773997,0.09075004877410447,3.001408483269741,0.0027029732005033344,-0.023274732478696443,0.021045946795017832,-1.1059009464096063,0.26883205035236524
-1.998,0.05281552790927391,0.051030912794642225,4255,-0.04246426621647948,0.07778013095956522,-0.5459526191663904,0.5851271889701576,-0.08161750995248142,0.10885872944900668,-0.749756224104324,0.45344307690092356,0.03906788250450454,0.13884641637375356,0.28137479903939117,0.7784366561210878,-0.4211416029029787,0.09734530343033646,-4.32626524405835,1.5514449589392453e-05,0.6050195984638557,0.10863799000158951,5.569134687184506,2.7182630774606512e-08,0.6481408402906524,0.10580162405333328,6.126000863313145,9.828562662080016e-10,0.49925287265147295,0.09725481343747758,5.133451548621075,2.9720385883470614e-07,0.28416753333298544,0.08230763425968031,3.4525051763295473,0.0005608301498883405,-0.017521440589291486,0.019088056864464343,-0.917926885575798,0.35870928211516795
-1.944,0.05169790778855521,0.049911186936531626,4255,-0.04269938600715232,0.07164541234119672,-0.5959821377509166,0.5512189274426804,-0.05189600667055464,0.1002727619778291,-0.5175483914767318,0.6048003587457289,0.02250289716139102,0.12789524304563693,0.17594788223172067,0.8603432780388327,-0.4056567417657006,0.08966742942835941,-4.5240143980017145,6.233489433776288e-06,0.508551112375113,0.1000694328173473,5.081982560082566,3.89577063322133e-07,0.5901186333823347,0.09745677833340217,6.055183061392852,1.523888496284268e-09,0.4373727722262322,0.08958407661355769,4.882260204711872,1.0873023600028666e-06,0.26346651311380165,0.07581581983230141,3.4750862510828044,0.0005157988355713714,-0.020664757589907337,0.01758253281365268,-1.1753003852699389,0.23994046098915578
-1.89,0.04931888169402332,0.04752767845651784,4255,-0.07045654272156918,0.06691753781272577,-1.0528860598360268,0.2924531287164704,0.05976927562383565,0.09365577113692622,0.6381803801118889,0.5233906837592125,0.05699305144947079,0.1194554470817525,0.47710717963715865,0.6333103573590442,-0.37070828992311355,0.08375028355991364,-4.426352654172384,9.82456453031543e-06,0.46185561548482895,0.09346585965005848,4.941436554631207,8.053605440721282e-07,0.5774378724022631,0.09102561400825267,6.343685551518617,2.4778212060096706e-10,0.389856506053654,0.0836724311901104,4.659318493660942,3.2697293167171657e-06,0.2513226859107955,0.07081274047624654,3.5491167863373296,0.0003907107660955513,-0.030254675898979295,0.016422263002659164,-1.8422963932608025,0.06550149080272608
-1.836,0.04393776908998537,0.042136427157041245,4255,-0.051178637296480305,0.06330840632206851,-0.8084019211622466,0.41890453663216287,0.04143393118307735,0.08860453936808804,0.4676276348658528,0.6400748978018266,0.05470675123797483,0.11301273520254604,0.48407598612605174,0.6283569088850118,-0.3711372738631737,0.07923329450700682,-4.684107560747117,2.8997207358296776e-06,0.38930974110744815,0.0884248705702088,4.402717681088814,1.0953192255393322e-05,0.47699402130500745,0.08611623717354308,5.538955683162979,3.226792287595682e-08,0.3220537167217553,0.07915964102808726,4.068407998559327,4.819496280958886e-05,0.1903786317750939,0.06699352506656123,2.8417467447181464,0.004508105444435814,-0.025425397695164345,0.015536544422925623,-1.6364898785116462,0.10181121363203888
-1.782,0.03945323938161338,0.037643448028587545,4255,-0.024135831744047903,0.060621851729105905,-0.39813748764885964,0.6905488594837341,-0.010872670694392747,0.08484451844786951,-0.12814818085240445,0.8980377764006711,-0.010068482885350451,0.10821692844542932,-0.09303981391809413,0.9258763209968345,-0.373205268261136,0.07587095159490675,-4.918948034997222,9.030265551686405e-07,0.3249445381778589,0.08467247407243582,3.8376643854751964,0.00012601610005444358,0.40366109522062543,0.08246180980839567,4.895127770765074,1.0188895335659137e-06,0.2508811480571381,0.07580042367392767,3.3097591793993,0.0009415533448926854,0.1389166567145457,0.06415058882914111,2.165477499895391,0.030406642871392175,-0.011974213798849187,0.014877235853920808,-0.8048681836077402,0.42094081528242633
-1.728,0.036861270817492575,0.035046595868491015,4255,0.018063054488028262,0.0584933243014812,0.30880540136391016,0.7574847104325002,-0.07748380875081884,0.08186549554690468,-0.9464770014911182,0.3439592061385244,-0.06892237207102747,0.10441726390600378,-0.6600668270054582,0.5092467486882736,-0.3961378831206882,0.07320700457211714,-5.411201912112765,6.605293171493819e-08,0.2742104510675462,0.08169949191686947,3.3563299432334257,0.000796784031008734,0.3488193529917065,0.07956644751076941,4.384000592014535,1.1933789085529456e-05,0.15853007199660896,0.07313895299605223,2.167519023756955,0.030250700170719888,0.06073085219135802,0.06189816195786586,0.9811414470222487,0.3265788939675702,-0.0025355009815579564,0.014354872982132973,-0.1766299837493379,0.8598074647533097
-1.674,0.033559388936982515,0.03173849282570018,4255,0.010531563916064107,0.05741883572639104,0.18341653540744912,0.8544799602711735,-0.05978889734590613,0.08036167368843296,-0.7439976620909027,0.4569190588089116,-0.03603849501628758,0.1024991790912152,-0.35159788923008356,0.7251572948996894,-0.38011672572401256,0.07186223419073327,-5.289520010122773,1.288132614564571e-07,0.2617275023929309,0.0801987194491791,3.2634872999285767,0.001109215631164291,0.32698255840945145,0.07810485783653257,4.18645609846446,2.8908385189127066e-05,0.12343398929540068,0.07179543268280643,1.7192457052349608,0.0856425247105736,0.031627919408654254,0.06076112848204539,0.5205288347796264,0.6027221765736785,0.01410077260930557,0.014091182258441592,1.000680592351166,0.3170382764333816
-1.6199999999999999,0.032434711255189375,0.030611696109179243,4255,-0.022339327516094416,0.056120275263826735,-0.39806161696597386,0.6906047794395613,-0.039542850071773356,0.07854424756271773,-0.5034467997188249,0.6146762912537074,0.009277596554513361,0.10018110036793008,0.09260825166064257,0.9262191570595001,-0.3430218181963548,0.07023702784701195,-4.883774679980963,1.0790264281954547e-06,0.2930439627330478,0.0783849786286364,3.7385219446368514,0.00018754293760217826,0.31118201477471835,0.07633847091771682,4.076345924064068,4.6585865512432824e-05,0.130664273799675,0.07017173709415243,1.8620641188397136,0.06266308431726197,0.05401675399154489,0.05938698011924066,0.9095723318998017,0.3630997227128967,0.026641521595036934,0.01377250195222999,1.9343995511812755,0.05313037892402829
-1.566,0.02909373483354738,0.02726442486620584,4255,-0.029916480612076534,0.055353412274831065,-0.5404631689829792,0.5889060020383567,-0.02384635614031089,0.07747096921240314,-0.3078102208187306,0.7582418415080647,0.003152746407021162,0.09881216235563661,0.03190646102525372,0.9745481457505651,-0.3013585429260608,0.06927726460886459,-4.350035247891406,1.3931084174937199e-05,0.3146773763069719,0.07731387662992145,4.0701280290631265,4.7841884564950155e-05,0.2734912915753514,0.07529533369666594,3.632247553044068,0.00028428206957283525,0.13563652182771468,0.06921286603020872,1.9597009863529509,0.05009607407074463,0.046851469095646844,0.05857547880589943,0.799847821148808,0.423843717329347,0.03406965650581731,0.013584305761755434,2.5080160225585684,0.012178127376188553
-1.512,0.022092637526417436,0.020250136607955604,4255,-0.04765835763618437,0.05452986660155635,-0.8739863235760078,0.3821751300303141,-0.0074090939252061914,0.07631835948380139,-0.09708140970691037,0.9226663259768091,-0.012342543858408734,0.09734203927865505,-0.12679561626068359,0.8991081692616874,-0.23406766299271314,0.06824656046290033,-3.4297356731985813,0.0006099249581544767,0.2928793334771319,0.07616360411796616,3.8453975080210903,0.0001221205688110691,0.23938914510678988,0.07417509297915084,3.227352140617841,0.001258909985673682,0.10244235874412079,0.06818312000351184,1.5024592412146054,0.13305291137456665,0.05575510053341058,0.05770399536615983,0.9662259983839495,0.3339861352756328,0.04027883556476204,0.013382199048279681,3.0098816658940666,0.002628858067569872
-1.458,0.016630608579284778,0.014777816508779296,4255,-0.07272982207518774,0.05404696309309927,-1.3456782382001018,0.1784781583611793,0.04921911843280355,0.07564250227285849,0.650680727817012,0.5152878138709525,0.040137472746737006,0.09648000136773363,0.41601857563986744,0.6774174358035705,-0.15295456882905106,0.06764218518121345,-2.2612304498928544,0.023795379215510913,0.26845021208881736,0.07548911738367708,3.5561445330511177,0.0003804422845199746,0.2356224852683383,0.07351821602580176,3.2049537924811022,0.0013608454126346205,0.09972905617423611,0.06757930653542046,1.4757336422498644,0.14008956073257736,0.079429796068185,0.057192982529507955,1.3888031810057162,0.1649654483345465,0.04979892329642218,0.013263689481430661,3.7545302433490564,0.00017599107630600564
-1.404,0.0109205052955611,0.009056954669645845,4255,-0.02240812098984293,0.05399821862149215,-0.4149788930430409,0.6781783208631575,-0.0025224552367526755,0.07557428097801941,-0.033377164878172313,0.9733753881411957,-0.00433831559870866,0.09639298691922107,-0.04500654806292329,0.9641042060658122,-0.14718287667940166,0.06758117930065492,-2.1778678354311483,0.029470734063432053,0.21201000952559207,0.07542103442529483,2.811019646456716,0.004961116228433088,0.09065617336324215,0.07345191060568958,1.2342248501868096,0.21718743532498055,0.04673841280650412,0.067518357364549,0.6922326702077687,0.48882907819946086,0.01343933927279538,0.05714140069116796,0.2351944318871523,0.8140691693815366,0.05010923010883249,0.013251727078765787,3.7813358070983956,0.00015813363985661447
-1.35,0.007639152763920576,0.005769419655609398,4255,0.03402389048171159,0.0534164887089182,0.6369548299424461,0.5241886054882781,-0.03575690608991333,0.07476010930738797,-0.47828857423005067,0.6324694519615413,-0.0003070616404377121,0.09535453259082326,-0.003220210220686071,0.997430799700267,-0.17483796660079695,0.06685311836587128,-2.6152552173250943,0.008947618745767912,0.11672322250967855,0.07460851369993518,1.5644759119464935,0.11778036701554212,-0.022465880142925082,0.07266060351027309,-0.30918928632004483,0.7571927137936729,0.002059172964742285,0.06679097321874715,0.030830108703436415,0.9754064775552456,-0.07296200789870036,0.056525808864677674,-1.2907733540509048,0.1968525566131917,0.03838382901748395,0.013108964479706343,2.928059579145629,0.0034289779195712127
-1.296,0.006907663233450934,0.005036551906523745,4255,0.05204663622783431,0.05310556672952632,0.9800598964118905,0.327112390825508,-0.016165603936677545,0.07432495226642123,-0.21749901538760752,0.8278299249389142,0.04926628139441515,0.09479950134983912,0.5196892461765966,0.6033072734932082,-0.13192914019985696,0.06646398563938105,-1.9849718449879823,0.04721185086226933,0.07211465666313092,0.07417423905329042,0.9722331847761891,0.33098993622046746,-0.05242591990091465,0.07223766708720845,-0.7257421510805963,0.4680368549826688,0.0016000963236240233,0.06640220222124024,0.02409703699724881,0.98077633911151,-0.11449273989665142,0.056196788429158144,-2.037353790083242,0.041676482889740046,0.03162951187188579,0.013032660977130227,2.426941967368706,0.01526803245836706
-1.242,0.006202243553752096,0.00432980312709863,4255,0.038070883789363394,0.05263921009132996,0.7232419278957594,0.4695711019769988,0.0016217445317582202,0.07367225355689401,0.02201296218671816,0.9824386500721993,0.08552893132538705,0.09396700149201119,0.9102017726154482,0.36276777512684066,-0.03126407267719646,0.06588031950393089,-0.47455860737486294,0.6351260204668451,0.07149881540497238,0.07352286386051927,0.9724704894604388,0.3308719341790505,-0.09034258286243556,0.07160329826961315,-1.261709796136234,0.20712253700838287,0.0036157986160493846,0.06581907864863151,0.05493541827517762,0.9561924993668063,-0.11050830629504574,0.05570328563946504,-1.9838741113100888,0.04733417014055065,0.02217027387599981,0.012918212185141944,1.7162029511714672,0.08619784521746715
