mouse,n_trials,beta_rpe,se_rpe,t_rpe,p_rpe,r2_rpe,r2_outcome_only,r2_outcome_plus_value,r2_outcome_x_value,interaction_coef,interaction_p
WCL23,550,-1.386460307296396,0.18160510070692565,-7.6344788879793954,1.0142609603792706e-13,0.0961350555222158,0.19066557167853837,0.19233585355250338,0.20112179901211102,-1.1173024854303117,0.014579475662760395
WCL24,935,-1.0712102134274966,0.17092490514015124,-6.26713943500012,5.610971432846423e-10,0.04039696014125249,0.09401681066838963,0.09403988213636727,0.10315302975128227,-1.3691246544323703,0.0021611178907574714
WCL27,1304,-0.7640531577597008,0.10034552336294927,-7.614222659401798,5.073869784025472e-14,0.04263043628818597,0.13358290401025574,0.1356561054555585,0.15599231671848013,-1.459120216672558,2.661333017627036e-08
WCL28,1113,0.12605258164961142,0.41984755866191353,0.30023416606577563,0.7640547128829991,8.112803019577619e-05,0.000220708847572193,0.0009266290771297037,0.0009944966468647953,0.3330850951467331,0.7837657862883923
WCL29,1037,-1.013744050265461,0.15224448795840076,-6.658658476636975,4.4768676665248055e-11,0.041078646066813884,0.09009449568552097,0.0912809228435929,0.09222576875224331,-0.39227564411356086,0.30001972124112386
