mouse,n_trials,beta_rpe,se_rpe,t_rpe,p_rpe,r2_rpe,r2_outcome_only,r2_outcome_plus_value,r2_outcome_x_value,interaction_coef,interaction_p
SM1L,10324,-0.5595352527577744,0.041263899441964576,-13.559921876620754,1.56836176107615e-41,0.017501782848509118,0.023154351811184637,0.024480011409301228,0.0260078254509557,-0.4666862145488024,5.776377418218891e-05
SM1N,7789,-0.7543587697488431,0.04328998788798235,-17.42570988240584,9.612920048083173e-67,0.037531615327840995,0.05416964426197557,0.0565164341371196,0.06576542810574815,-1.0309043653456789,2.0019946517786815e-18
SM2L,8151,-0.9193564862333526,0.03365896173910101,-27.31386943422419,2.977851538047077e-157,0.08387222963494134,0.06620464643631618,0.08934494168191043,0.09039827008607204,-0.2937018192552816,0.002136651655016029
SM2N,10247,-0.555759472385865,0.036072475020615564,-15.406746336874479,5.776417608320436e-53,0.02264448610060943,0.03762271723833488,0.03841643778382098,0.042907085069559536,-0.6696130528584144,4.3832870330070755e-12
SM2R,9668,-0.7929100001443583,0.038286968763118975,-20.70965724787677,2.9440666847597275e-93,0.0424858425829181,0.023050962228329586,0.04279693286624209,0.05463691441630025,-1.1462922542943228,5.502591323595207e-28
SM3FR,752,-0.7971543844061308,0.13907827762157723,-5.731695833731383,1.440589830276895e-08,0.04196492182783251,0.005991040997530006,0.0454028572427525,0.04542424848765214,-0.04538941630751395,0.8970218687824623
SM3MN,5959,-0.5916357218725089,0.04823850585675016,-12.2648019743696,3.605691339514486e-34,0.024629914967393418,0.02329285251102664,0.028578778431200047,0.03377484426259192,-0.7435363508364917,1.593609918772786e-08
SM3MR,3226,-0.547815025053329,0.06783811277522327,-8.075328198891306,9.410448818026295e-16,0.019825705008414296,0.0099303721751276,0.01986993627005762,0.020008024706501426,-0.12419085521997136,0.5004876382995649
