mouse,model,event,r2_mean,r2_std,n_trials
WCL30,1_main_effects,side_in,0.14328167491787888,0.009482875583479013,2414
WCL30,2b_word_l1,side_in,0.1432816749178789,0.00948287558347874,2414
WCL30,2b_word_l2,side_in,0.2767245471942135,0.021573075942195773,2414
WCL31,1_main_effects,side_in,0.035215361750562946,0.011692935619948809,3026
WCL31,2b_word_l1,side_in,0.035215361750563015,0.01169293561994926,3026
WCL31,2b_word_l2,side_in,0.0638986025176024,0.021062235073398963,3026
WCL32,1_main_effects,side_in,0.04821610375381924,0.018777077772755214,2216
WCL32,2b_word_l1,side_in,0.048216103753819614,0.018777077772755457,2216
WCL32,2b_word_l2,side_in,0.08169532717346191,0.013356248692149115,2216
WCL33,1_main_effects,side_in,0.04497498722977551,0.017498676518840163,3179
WCL33,2b_word_l1,side_in,0.044974987229775665,0.017498676518839764,3179
WCL33,2b_word_l2,side_in,0.15674827517000428,0.022138560011114874,3179
