peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l2)[T.LR]_beta,C(word_l2)[T.LR]_se,C(word_l2)[T.LR]_tstat,C(word_l2)[T.LR]_pvalue,C(word_l2)[T.Ll]_beta,C(word_l2)[T.Ll]_se,C(word_l2)[T.Ll]_tstat,C(word_l2)[T.Ll]_pvalue,C(word_l2)[T.Lr]_beta,C(word_l2)[T.Lr]_se,C(word_l2)[T.Lr]_tstat,C(word_l2)[T.Lr]_pvalue,C(word_l2)[T.RL]_beta,C(word_l2)[T.RL]_se,C(word_l2)[T.RL]_tstat,C(word_l2)[T.RL]_pvalue,C(word_l2)[T.RR]_beta,C(word_l2)[T.RR]_se,C(word_l2)[T.RR]_tstat,C(word_l2)[T.RR]_pvalue,C(word_l2)[T.Rl]_beta,C(word_l2)[T.Rl]_se,C(word_l2)[T.Rl]_tstat,C(word_l2)[T.Rl]_pvalue,C(word_l2)[T.Rr]_beta,C(word_l2)[T.Rr]_se,C(word_l2)[T.Rr]_tstat,C(word_l2)[T.Rr]_pvalue,C(word_l2)[T.lL]_beta,C(word_l2)[T.lL]_se,C(word_l2)[T.lL]_tstat,C(word_l2)[T.lL]_pvalue,C(word_l2)[T.lR]_beta,C(word_l2)[T.lR]_se,C(word_l2)[T.lR]_tstat,C(word_l2)[T.lR]_pvalue,C(word_l2)[T.ll]_beta,C(word_l2)[T.ll]_se,C(word_l2)[T.ll]_tstat,C(word_l2)[T.ll]_pvalue,C(word_l2)[T.lr]_beta,C(word_l2)[T.lr]_se,C(word_l2)[T.lr]_tstat,C(word_l2)[T.lr]_pvalue,C(word_l2)[T.rL]_beta,C(word_l2)[T.rL]_se,C(word_l2)[T.rL]_tstat,C(word_l2)[T.rL]_pvalue,C(word_l2)[T.rR]_beta,C(word_l2)[T.rR]_se,C(word_l2)[T.rR]_tstat,C(word_l2)[T.rR]_pvalue,C(word_l2)[T.rl]_beta,C(word_l2)[T.rl]_se,C(word_l2)[T.rl]_tstat,C(word_l2)[T.rl]_pvalue,C(word_l2)[T.rr]_beta,C(word_l2)[T.rr]_se,C(word_l2)[T.rr]_tstat,C(word_l2)[T.rr]_pvalue
-2.16,0.03861486006497861,0.03824764820128723,39287,0.35335951979258373,0.013145127580195365,26.881406638073273,9.755493461120006e-158,-0.526589714936952,0.11020807723644896,-4.778140841774833,1.7756201644167568e-06,-0.030700452603026573,0.024543214249904754,-1.2508733489602208,0.21098814089279397,-0.47039685939208975,0.06400568131076495,-7.3492985272383144,2.031196759538033e-13,-0.5606623457918174,0.0855567519510431,-6.553104611926328,5.7048847256511267e-11,-0.08922007405786898,0.01848658912896885,-4.826205279699724,1.396810817812688e-06,-0.500018869550858,0.058766142956064686,-8.508621536123051,1.8214445252766317e-17,-0.06424974896183883,0.02439501935231358,-2.633724041532498,0.008448719532340563,-0.5792374722622986,0.02927685782646233,-19.784823757238936,1.0654508535187292e-86,-0.46588326975010996,0.03359091622567235,-13.869323081876876,1.2320974912690509e-43,-0.5524959177721873,0.02588242915543575,-21.34637032923758,1.5735137410413002e-100,-0.5459291644391371,0.03878653335073783,-14.075224498730613,6.935772309834105e-45,-0.43701086878804596,0.03337996134704464,-13.092012427591907,4.417306860063395e-39,-0.5290648035108242,0.02771074343124588,-19.09240742037491,6.799671730689707e-81,-0.4954198972428728,0.04198637527438021,-11.799539588862164,4.4465228945385846e-32,-0.5153518581277086,0.024970310308684903,-20.638584453172154,3.9127687553371284e-94
-2.106,0.035497726224641646,0.03512932373663202,39287,0.33627789040433237,0.01300967675122504,25.848289456743586,4.260030578911324e-146,-0.48556536631771224,0.10907246441490487,-4.4517685460067336,8.540023105853373e-06,-0.028913879011166013,0.024290314557949347,-1.1903460098133452,0.2339176194886844,-0.4646723055215684,0.06334615004798623,-7.33544667149571,2.252432936032264e-13,-0.5647464243065343,0.08467515282581003,-6.669564865956671,2.5995849919310337e-11,-0.10207859802846957,0.018296098484653973,-5.579254949577854,2.4313985275487216e-08,-0.5954058419640007,0.05816060126540965,-10.237271090904478,1.4494075646576644e-24,-0.055942704241522506,0.024143646699301347,-2.3170776535237048,0.020504618835031182,-0.5406671892896193,0.02897518143435068,-18.65966535928735,2.27988956829434e-77,-0.4327490324471639,0.03324478664869547,-13.0170494706467,1.177007151968767e-38,-0.49109482957600414,0.025615729843201505,-19.17161184093071,1.5090026374970875e-81,-0.5290915511508606,0.038386866777462586,-13.783139796694659,4.0579389447925274e-43,-0.4586716917483029,0.033036005504252626,-13.883993683475428,1.00510405852771e-43,-0.5271519939461555,0.027425204691036063,-19.221442460863578,5.834532557812866e-82,-0.5406813406926271,0.04155373669391164,-13.011617816114393,1.2633557557027954e-38,-0.46126202300750585,0.024713009707353854,-18.66474494485583,2.0748644049392642e-77
-2.052,0.03227169736341917,0.03190206265741358,39287,0.31218368415488257,0.012738528000463146,24.507045409291578,1.215739028019914e-131,-0.5691854762881581,0.10679916715824261,-5.329493585327357,9.902917145110061e-08,-0.007115896291272736,0.023784053828036805,-0.29918769704786274,0.764798419187719,-0.41342912695939266,0.06202588438885142,-6.665428974257443,2.6737743350335203e-11,-0.5730622221407413,0.08291034633996643,-6.91183003615678,4.857297930759403e-12,-0.10775113009793687,0.017914769698182523,-6.014653378930591,1.8186200880544456e-09,-0.6399597414861733,0.056948413239662474,-11.237534201224502,2.956375162496581e-29,-0.06636301423988059,0.023640442832938133,-2.807181519773279,0.005000169617194942,-0.47508463531904394,0.028371278324438007,-16.74526716372251,1.0126453185590916e-62,-0.4415733433106212,0.032551896076430435,-13.565211140814231,8.00173419634927e-42,-0.4590618406391691,0.025081844699115646,-18.302554941477453,1.6133350330282641e-74,-0.5040125942450286,0.037586804549060784,-13.409296169009474,6.564164301177022e-41,-0.41185585035306527,0.03234746636573809,-12.732244488529595,4.634414348499877e-37,-0.46860997415757144,0.02685360632363901,-17.450541596160136,6.158478998427212e-68,-0.4319799338838252,0.04068767030275539,-10.616973905595458,2.697633706739156e-26,-0.46180163905062993,0.024197939130440053,-19.08433757772792,7.9241495481880005e-81
-1.998,0.03309160265261546,0.03272228111865383,39287,0.2983226724894116,0.011632219778104597,25.64623762103827,7.154347590299373e-144,-0.43143831599976323,0.09752393561155895,-4.423922325265833,9.71851998274237e-06,0.011676598311576252,0.021718470244908614,0.5376344733263871,0.5908324721141682,-0.4608346654508513,0.05663909669281996,-8.136335011664663,4.1928749705651385e-16,-0.47845016393925366,0.07570979711864627,-6.319527751335342,2.6517275887647177e-10,-0.11694242845753941,0.016358918267150732,-7.148542864986606,8.923027284667885e-13,-0.3332990720933486,0.05200259078552802,-6.40927821207907,1.4786468262413083e-10,-0.11262180542397271,0.02158733149343911,-5.217032288506854,1.8273400304419928e-07,-0.4310925402361487,0.025907306153712513,-16.6398056856395,5.852164281557887e-62,-0.42147465363750447,0.029724848062609163,-14.179202960087682,1.5967064058954992e-45,-0.4396241649052252,0.02290355133417246,-19.194585088177963,9.740058953094803e-82,-0.5059243300775231,0.0343224877517591,-14.74031642859552,4.804057299747671e-49,-0.40679295957682915,0.029538172543753197,-13.771771390876335,4.746284869071084e-43,-0.4615450637545533,0.024521440042359,-18.82210273773758,1.1062048600227387e-78,-0.46407161408281705,0.03715405133179458,-12.490471360405529,9.841150650120999e-36,-0.4188167834940454,0.022096410678866668,-18.95406405958086,9.292090020783896e-80
-1.944,0.02776750763833369,0.027396152506419025,39287,0.29225608838661915,0.011409947275758189,25.614148893356635,1.6084515976584307e-143,-0.41916986629988323,0.09566041432150786,-4.381852924984028,1.1797894912818093e-05,-0.005797890747778705,0.021303466159655813,-0.2721571552876529,0.7855026146841266,-0.4121562123557973,0.055556817128583194,-7.418643357517844,1.2071148944369518e-13,-0.5767813820453249,0.07426310797601364,-7.76672829571879,8.24876338916548e-15,-0.15125195323201768,0.01604632636566652,-9.425955186580495,4.486444613631134e-21,-0.44067235079261186,0.05100890718919908,-8.639125499358324,5.8742402605562284e-18,-0.12738553531264235,0.0211748332530723,-6.01589319689966,1.8047664528160215e-09,-0.41489630993203724,0.02541226033462651,-16.32661968942225,1.0046381452050686e-59,-0.39956859523589755,0.02915685532461264,-13.70410460206946,1.2029587755460755e-42,-0.3791386322771698,0.022465902307178622,-16.8761809382578,1.1302536865408794e-63,-0.41418915321295124,0.03366664171507249,-12.302657233184014,1.0155975363354089e-34,-0.38415371454765845,0.02897374686651502,-13.258682638372367,4.900752644949396e-40,-0.42536112043036595,0.024052875835068835,-17.684418418283023,1.0311779734326927e-69,-0.46466414526878885,0.036444098793125254,-12.75005174106383,3.692057415382763e-37,-0.38554161208984294,0.021674184776317062,-17.788055978516727,1.6553186427905548e-70
-1.89,0.02186122947645386,0.02148761837518698,39287,0.2541102523366387,0.011141697555151174,22.807139673178003,2.16212921451886e-114,-0.3673164739765459,0.09341142238537374,-3.932243665674658,8.430109505448363e-05,-0.008093509744353973,0.02080261819715645,-0.3890620722664751,0.6972323388447679,-0.386174154403972,0.05425066730050986,-7.118330033893291,1.1111220655006267e-12,-0.3650445886374528,0.07251717020044664,-5.0339055926813385,4.827074616008686e-07,-0.12779015278011538,0.01566907461679085,-8.155564760868298,3.577685037269092e-16,-0.4056810368159133,0.04980967946524253,-8.144622514565663,3.9159123627901824e-16,-0.09877939456083415,0.020677009471177628,-4.777257305923569,1.7834325555078039e-06,-0.3951223980918773,0.02481481395122039,-15.922843462320026,6.633276874610728e-57,-0.3785065620915776,0.02847137290251383,-13.294285575465103,3.0531657771829133e-40,-0.31541889688812286,0.02193772528134003,-14.3779217235624,9.36180240762278e-47,-0.36365198788660424,0.03287513347970736,-11.061612513636593,2.1215043428619035e-28,-0.33292033727236625,0.0282925693541181,-11.767059156255398,6.528708246933819e-32,-0.36076050205502996,0.023487388802866608,-15.359753486560395,4.349944846661626e-53,-0.3123172134753307,0.03558729208904864,-8.776088180405296,1.7593576019930733e-18,-0.3249247931064119,0.021164621158702053,-15.352261241530218,4.8793321770157465e-53
-1.836,0.018877028700987175,0.018502277750680807,39287,0.24757546608639208,0.011058159900121205,22.388486721346695,2.504674709975704e-110,-0.2952504258399419,0.09271104695869736,-3.1846304785175765,0.001450521012851249,-0.023132226169433796,0.020646645381158513,-1.1203866653584096,0.26255587646795747,-0.31973010659702983,0.053843909397805846,-5.938092352002563,2.9077661007177857e-09,-0.3194702774329913,0.07197345463843573,-4.438723679971667,9.074007829512978e-06,-0.15832341077004852,0.015551591823572219,-10.180527663417124,2.5969850551983256e-24,-0.3432329881274744,0.049436218975965736,-6.942945784230444,3.899617654604531e-12,-0.1298146680357276,0.020521978437916807,-6.325640991605346,2.548937235534303e-10,-0.3884840939502897,0.02462875869732135,-15.773596173669185,7.022151517460431e-56,-0.33880167808350575,0.028257901686302236,-11.989626188264957,4.600284140107901e-33,-0.301802854168718,0.02177324171699776,-13.861181448838138,1.379377413951881e-43,-0.34667606421146047,0.032628643970716666,-10.624899536817802,2.4786326305494343e-26,-0.2934331974571497,0.028080438762086088,-10.44973691270594,1.5871687285327847e-25,-0.32213557219740974,0.023311286249942657,-13.818867339343068,2.4779445301873097e-43,-0.34756993924303425,0.03532046749474692,-9.840468258092196,8.008499528499988e-23,-0.342991837241974,0.02100593413525308,-16.32833060570013,9.770450907562364e-60
-1.782,0.014859618553608511,0.014483333108325946,39287,0.20841376319004976,0.01093451143334789,19.06018064551407,1.2524190519223378e-80,-0.266388523856529,0.09167438453810187,-2.905811969163667,0.003665060205079888,-0.013500561707736116,0.02041578183166647,-0.6612806611596765,0.5084362207095279,-0.24556481792283327,0.05324184568175785,-4.612252163282361,3.9958445732769736e-06,-0.25476965519591355,0.07116867270411736,-3.5798005711742635,0.0003442709608739242,-0.1489691845382311,0.015377699376525215,-9.687351852230874,3.613380160285998e-22,-0.228554889689799,0.04888344050878323,-4.675507437917201,2.942012094176924e-06,-0.11091513608052597,0.020292508870473163,-5.465816808975959,4.635781227956162e-08,-0.3483932120821587,0.02435336855294296,-14.305750406756664,2.6344832205592252e-46,-0.32650312783820995,0.027941931737477024,-11.685059247363657,1.7137350863961219e-31,-0.28402032464152027,0.02152978096228738,-13.191974648465964,1.1854142716219305e-39,-0.295301102423688,0.03226380191414383,-9.15270628085011,5.811948387764343e-20,-0.20602166678121975,0.02776645314145712,-7.419804961463227,1.1965900349649706e-13,-0.27451937103020774,0.02305062762053654,-11.909409823862221,1.2034649967329311e-32,-0.2941924142935025,0.03492552641133988,-8.42342104822168,3.778803683226447e-17,-0.2920759490994881,0.02077105314488715,-14.061682239322726,8.391371369902327e-45
-1.728,0.013128528469839584,0.012751581815235724,39287,0.1777946929548735,0.010810164762985143,16.446991961089857,1.4061417771840794e-60,-0.39905347658751555,0.09063186841432687,-4.403015005309481,1.070383580132443e-05,-0.01439193424704553,0.02018361466909186,-0.7130503868112678,0.4758188153190658,-0.3002388065958058,0.052636382303275026,-5.704016755291425,1.1785554910843923e-08,-0.211217478767292,0.07035934642202085,-3.001981819165759,0.002683968099951385,-0.1352965350330336,0.015202825014102535,-8.899433816249877,5.8474504802531115e-19,-0.25416627395977487,0.04832754067730063,-5.259242874718771,1.454060810651755e-07,-0.13398084564416213,0.0200617435613205,-6.678424795663337,2.447373699447562e-11,-0.3084571337398671,0.024076423367953736,-12.811584554142312,1.6791111151470657e-37,-0.25780540630329374,0.02762417760678381,-9.332600230603179,1.0852790707226685e-20,-0.2527554887095418,0.021284945462080672,-11.874847843036669,1.817754099236101e-32,-0.3166230718400137,0.03189689971044485,-9.926452875178128,3.401708540342343e-23,-0.22582624016915243,0.02745069454383075,-8.22661298454849,1.984423187037117e-16,-0.27799877191840033,0.02278849713470214,-12.199083172319689,3.624918459784909e-34,-0.2978648437958586,0.03452835522116932,-8.62667340763564,6.5487494034549455e-18,-0.2574697736895055,0.02053484585622701,-12.53818876908833,5.408882390717719e-36
-1.674,0.008481333967961469,0.008102612265166065,39287,0.12033127887764457,0.010706069373353555,11.239538497400204,2.890228943713629e-29,-0.2633178607983516,0.08975913799231407,-2.9336050533473164,0.003352439079881482,0.008408259709588048,0.019989258590417926,0.4206388982139958,0.6740210867000649,-0.17634430482080904,0.05212952557677833,-3.382810468149811,0.0007181815397636527,-0.2555807256338072,0.06968182820277018,-3.667824628396398,0.0002449457879043527,-0.11493257377495912,0.01505643094629308,-7.633454049298166,2.33706856789244e-14,-0.24312572575743077,0.04786217550599765,-5.079704864793797,3.7974951596692425e-07,-0.08700966158761815,0.019868561028168436,-4.379263373138153,1.193888040975366e-05,-0.2539266474791948,0.0238445818811335,-10.649238839457642,1.910393375826882e-26,-0.17847434701905387,0.027358173378885596,-6.523620731082735,6.946265159757581e-11,-0.21501760562615826,0.021079984229782994,-10.200083799036681,2.1248793134073106e-24,-0.25360781901379714,0.031589751736644536,-8.028167524963758,1.0167042936352613e-15,-0.18582242312548186,0.027186360853563418,-6.835134136797328,8.312270046465354e-12,-0.21465946400471772,0.022569057603449325,-9.51122850481406,1.9871203194900847e-21,-0.1387067209015308,0.0341958679123364,-4.05624215349982,4.9964799111962885e-05,-0.17917421863045158,0.02033710763231503,-8.810211455327567,1.2991480094173775e-18
