peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Q_chosen_beta,Q_chosen_se,Q_chosen_tstat,Q_chosen_pvalue,RPE_abs_beta,RPE_abs_se,RPE_abs_tstat,RPE_abs_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.0556214590141032,0.05542659614422907,38780,0.19552488871640855,0.022871340920813738,8.548903599197104,1.2873239411349711e-17,0.10481727361036006,0.030643268376340807,3.4205644229284577,0.0006255571160258458,0.14694171949309348,0.0331764115764627,4.429102260032926,9.488473170016553e-06,0.14486118735499406,0.03255733014623881,4.44941850895993,8.634253758745683e-06,0.03632922735083385,0.032728940577445395,1.1100031565295922,0.2670045506020689,-0.025530956886480854,0.00927839231627516,-2.751657401002239,0.005932205442832969,0.45276172780791474,0.011038717785953684,41.015789749062655,0.0,-0.012197929228609915,0.009155145964191378,-1.3323577009388827,0.18275050554161004,-0.021311369070814004,0.010804353126815555,-1.9724798718324803,0.0485619461537523
-2.106,0.05816646957054905,0.057972131837618845,38780,0.18585855161204612,0.021100606727052575,8.808208883101043,1.3231851655151542e-18,0.07997675667925747,0.028270819672504333,2.8289507557872953,0.00467248514199408,0.12928335651701783,0.030607843051856664,4.223863677619568,2.4069689308693078e-05,0.1129623691687086,0.030036691852790422,3.7608125995477875,0.0001696110711562326,0.007373374952513332,0.03019501594195018,0.24419178869415475,0.8070835784155618,-0.023767962297517285,0.008560044992677367,-2.776616515199328,0.005495429601374082,0.42690441485023145,0.010184083372232906,41.918786330264574,0.0,-0.014149156609178946,0.00844634056166619,-1.6751818738395479,0.09390661709342829,-0.02172061582944327,0.00996786358344505,-2.179064314796359,0.029332890197156302
-2.052,0.06222825215716887,0.06203475253160473,38780,0.16600760106040857,0.019235214027488665,8.630400515594491,6.342174337241971e-18,0.07308739022750183,0.025771546485247324,2.8359722327622054,0.004571007554532733,0.11775575175008092,0.027901966025812176,4.220338869352245,2.4448977563432825e-05,0.0992519668287487,0.027381307274231787,3.624807458413555,0.0002895467414935623,-0.012425830822996585,0.027525634770596653,-0.4514275847425712,0.6516839308882376,-0.0233164655385383,0.0078032968269098404,-2.9880275037252146,0.0028096005620247603,0.40456654766601907,0.009283762589041518,43.577864447284156,0.0,-0.012482568489777617,0.00769964440142912,-1.621187659973069,0.10498553021883703,-0.02376608997723625,0.009086657644709248,-2.615493056577759,0.008913323610724094
-1.998,0.06683940026795832,0.0666468521057273,38780,0.14905620132751582,0.01742353310734736,8.554878072614333,1.2224895177628725e-17,0.057955559021246966,0.02334423691733018,2.4826495390055863,0.013045129896179505,0.09423662599274617,0.02527400153260947,3.728599362121527,0.00019282083304018475,0.06903636699430579,0.02480238135813016,2.783457201043151,0.005380899055125237,-0.03310028769869289,0.024933115277057192,-1.3275632559703006,0.18433024638579815,-0.02179653745171354,0.007068338330721094,-3.083686211931781,0.0020459673508270194,0.37896300678977135,0.008409365479362772,45.064399652955466,0.0,-0.011001812283089534,0.006974448475144791,-1.5774454886715805,0.11470121410263644,-0.02776556652859056,0.008230824990118029,-3.3733637347320644,0.0007432843862107114
-1.944,0.06971341462990766,0.0695214594911967,38780,0.13348278659175478,0.015869417071373453,8.411322608222447,4.1907485826760423e-17,0.04288263055332239,0.021262015549409225,2.016865731927936,0.04371640676702742,0.07711405585932345,0.023019652151628073,3.349922724782335,0.0008091117229501901,0.042488831836427626,0.022590098788255977,1.8808608246776015,0.05999834162882869,-0.043189727564712274,0.022709171715201735,-1.9018627410263784,0.05719650559351948,-0.01573753389004896,0.006437868156860065,-2.4445256576556877,0.014508697878762487,0.35071488868804956,0.007659280541748602,45.78953424886326,0.0,-0.007177048950385954,0.006352352936282727,-1.1298252824387027,0.25855684240988275,-0.028483730387608555,0.0074966652173769285,-3.7995201281744,0.00014519787708803833
-1.89,0.06786597336625633,0.06767363702690288,38780,0.11533630759490142,0.01463121177681363,7.882895098113277,3.2819832018622588e-15,0.027585204438027495,0.019603054788097953,1.4071890700818694,0.15937934809612211,0.06704727724653488,0.02122355245591288,3.159097770545737,0.001583798735652533,0.023839345101007096,0.020827514832056054,1.1446082402647229,0.2523785432646729,-0.05087095696382396,0.02093729713868981,-2.429681186967541,0.015116618662765105,-0.013617074964664105,0.005935555916804211,-2.2941532613841056,0.021787017102912812,0.3168386358299411,0.007061668060038751,44.867392963837844,0.0,-0.008880894608849353,0.0058567129891288795,-1.516361588033066,0.12943609907286446,-0.030535837068727374,0.006911740735151116,-4.417966217024162,9.99036459821121e-06
-1.836,0.06440635897237701,0.06421330877691589,38780,0.10065000806478061,0.013627618362673215,7.3857372129283005,1.5465306206342035e-13,0.016183578087313587,0.018258429545673,0.8863619977189592,0.375427988056378,0.049527512834490604,0.019767773003443193,2.505467501365166,0.012233029438670873,0.00590937140614824,0.019398900644987307,0.304624035881911,0.7606541466020124,-0.05780737655561206,0.019501152693594082,-2.9643056215133967,0.0030355129940015974,-0.01139596103121618,0.005528420477974264,-2.061341223341954,0.03927714968536441,0.285463287236016,0.006577289618525685,43.40135584602754,0.0,-0.0038242287224565475,0.005454985594702467,-0.7010520295727992,0.4832747530863605,-0.030225172992206825,0.006437646204373,-4.695065872317634,2.6743163692457716e-06
-1.782,0.05681250162325313,0.05661788451286087,38780,0.08068887901797323,0.01283865844505878,6.284837264210264,3.316805008797135e-10,0.01717804287635124,0.017201372568675488,0.9986437307702565,0.3179735403692528,0.04545663000719234,0.018623333810536553,2.4408427873141743,0.014657475424532015,6.596902485174732e-05,0.018275817018239958,0.0036096347860075273,0.9971199529594994,-0.06366876346385442,0.018372149267385247,-3.465504364090977,0.0005298103087375117,-0.006557691400104377,0.005208357056122985,-1.2590710140340904,0.2080122633226383,0.2520513954424724,0.006196502768068245,40.67639519848859,0.0,-0.0006919334206879778,0.0051391736258867985,-0.1346390433673235,0.8928979693979435,-0.028177669307183996,0.006064943896173295,-4.645990101402724,3.3956008769345187e-06
-1.728,0.048651407365036925,0.04845510629616889,38780,0.05673638937822777,0.01218199658745915,4.657396591018214,3.212941975391978e-06,0.023216892012814183,0.016321569954364405,1.4224668385289714,0.15489881684278098,0.039127156433100996,0.017670801812971683,2.2142264311050535,0.02681900129657692,-0.004038855178062891,0.017341059543095255,-0.2329070589963492,0.8158348063499952,-0.06810695303766315,0.017432464664227813,-3.9069032606399956,9.364511349699517e-05,-0.005796000250892984,0.004941964003129806,-1.1728131259601053,0.24087795881249524,0.22126504637787892,0.005879568795900227,37.63286969822772,1.9338496023482795e-304,0.000581815439418454,0.004876319113934214,0.1193144718022864,0.9050268367373666,-0.026135529163111085,0.005754738796307,-4.541566539889367,5.600571846913722e-06
-1.674,0.038585300130910105,0.03838692202358873,38780,0.03152027065822594,0.011699576193890929,2.694137816264201,0.007060135839442133,0.03226064967447728,0.01567521792622958,2.0580670601392437,0.039590365360782274,0.03646075535488395,0.016971018726999087,2.1484128879593283,0.03168714463468944,-0.005690056825515167,0.01665433461179113,-0.34165620891792664,0.7326114828510079,-0.055769014662602756,0.01674211999011763,-3.3310605046147996,0.0008659656760262664,-0.0038191412896523415,0.00474625682144793,-0.8046638505514424,0.4210186195262643,0.18821537967415117,0.005646731438561809,33.331739205590516,3.3507587123174517e-240,0.0017779147228217732,0.004683211541688617,0.37963579201906256,0.7042178675570925,-0.02574933676803091,0.005526844843532895,-4.658957777358429,3.1886873192087783e-06
-1.6199999999999999,0.028043326333032637,0.02784277299705107,38780,0.011095484965996688,0.011331235086988255,0.9791946668494875,0.3274899130775659,0.03303919958666041,0.01518171055244087,2.1762501315339904,0.029542577869084034,0.025817457715395734,0.016436715285611785,1.5707188003673442,0.1162561405772177,-0.0021737983656555746,0.01613000142706963,-0.13476740070261065,0.8927964806896438,-0.05911418313432855,0.016215023033197308,-3.645642871632252,0.000267072793423937,-0.002090868329632274,0.004596829059084251,-0.4548501375095298,0.6492196039639029,0.15467593532035356,0.0054689537760215165,28.282545740014502,3.3515959474047553e-174,0.001012668703377548,0.004535768651917473,0.22326286481772994,0.8233321036211035,-0.020970859661234,0.005352841604987448,-3.9177059978189237,8.954884810533066e-05
-1.566,0.018369008464698355,0.018166458931998974,38780,-0.002960801106386077,0.011029287813313242,-0.26844898387837435,0.788355167241588,0.03168283386852607,0.014777158349980907,2.144041034017004,0.0320357985670578,0.010774297297813961,0.01599872054535951,0.6734474339536538,0.5006666945190363,-0.005502321996527471,0.015700179795280305,-0.35046235573566786,0.7259936406237808,-0.05903318133912598,0.015782935801764465,-3.740316889113008,0.0001840528875637754,-0.0038293437028788044,0.004474335792349858,-0.8558462933037235,0.39208809412549894,0.12076617911188964,0.005323220705456189,22.68667519047385,3.3192176840839245e-113,-0.00025454421154976164,0.004414902482611733,-0.05765568153595556,0.9540231930675074,-0.015912797813115,0.005210202614918649,-3.0541610354175175,0.0022584394683339993
-1.512,0.009244543901911428,0.009040111629109893,38780,-0.01017828731455367,0.010831156725463411,-0.9397230205916157,0.3473655080834026,0.019250415341264333,0.014511700189058058,1.3265444496833876,0.18466723544640815,-0.012308616894936569,0.01571131813465886,-0.7834235669751988,0.43338320687612153,-0.01002330975991113,0.015418140396641893,-0.6500984880183235,0.5156324576800528,-0.06101411376907852,0.015499409767010615,-3.9365443385426646,8.280761314908537e-05,-0.0032433994636184415,0.004393958434088009,-0.7381497827690824,0.4604279025208584,0.0804708851056248,0.005227593904606575,15.39348437810243,2.604001013241281e-53,-0.0011083155686726182,0.004335592789507622,-0.2556318414761654,0.7982364852569496,-0.011133934198294225,0.005116606080900759,-2.1760389645501372,0.02955836401000235
-1.458,0.0031456983812017114,0.0029400076738959058,38780,-0.01305510222949341,0.01066454905888163,-1.2241588610463454,0.22089974352190747,-0.00044416371895226667,0.014288477446749348,-0.03108544773980202,0.9752015550901059,-0.03177554330099813,0.015469642557461675,-2.0540580160768758,0.039976766709942775,-0.0156400377044077,0.015180974555575653,-1.0302393727854213,0.3029040779920874,-0.05814616067799075,0.015260993819376359,-3.810116258887712,0.00013911575900902443,-0.0008222984892028119,0.004326369423946581,-0.19006663754864894,0.8492579079329848,0.03976630905348176,0.005147181697087126,7.7258413232208545,1.1378336410056712e-14,-0.00033782083081605133,0.004268901574873964,-0.07913530562625475,0.9369254101359366,-0.0070305888501454175,0.0050379011169191254,-1.395539270616907,0.16286127339957987
-1.404,0.0009771449315929548,0.0007710067654236319,38780,-0.007904087478542198,0.010594983830660088,-0.7460216650514471,0.4556588507844992,-0.02077595862642389,0.014195273206323104,-1.4635828648348594,0.14331606419551088,-0.055633882063661606,0.015368733535516743,-3.6199392705386657,0.00029504723372065085,-0.02305208619171871,0.015081948525149685,-1.5284554348715975,0.12640765815896315,-0.05932058585278714,0.015161445820481055,-3.9125942575115813,9.146559559039157e-05,0.0017660060059606526,0.004298148364182512,0.4108759996926115,0.6811657325225802,0.0005156455196530253,0.005113606450025235,0.10083793594449973,0.9196796331912749,-0.0024734577104925043,0.00424105537990859,-0.5832174986938784,0.5597502850399102,-0.0044496244241772585,0.0050050387109213616,-0.8890289728364841,0.3739930247818072
-1.35,0.0020566252130180818,0.0018507097865834155,38780,-0.007591723319288339,0.010555433288036722,-0.7192242243520801,0.4720071108162145,-0.02755744939171481,0.014142282964245311,-1.9485856322763364,0.051352133101140125,-0.06576511347631073,0.015311362824954202,-4.295183533181504,1.7497307359704046e-05,-0.03041307771189712,0.015025648368630223,-2.024077561630684,0.04296901550969069,-0.05485881612330398,0.01510484890455,-3.631867916717723,0.0002817397236805846,0.004214902258703983,0.004282103592166229,0.9843064671333067,0.3249709929708605,-0.03562302438096558,0.0050945176139219105,-6.992423440370034,2.7454289774740663e-12,-0.005004294167181186,0.004225223733135735,-1.184385604941035,0.23626771637857025,-0.001083329569521019,0.0049863551527364915,-0.21725880655061083,0.8280078011709813
-1.296,0.006339681457333879,0.006134649795825453,38780,-0.012179118069412144,0.010580200438246642,-1.1511235671287978,0.24968850268931111,-0.02292956938695355,0.01417546625828248,-1.6175530997829577,0.10576707839283138,-0.06391293901883195,0.015347289234856674,-4.164444811118386,3.1278538165229564e-05,-0.022325940379749644,0.015060904381338775,-1.482377141137196,0.13824810042363916,-0.038814113756756745,0.015140290752507215,-2.563630672041696,0.010362105614311523,0.005044540558944995,0.0042921510719794755,1.1752942695510782,0.23988422379693627,-0.06978606531776657,0.005106471332878582,-13.666201329368334,2.0271642277570033e-42,-0.004501082459479319,0.00423513775068608,-1.062794819070562,0.2878816291199267,-0.0013554169903287438,0.004998055080508079,-0.27118888617589193,0.7862472041167067
-1.242,0.013004854088664475,0.012801197717477342,38780,-0.007154641406844632,0.010580258816307137,-0.6762255565825412,0.49890148264172607,-0.019366660568393056,0.014175544473835351,-1.3662022368268998,0.17188341939792248,-0.05744842361852251,0.015347373916142687,-3.7432087034836012,0.00018194742570586648,-0.02884799779235796,0.015060987482447512,-1.9154121086667264,0.055447316212589276,-0.03464176763003195,0.015140374291643794,-2.28803905126383,0.02214060384934538,0.003820537917585934,0.004292174754655091,0.8901170469451082,0.37340856352680274,-0.09860707592803543,0.005106499508705129,-19.310111703709836,1.0814510299537555e-82,-0.0022498397918065444,0.0042351611187809715,-0.5312288549848908,0.5952632428809923,0.0017349026834931776,0.0049980826581294616,0.3471136438032554,0.7285078277853388
-1.188,0.021320586418135168,0.02111864591341106,38780,-0.008049828867281051,0.010613229162725326,-0.758471219631516,0.44817354662004816,-0.01643979675487301,0.014219718498316533,-1.1561267374469693,0.24763644491661652,-0.042689870904177876,0.015395199611469235,-2.7729339002772297,0.005557992881452853,-0.03053589297049114,0.015107920736474432,-2.0211843511178604,0.04326754314483554,-0.010416367640665619,0.015187554931925218,-0.6858488866282053,0.49281250586385983,0.0020539786286196786,0.00430555008800046,0.4770537066434562,0.6333265672229853,-0.12585011331830262,0.005122412451924139,-24.56852401079678,2.8267064939603524e-132,0.0012500714605002687,0.004248358785458826,0.29424809052827205,0.7685699105959746,0.00748660651977454,0.0050136577512842045,1.4932424371920703,0.13538187467456828
