mouse,n_trials,beta_rpe,se_rpe,t_rpe,p_rpe,r2_rpe,r2_outcome_only,r2_outcome_plus_value,r2_outcome_x_value,interaction_coef,interaction_p
WCL23,1053,-1.3127479818324517,0.1304717826147935,-10.061547068060111,8.460811532247114e-23,0.08785946718969295,0.14958234216723698,0.1526441663978546,0.16538453005872533,-1.3842901039373514,6.733210895962287e-05
WCL24,974,-0.9564252815154807,0.17294792735429737,-5.530134394476834,4.1124458417211166e-08,0.030503614301612414,0.09170226520104408,0.09185878090917066,0.1027250039362646,-1.4914440490908154,0.0006350339232824248
WCL27,1145,-1.0540413237072237,0.11128861857889455,-9.471240969353882,1.5299273517795804e-20,0.07277041040768706,0.11823757403277535,0.123200889680531,0.13767538299354087,-1.2282009999012578,1.3175644395426916e-05
WCL28,1109,-0.07576598994264111,0.1363656000905522,-0.5556092584370946,0.5785902659699553,0.00027878553433347,0.020152826332191842,0.030426835244912742,0.04318459521286777,-1.4274304184228062,0.00013084227109463659
WCL29,956,-1.3906169426872834,0.15127397515500174,-9.192704437510804,2.3406774368155875e-19,0.08137250043762845,0.11704435961276949,0.12256998806070629,0.1347319593538564,-1.5285510714526271,0.00026812162612538956
