mouse,n_trials,beta_rpe,se_rpe,t_rpe,p_rpe,r2_rpe,r2_outcome_only,r2_outcome_plus_value,r2_outcome_x_value,interaction_coef,interaction_p
WCL30,844,-2.4997011358574004,0.13455325238485347,-18.57778308254992,7.909688491630144e-65,0.29072877805583497,0.17836946970474366,0.3000056089682359,0.300575956980458,-0.2970827373731734,0.4081117815008779
WCL31,1018,-0.8321099401771411,0.14052899031732227,-5.921268901869932,4.366447055008245e-09,0.03335811262851107,0.08634154445129316,0.0864622243937514,0.11317379404491723,-1.885038583062728,4.153635667020683e-08
WCL32,709,-1.172820289980062,0.1876342216480461,-6.250567085677864,7.069017908838389e-10,0.05236721811775369,0.0557886648846202,0.06704207152449959,0.07152588267176907,-0.8826111734356191,0.065433919201867
WCL33,1127,-2.6476403459992697,0.12242835973345575,-21.62603788667565,5.206970984668816e-87,0.2936458644009785,0.1551917727853892,0.2946745615118128,0.29627853833161355,-0.5551945542477446,0.10990556737396975
