mouse,interaction_coef_post,interaction_p_post,r2_post,n_trials,interaction_coef_pre,interaction_p_pre,r2_pre
WCL30,-0.2970827373731734,0.4081117815008779,0.300575956980458,844,-0.1536540691127869,0.4811275267123649,0.10060994045247951
WCL31,-1.885038583062728,4.153635667020683e-08,0.11317379404491723,1018,-0.17792434615193803,0.31035449787441893,0.0026184590695792487
WCL32,-0.8826111734356191,0.065433919201867,0.07152588267176907,709,-0.07092492807049136,0.7656526442289386,0.007757151730672818
WCL33,-0.5551945542477446,0.10990556737396975,0.29627853833161355,1127,0.12125212639884003,0.5285162313076371,0.08733409443543538
