mouse,interaction_coef_post,interaction_p_post,r2_post,n_trials,interaction_coef_pre,interaction_p_pre,r2_pre
WCL30,-0.8107398077079486,0.0301313446129776,0.26254804240853136,796,-0.07340975311596244,0.7407478567706034,0.044390430931186775
WCL31,-2.3966225891655264,6.206293152557295e-08,0.09784342025712078,960,0.12303027192174554,0.5821437858294655,0.0102377207473483
WCL32,-1.4510709617872153,0.0017485603554393556,0.12905138132657545,840,0.00865941923598882,0.9694991265979451,0.005499426097493099
WCL33,-1.5897416919899845,4.528172802331276e-06,0.19115807454844036,1042,-0.2964744126377251,0.11436984027009905,0.05026667194845447
