peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l1)[T.R]_beta,C(word_l1)[T.R]_se,C(word_l1)[T.R]_tstat,C(word_l1)[T.R]_pvalue,C(word_l1)[T.l]_beta,C(word_l1)[T.l]_se,C(word_l1)[T.l]_tstat,C(word_l1)[T.l]_pvalue,C(word_l1)[T.r]_beta,C(word_l1)[T.r]_se,C(word_l1)[T.r]_tstat,C(word_l1)[T.r]_pvalue
-2.16,0.02955362562690178,0.02828451528552467,2298,0.940888844858504,0.05545272930845493,16.96740370748615,6.367664226681863e-61,-0.29994629912377857,0.08114264449080567,-3.696530979561132,0.00022368878145909792,-0.42196320695065404,0.09878790451098259,-4.271405583906712,2.021662772947458e-05,-0.7349558690153329,0.08941483930627885,-8.219618518776706,3.373685998217079e-16
-2.106,0.0347871978878761,0.03336776729653479,2044,0.8719558519104573,0.05547680726901883,15.7174843837382,1.2366716488258757e-52,-0.3516879663132729,0.08171888729373113,-4.303631363079656,1.759693888938501e-05,-0.4429387670790248,0.09715043409034613,-4.55930816188746,5.436424155736872e-06,-0.7403653768916365,0.08804801939152386,-8.408654527473782,7.677287136074604e-17
-2.052,0.02982056611945494,0.02820180176926501,1802,0.7480367997552739,0.05553913404322118,13.468643554527574,1.830046840972266e-39,-0.357319400080933,0.08217210346046366,-4.348427082104012,1.4479798146381835e-05,-0.39420576105805605,0.09436909164914899,-4.177276205260697,3.091558563010427e-05,-0.6212813475165024,0.08621345616984195,-7.206315291345794,8.423158497202751e-13
-1.998,0.028949884439847473,0.02714159744625322,1615,0.659188222806084,0.055163544853755436,11.949707448164613,1.3501487919025886e-31,-0.3847891374807939,0.08101122999553552,-4.749824653964635,2.2167670392112183e-06,-0.3835489396349723,0.09096430213145834,-4.2164775702965445,2.6193578759406145e-05,-0.5440276095979041,0.08360794797443476,-6.506888672405335,1.0215107440502692e-10
-1.944,0.032779965010074186,0.030762120708982432,1442,0.5654768904001926,0.052923368042136605,10.684824328451098,1.0719428574803556e-25,-0.34149112928806674,0.07837358462135306,-4.35722228271063,1.4107049013594843e-05,-0.39124997608404893,0.08662708732099571,-4.516485411015569,6.801461015302257e-06,-0.523738918078933,0.07920056412601335,-6.6128180254578695,5.301332191848696e-11
-1.89,0.03135375408135732,0.02903086140529343,1255,0.4734654068183827,0.052651047215471876,8.992516423856648,8.727381259857492e-19,-0.33147001716211183,0.0780047707675498,-4.249355698382544,2.3029159023727135e-05,-0.33493814329114574,0.08528708488694169,-3.927184798673171,9.063698931610676e-05,-0.4688822872578972,0.07767538507705747,-6.036433379670341,2.073239672393573e-09
-1.836,0.04454570798702273,0.0422544506920276,1255,0.42519295631236925,0.05023432381599407,8.464191891381494,7.123217944856832e-17,-0.3884006780805135,0.07442429203531589,-5.218735273910421,2.107167364250354e-07,-0.39893664883771746,0.08137234235815578,-4.902607412747445,1.0698923916917703e-06,-0.5298120148407912,0.07411002540033652,-7.148992487572206,1.4822536788996113e-12
-1.782,,,877,,,,,,,,,,,,,,,,
-1.728,,,700,,,,,,,,,,,,,,,,
-1.674,,,506,,,,,,,,,,,,,,,,
