mouse,model,event,r2_mean,r2_std,n_trials
WCL30,1_main_effects,side_in,-0.020741524052006622,0.061097775581757975,643
WCL30,1b_plus_side_out,side_in,-0.020741524052006622,0.061097775581757975,643
WCL30,1b_plus_side_out,side_out,0.023832754861032222,0.029063284467979428,844
WCL30,2_2bit_seq,side_in,0.19919210550548674,0.09484191873671288,643
WCL30,2_3bit_seq,side_in,0.20881307264570484,0.08418052364601926,643
WCL30,2b_word_l1,side_in,-0.020741524052008777,0.06109777558176149,643
WCL30,2b_word_l2,side_in,0.11626834464513303,0.07478019056107812,643
WCL30,2b_word_l3,side_in,0.2773830036146863,0.08399597321706226,643
WCL30,2c_word_l1_side_out,side_in,-0.020741524052008777,0.06109777558176149,643
WCL30,2c_word_l1_side_out,side_out,0.023832754861032267,0.0290632844679796,844
WCL30,2c_word_l2_side_out,side_in,0.11626834464513303,0.07478019056107812,643
WCL30,2c_word_l2_side_out,side_out,0.2561599836269348,0.07332114722903557,844
WCL30,2c_word_l3_side_out,side_in,0.2773830036146863,0.08399597321706226,643
WCL30,2c_word_l3_side_out,side_out,,,844
WCL30,3_qdiff_rpe,side_in,0.10759919488252434,0.0944599927955696,643
WCL30,3b_reward_qdiff,side_in,0.07406246541661239,0.10775294055816971,643
WCL30,3c_reward_qchosen_qdiff,side_in,0.10535065385252518,0.09312438939944802,643
WCL30,3d_reward_qchosen_rpeabs_qdiff,side_in,0.10638482494329113,0.09332005903057633,643
WCL31,1_main_effects,side_in,0.002347797964892684,0.030078529177580155,766
WCL31,1b_plus_side_out,side_in,0.002347797964892684,0.030078529177580155,766
WCL31,1b_plus_side_out,side_out,0.05606892706141409,0.03706710873162533,1018
WCL31,2_2bit_seq,side_in,0.04480020331728949,0.013948533795726413,766
WCL31,2_3bit_seq,side_in,0.05481152080039671,0.0503418464003767,766
WCL31,2b_word_l1,side_in,0.0023477979648930613,0.030078529177580283,766
WCL31,2b_word_l2,side_in,0.01045261499384531,0.01999245386674042,766
WCL31,2b_word_l3,side_in,0.063947827731613,0.0,766
WCL31,2c_word_l1_side_out,side_in,0.0023477979648930613,0.030078529177580283,766
WCL31,2c_word_l1_side_out,side_out,0.05606892706141422,0.03706710873162565,1018
WCL31,2c_word_l2_side_out,side_in,0.01045261499384531,0.01999245386674042,766
WCL31,2c_word_l2_side_out,side_out,0.1280336763424708,0.061054497597503726,1018
WCL31,2c_word_l3_side_out,side_in,0.063947827731613,0.0,766
WCL31,2c_word_l3_side_out,side_out,0.28830305594550687,0.0,1018
WCL31,3_qdiff_rpe,side_in,0.00743897650503631,0.019251965879271252,766
WCL31,3b_reward_qdiff,side_in,0.026532584542384254,0.026623973004890257,766
WCL31,3c_reward_qchosen_qdiff,side_in,0.028441979249179305,0.026021835100350804,766
WCL31,3d_reward_qchosen_rpeabs_qdiff,side_in,-0.301048558315978,0.6358483778905244,766
WCL32,1_main_effects,side_in,-0.003470501609936061,0.02174044935889984,520
WCL32,1b_plus_side_out,side_in,-0.003470501609936061,0.02174044935889984,520
WCL32,1b_plus_side_out,side_out,-0.007855326607462621,0.03274300332234494,709
WCL32,2_2bit_seq,side_in,0.07124924973278061,0.03389134645897784,520
WCL32,2_3bit_seq,side_in,0.04647471524318114,0.056149375109276645,520
WCL32,2b_word_l1,side_in,-0.0034705016099356445,0.02174044935889969,520
WCL32,2b_word_l2,side_in,-0.027703834566286074,0.06916713745970372,520
WCL32,2b_word_l3,side_in,,,520
WCL32,2c_word_l1_side_out,side_in,-0.0034705016099356445,0.02174044935889969,520
WCL32,2c_word_l1_side_out,side_out,-0.007855326607462399,0.032743003322344796,709
WCL32,2c_word_l2_side_out,side_in,-0.027703834566286074,0.06916713745970372,520
WCL32,2c_word_l2_side_out,side_out,0.006603079236815986,0.044423573534860636,709
WCL32,2c_word_l3_side_out,side_in,,,520
WCL32,2c_word_l3_side_out,side_out,-0.0028021070572326057,0.0,709
WCL32,3_qdiff_rpe,side_in,-0.00854315433057946,0.024298021014926674,520
WCL32,3b_reward_qdiff,side_in,-0.019784134011291688,0.028168083807232996,520
WCL32,3c_reward_qchosen_qdiff,side_in,-0.013243629717212513,0.02589485557096278,520
WCL32,3d_reward_qchosen_rpeabs_qdiff,side_in,-0.002992542234531137,0.028071515830848996,520
WCL33,1_main_effects,side_in,0.0064184793453909705,0.0416011668846504,903
WCL33,1b_plus_side_out,side_in,0.0064184793453909705,0.0416011668846504,903
WCL33,1b_plus_side_out,side_out,0.060733811832110976,0.02963006543568471,1127
WCL33,2_2bit_seq,side_in,0.11295325617413643,0.11830396910877491,903
WCL33,2_3bit_seq,side_in,0.10680408288875898,0.131053893560165,903
WCL33,2b_word_l1,side_in,0.006418479345391392,0.04160116688464998,903
WCL33,2b_word_l2,side_in,0.13221971625528392,0.06920112210423257,903
WCL33,2b_word_l3,side_in,0.18369754680130523,0.015773400433859774,903
WCL33,2c_word_l1_side_out,side_in,0.006418479345391392,0.04160116688464998,903
WCL33,2c_word_l1_side_out,side_out,0.06073381183211139,0.029630065435684562,1127
WCL33,2c_word_l2_side_out,side_in,0.13221971625528392,0.06920112210423257,903
WCL33,2c_word_l2_side_out,side_out,0.2109161029135785,0.06488488387322226,1127
WCL33,2c_word_l3_side_out,side_in,0.18369754680130523,0.015773400433859774,903
WCL33,2c_word_l3_side_out,side_out,,,1127
WCL33,3_qdiff_rpe,side_in,0.12178890248180729,0.0677633418381619,903
WCL33,3b_reward_qdiff,side_in,0.06943895998049102,0.06221034286363286,903
WCL33,3c_reward_qchosen_qdiff,side_in,0.11827190447456382,0.07224002407994468,903
WCL33,3d_reward_qchosen_rpeabs_qdiff,side_in,0.11701428068219855,0.07091070688939705,903
