peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue,Port:Reward_beta,Port:Reward_se,Port:Reward_tstat,Port:Reward_pvalue
-2.16,0.001051385451498521,0.000959702340670221,32691,0.09354378608413068,0.006973353432292526,13.414462208518474,6.385166879282553e-41,0.039931771055110706,0.006973477814693767,5.726234759214512,1.0358268845897907e-08,-0.008317172201364454,0.0069734649231936625,-1.1926886121849751,0.23300000483516595,0.001714318030978478,0.0069741635965467315,0.2458098390217467,0.8058309836102848
-2.106,0.0010814981524489564,0.0009898178053525664,32691,0.08431767218866874,0.006752752037326733,12.48641616374948,1.0683716524668315e-35,0.03840147423093611,0.006752872484902141,5.686687304816271,1.3063055652737982e-08,-0.011468506281201583,0.006752860001223459,-1.6983183834884419,0.08945720432481259,-0.0002352447885393339,0.006753536572109212,-0.03483282958899623,0.9722132549759189
-2.052,0.0009496477782130475,0.0008579553299411513,32691,0.07258851546268978,0.006599915608964227,10.998400549864247,4.357112383903966e-28,0.032250803137379186,0.006600033330424841,4.886460646904523,1.031503380699048e-06,-0.01516273820995554,0.00660002112929183,-2.2973772224245095,0.021603547567754025,-0.00878987046179493,0.00660068238720931,-1.331660871734685,0.1829809383218619
-1.998,0.001486590741226701,0.0013949475733686656,32691,0.06891835678717886,0.006027772124343298,11.433470835576296,3.2476172218123065e-30,0.03756252245916476,0.00602787964058756,6.231465241317161,4.677228343213759e-10,-0.01719846970724745,0.006027868497164856,-2.8531594070667876,0.004331407731991554,0.006954552399676886,0.006028472430954035,1.1536176833069294,0.24866538037031405
-1.944,0.0012212331522407638,0.0011295656299676882,32691,0.05702925561171071,0.005835790358380748,9.772327672773798,1.5891346133948619e-22,0.03247864760182939,0.00583589445028215,5.565324712180004,2.6371366298743864e-08,-0.01604974779813689,0.005835883661772326,-2.7501829591412155,0.0059594745632520554,-0.006436168733916954,0.005836468360548472,-1.1027505567274465,0.2701436239052097
-1.89,0.0014266839607789406,0.0013350352947002486,32691,0.04383366179409797,0.005721182655751856,7.661643480308971,1.886327328003341e-14,0.029285519713632264,0.0057212847034170955,5.118696452239335,3.093955133359222e-07,-0.025476494520281615,0.0057212741267802575,-4.452940718402343,8.49824415912599e-06,0.0029218152585315806,0.005721847342795826,0.5106419454217586,0.6096052473841155
-1.836,0.001303442654092879,0.0012117826769755258,32691,0.04277796535734934,0.005601653350421899,7.636667726703838,2.289858484266228e-14,0.028234196107714774,0.005601753266065271,5.040242718070795,4.674200283357972e-07,-0.022709422664016498,0.005601742910399886,-4.053992306904238,5.0467388186972655e-05,-0.003959528521664172,0.005602304150550277,-0.7067678610907361,0.4797157880834698
-1.782,0.0009371671090377953,0.0008454735152949588,32691,0.02574114970890541,0.005510639753758516,4.671172651296746,3.006757567891867e-06,0.020854191456659565,0.005510738046009382,3.7842828460629137,0.00015442742117724892,-0.019863782605622153,0.005510727858599029,-3.604566060112438,0.0003131395412820142,-0.009805332527108206,0.00551127997992655,-1.7791388865783742,0.07522628486245914
-1.728,0.0012397026425114976,0.0011480368153609088,32691,0.0269639238157794,0.005454283042522467,4.943623865055098,7.706287379227003e-07,0.019999000554692597,0.0054543803295492126,3.6665944335321865,0.0002461915505450841,-0.02810933977395098,0.005454370246324392,-5.153544498174356,2.570932390356382e-07,-0.002778590866825698,0.005454916721167365,-0.5093736547880924,0.6104937777514152
-1.674,0.0010437351112495552,0.0009520512982760243,32691,0.01700684376620611,0.005394060721741116,3.1528832624480683,0.0016181258704102176,0.020950592868562747,0.005394156934593586,3.8839420362806396,0.00010297864120178186,-0.023223325305731072,0.005394146962700575,-4.305282274716581,1.6725809653921825e-05,-0.0027518540453577312,0.005394687403756333,-0.5101044489513163,0.6099817328027608
-1.6199999999999999,0.00017900550219895894,8.724232468215742e-05,32691,0.008406506629262307,0.005286287459544298,1.5902477293557897,0.11178864660713092,0.008575752473173714,0.005286381750065244,1.6222348060784435,0.10476272596462136,-0.009252045877116291,0.005286371977410524,-1.7501692874908725,0.08009848881119441,-0.0017765534189146841,0.005286901620461103,-0.33602921833066757,0.7368509901032757
-1.566,0.0009280749826253709,0.0008363805544108205,32691,0.01032340992295816,0.005221331397776782,1.9771604474969389,0.04803188557904734,0.013338822491552485,0.005221424529688601,2.5546328239944884,0.010634477074752485,-0.02528546416169498,0.005221414877116862,-4.842646056054637,1.287065964792016e-06,-0.0022293727436556864,0.0052219380120978424,-0.4269243982771956,0.6694372059122695
-1.512,0.0002828384153101826,0.000191084767537264,32691,-0.0038429223334292147,0.00523177465136638,-0.7345351414219572,0.46262791996437247,-0.004475394342130874,0.005231867969552559,-0.8554104132932887,0.3923302507075127,-0.015079947660432762,0.005231858297674585,-2.882331057615872,0.003950018784179059,-0.0025897814233286215,0.00523238247898472,-0.494952621244756,0.6206368916639275
-1.458,8.875751846737501e-05,-3.0139419737729156e-06,32691,-0.0071714665801549055,0.005202046521473985,-1.3785856298191834,0.1680319842118348,0.004814749369098937,0.00520213930940507,0.9255325708779538,0.3546957823485446,-0.0003974585947110941,0.005202129692484901,-0.07640305378877245,0.9390989077371513,-0.0074462212858831065,0.00520265089527797,-1.4312360055988853,0.15237214806996716
-1.404,5.7032290833425314e-05,-3.4742081336691655e-05,32691,-0.012040689317244429,0.005180754413296687,-2.32411891332686,0.020125218976272542,-0.00016351616256992838,0.00518084682144442,-0.0315616670798115,0.9748218060869209,-0.0016963372210707203,0.005180837243886548,-0.3274253062229313,0.7433483256118787,-0.006865317983911835,0.005181356313383384,-1.3250040276478954,0.18517907754524757
-1.35,6.811680326990199e-05,-2.365655156810753e-05,32691,-0.007335734671529285,0.00512000924344184,-1.4327580913892963,0.15193654518054758,-0.006408437525679557,0.005120100568089337,-1.2516233695915444,0.21071609170843358,-0.004212059476753007,0.005120091102829855,-0.8226532286554467,0.4107112209845788,0.00016005803164784264,0.005120604086154247,0.031257646354778394,0.9750642580427337
-1.296,2.5690073327866436e-05,-6.608717541878306e-05,32691,-0.017105355275390328,0.005137021794462657,-3.329819486814068,0.0008699840936438924,-0.00413528187396215,0.005137113422559846,-0.8049816178482431,0.42083614261730595,0.0008904188309008496,0.005137103925849599,0.17333089689315323,0.8623924123001253,0.0020670769795736324,0.0051376186136933705,0.4023414610933209,0.6874353762160037
-1.242,0.00019852792093166816,0.00010676653517482926,32691,0.0022719135266192985,0.005139721057918911,0.4420305111926061,0.6584700516230197,-0.012848363674548812,0.0051398127341623565,-2.499772723070373,0.012432162129724388,0.001744289505421412,0.005139803232462035,0.33936892649991074,0.7343340043919093,-0.0016660938257777144,0.0051403181907500725,-0.324122702905012,0.7458472133952039
-1.188,3.968118070962756e-05,-5.2094783938638756e-05,32691,-0.01778611336372882,0.005162016962456916,-3.44557437394846,0.000570562638338098,-0.005244409397173612,0.005162109036388242,-1.0159431659047158,0.3096639713348059,0.000205972076323752,0.0051620994934699245,0.039900834260228314,0.9681724296767436,-0.002624319643639383,0.005162616685626435,-0.5083312985343104,0.6112244544975097
-1.134,0.0004890536301144222,0.00039731890869287856,32691,-0.014339142326022522,0.005184094426026491,-2.765987875150106,0.005678249683649578,-0.019333527853340155,0.005184186893749406,-3.729326941636819,0.00019231605806476946,0.0063750359847610134,0.00518417731001692,1.2297102517005165,0.21881447740563548,-0.0035693749855400677,0.005184696714155893,-0.6884443164813331,0.4911779103269719
-1.08,0.0005224858152222955,0.00043075416219351403,32691,-0.006634517607229455,0.0052244006833701475,-1.2699097962275112,0.20412580334113772,-0.01884497222192532,0.005224493870028239,-3.607042651544629,0.00031016816943374914,0.006662613267853857,0.005224484211782374,1.2752671838548544,0.20222375236038992,-0.007971284492285794,0.005225007654280831,-1.52560245261171,0.12711857604911259
-1.026,0.0007000729553938712,0.0006083576012428926,32691,-0.002571850665578828,0.00525995529973022,-0.48894914861933075,0.6248809791850153,-0.01570107906641052,0.005260049120569354,-2.9849681450714316,0.002838176614633882,0.01891510355757827,0.005260039396594376,3.5960003588233382,0.0003236232833643888,-0.004861254528855255,0.005260566401376499,-0.9240933690302324,0.3554445269582307
-0.972,0.0005633432932367066,0.00047161539009110687,32691,-0.003804890075813614,0.005270822110394617,-0.7218779150808314,0.470374704304949,-0.017780609134310843,0.005270916125063021,-3.3733432125327645,0.000743475051357569,0.01224531113646293,0.005270906380998786,2.3231888884625875,0.02017511139770198,0.006553767542632645,0.005271434474547041,1.243260743214643,0.21378068244456946
-0.918,0.0006850147963353148,0.0005932980601524029,32691,-0.014577320985007768,0.005293522645763833,-2.7538034614196536,0.0058939672294132635,-0.01535106847228752,0.0052936170653374425,-2.899920467010389,0.0037350591167034574,0.019072074110412646,0.005293607279307178,3.602850212361953,0.00031521379165553936,0.0049015537295639755,0.005294137647264627,0.9258455401318302,0.3545330920558831
-0.864,0.0008965233856188526,0.0008048260616111413,32691,-0.01569541197029579,0.0053806187990894025,-2.9170273078910607,0.003536252361358606,-0.0279172863931436,0.005380714772180812,-5.188397373798849,2.1337638116949084e-07,0.0077568900869660245,0.005380704825137617,1.4416122681042318,0.14942136564624367,0.002543381783020429,0.005381243919421945,0.4726382637740829,0.6364744342689804
-0.8099999999999999,0.000574427020248125,0.0004827001343626902,32691,-0.020920376272234656,0.005433514435539154,-3.8502476657465214,0.00011822310502293537,-0.019388335300696977,0.00543361135212014,-3.5682226873167595,0.0003599251838820251,0.010741232411217879,0.005433601307289832,1.9768164434161224,0.048070772964703364,0.007810712327375158,0.0054341457012871365,1.4373395114387724,0.15063111929901182
-0.756,0.00017345851544314783,8.169482882613988e-05,32691,-0.025028072578436016,0.005551601909697919,-4.5082613965376845,6.558778378705626e-06,-0.006298386562879772,0.005551700932583101,-1.1344967316078485,0.25659456350533416,0.011526170294581936,0.005551690669446822,2.076154991490262,0.03788741511785321,0.0010299914180322955,0.005552246894849537,0.1855089367491479,0.8528310224465515
-0.702,0.0008758489136501124,0.0007841496921474622,32691,-0.015234405785215347,0.005578443499644635,-2.730942024632109,0.0063187437031095636,-0.005879234988112695,0.0055785430012982385,-1.0539015271092254,0.29193579376927603,0.02910787084095937,0.005578532688540445,5.217836385677806,1.821286120743213e-07,0.00264400667356081,0.005579091603252376,0.4739134722253826,0.6355647770776118
-0.648,0.00046422002526946837,0.00037248302462933314,32691,-0.03741198966226398,0.005688995924378069,-6.576202577672601,4.8988241089892886e-11,-0.010532122122738024,0.005689097397934601,-1.8512817387450002,0.06413804537798161,0.017699510563886803,0.005689086880800733,3.1111338136913136,0.0018653088586555642,0.008035039333915294,0.005689656871967347,1.4122186126027263,0.15789512176987988
-0.594,0.0010780354502236689,0.0009863547853218302,32691,-0.0368602647633136,0.00580775829646107,-6.346728441811056,2.22821780359894e-10,-0.01381490803598444,0.005807861888359825,-2.3786564318398167,0.01738157186448818,0.02849579201137892,0.005807851151672318,4.906426020090721,9.319652376481693e-07,0.013475208446540595,0.00580843304186363,2.3199386735492245,0.020350322202254294
-0.54,0.0013997670859570155,0.0013081159494581218,32691,-0.044912462687178974,0.005901591074775032,-7.6102295327012355,2.809577655670361e-14,-0.011977061968186348,0.005901696340351508,-2.0294270117382873,0.04242290149586686,0.037115610688059825,0.005901685430197205,6.2889849225358665,3.235850548561824e-10,0.008233885102593775,0.005902276721670481,1.3950354229178525,0.16301463644461897
-0.486,0.0008387614321244685,0.0007470588067473027,32691,-0.03866972085966727,0.006351852181978865,-6.087944075490128,1.1564159878752445e-09,-8.943001727917274e-05,0.006351965478778517,-0.014079109462724934,0.9887669529642116,0.03250320768526758,0.00635195373623544,5.1170409979294,3.121201731795944e-07,0.007098500518522949,0.0063525901402131345,1.117418306839608,0.2638237242084663
-0.432,0.0008396092983313785,0.0007479039452105152,32690,-0.039175602055951,0.006492698804039188,-6.033793225026759,1.6187468078897604e-09,-0.0034490667949137253,0.006492875881163881,-0.5312078742979855,0.5952783465039989,0.032587369205171676,0.006492806832566711,5.018995643258551,5.221471386690648e-07,0.009062470292725396,0.006493521143141725,1.3956172765059711,0.16283925739902289
-0.378,0.0007438046963855749,0.0006520905500870811,32690,-0.02585785923891593,0.006565342305521156,-3.9385393838750247,8.214918413841566e-05,0.005721256536882019,0.006565521363871647,0.8714093245305091,0.3835370965564535,0.02897402289514766,0.006565451542724876,4.413104370140929,1.0222465758509224e-05,0.013357123629888694,0.006566173845357257,2.0342324075584917,0.041936225105097785
-0.324,0.0002189693214985633,0.00012720419706724329,32689,-0.024824346329492545,0.006706515842151593,-3.7015265323712954,0.00021465805071384746,0.010393635848367366,0.006706762052766968,1.5497248547947704,0.12121725182422728,0.013971805146839478,0.00670663179087117,2.083281978571927,0.03723328022481175,0.004557425132683466,0.006707435537682428,0.6794586555591647,0.4968521072213834
-0.27,0.0003025074239975112,0.00021074996712955318,32689,-0.049702295782858855,0.006802949505498607,-7.3059921645289405,2.815130243654018e-13,0.017215439103001225,0.006803199256401093,2.5304916781326536,0.011394931588776901,0.01118266148577052,0.0068030671214564424,1.64376762512031,0.10023382899304704,0.006217233809769721,0.006803882425423643,0.913777373127168,0.36084057858319574
-0.216,0.00019962141786866727,0.00010785451758565934,32689,-0.052627764426318425,0.006858459023705381,-7.673409470613928,1.7213275152994572e-14,0.012158308379865193,0.006858710812481624,1.7726812971527026,0.07629084412312548,0.012296067658153132,0.00685857759936535,1.7928014198295188,0.07301392581958464,0.0031859739168965283,0.006859399555907344,0.4644683387998231,0.6423153319584045
-0.162,0.000377999293172393,0.00028624876534244503,32689,-0.029904234348451138,0.006922593797519062,-4.3198019735273645,1.5662948410922066e-05,0.012491540234078198,0.00692284794082074,1.8043932700618093,0.0711788787265004,0.017281980452718757,0.0069227134820029085,2.4964171199121563,0.01255038316404474,0.011828493315345618,0.006923543124819142,1.7084450984270578,0.08756327984889092
-0.108,0.001430068303219456,0.0013384143397777715,32689,-0.015184449618631201,0.006949794275590019,-2.1848775685294775,0.028904901347631424,0.027604145687793052,0.006950049417479728,3.9717912822845864,7.148695965219427e-05,0.03848381847959626,0.0069499144303419875,5.5373082453480755,3.095142055161983e-08,0.00586862359646744,0.006950747333017442,0.8443154836876752,0.3984993156281109
-0.054,0.0028371657505407155,0.002745638137557238,32688,-0.0009423795595089315,0.007082551542233641,-0.13305650568011695,0.8941495117909573,0.030645080309705176,0.007082878426458762,4.326642145265064,1.5184850024192485e-05,0.06068382686411089,0.007082678600663677,8.567920455747428,1.0992036894418023e-17,0.008506342765692714,0.007083597039834414,1.2008507426181259,0.22981780695318144
0.0,0.0027250563680482065,0.0026335044591496715,32683,0.0015925074584013097,0.0071122160074123374,0.22391157084396784,0.8228275118099185,0.00792780137726184,0.007112771542238331,1.114586814743529,0.2650357201101638,0.0667203310147847,0.007112357720000521,9.380902035785091,6.94885549763307e-21,0.0033277229621959483,0.0071135200106606,0.46780257273598613,0.6399289002281561
0.054,0.004706010630023405,0.0046145846228550225,32663,0.030915919458203767,0.007217717306472285,4.283337535328626,1.8463624450593897e-05,0.02962193331911154,0.007218203554562245,4.103781930670142,4.074366077317241e-05,0.0838298710470735,0.007217835854603459,11.614266760251647,4.015619603946159e-31,0.013375238539416193,0.007218943902489491,1.852797129342378,0.06392045664677587
0.108,0.0069951116567400495,0.006903817652111566,32635,0.0722176553353834,0.0072141147410348895,10.010605310253705,1.480646423712129e-23,0.04152813376124212,0.007214627993454848,5.756101880639817,8.684849602078566e-09,0.10080676999898727,0.007214226856821194,13.973329644280938,3.0424850215684425e-44,0.012066564887639106,0.007215369967765243,1.6723418122073626,0.09446652607551395
