peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Q_chosen_beta,Q_chosen_se,Q_chosen_tstat,Q_chosen_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.02260477129474958,0.022395434128610114,32691,0.07017414837526932,0.017712423309587343,3.9618603930544958,7.452577888615534e-05,0.025623594867221825,0.023801287119000085,1.0765634118487244,0.28168330381481277,0.044888815061901774,0.025412204289587147,1.7664274436946552,0.07733349730915656,0.06613867810121644,0.025314388437595998,2.612691128772825,0.008987355798031033,-0.019913356803278475,0.02541530212989961,-0.7835183977550115,0.4333284319793166,-0.009888388965589833,0.007145778548508473,-1.3838084819538412,0.16642655531131573,0.20270113505861,0.008487018602825728,23.883668051713858,5.347593333390539e-125,-0.00856323044001188,0.008388737651669009,-1.0208008398388944,0.3073563623013672
-2.106,0.019787996901065474,0.019578056442059566,32691,0.036941442357833434,0.01717704901745828,2.1506279873968555,0.031512884557281524,0.08021087836097857,0.023081871315731767,3.4750595939034516,0.000511401931598103,0.06054422434656968,0.024644097032596922,2.4567434654427553,0.0140254362856265,0.07210918719679235,0.024549237754734755,2.937328967897784,0.003312837139204626,0.023993300062281408,0.024647101237835548,0.9734735063062712,0.33032522607295156,-0.006458890618016057,0.006929790816889162,-0.9320469821793992,0.35131913055688213,0.18540679931962623,0.00823049065645971,22.52682216146002,1.604720540031134e-111,-0.014462966474785002,0.008135180337482204,-1.7778298543854056,0.07544109930821843
-2.052,0.020963793207387393,0.020754104578817545,32691,0.05041941226932131,0.016777098068420045,3.0052522828263752,0.002655618918245886,0.028364071234789685,0.022544432298766594,1.258140850871702,0.20834980989327034,0.05561502168012888,0.024070283102953963,2.31052628015429,0.02086523015083007,0.059802342339192446,0.02397763253149809,2.4940886995675413,0.012632999618085426,-0.03259434632121745,0.024073217358183418,-1.3539671842051213,0.17575620929196728,-0.013287137302890835,0.006768437349769501,-1.963102650768176,0.04964271500969915,0.18844975436621905,0.008038851653406525,23.442372429694238,1.5659198390412593e-120,-0.0127541673775506,0.007945760542890815,-1.605153755729769,0.10846963324252082
-1.998,0.02030497557544908,0.020095145842224715,32691,0.04758220362133602,0.01533197487887996,3.1034621434764587,0.0019143387800841434,0.007771714058099764,0.020602530202402908,0.3772213403765978,0.7060115716706674,0.04904031769723571,0.021996949314892638,2.229414497220023,0.02579310676095144,0.056129368699286135,0.021912279354194895,2.5615486089784953,0.010425110947126061,-0.006584608435700201,0.02199963082317749,-0.2993054060144979,0.7647089333250827,-0.00264654251688411,0.006185426764076343,-0.4278674079943315,0.6687504761295382,0.16331501138721666,0.0073464118229761574,22.23058212942042,1.1135933342049284e-108,-0.020067965875258106,0.007261339269781723,-2.763672806030636,0.005718680550486137
-1.944,0.020118050849459723,0.0199081810809546,32691,0.04636911305873254,0.014843102383758517,3.123950226838705,0.0017859659012286022,-0.0029520794471061327,0.019945601761974924,-0.1480065370970202,0.8823385222517623,0.0539210926648669,0.0212955586863804,2.532034658445106,0.011344920923211372,0.041132022975735906,0.0212135884962781,1.938946962365772,0.0525163932115236,-0.03855265005043399,0.02129815469259156,-1.810140390418157,0.07028319924886628,-0.00647637105581456,0.005988199398428202,-1.0815222782184732,0.27947283604565637,0.16064553506282492,0.007112165503995077,22.5874292397423,4.165081247826797e-112,-0.013591414399154149,0.007029805558385449,-1.9333983402914658,0.05319577095640927
-1.89,0.01842445000303794,0.01821421750143226,32691,0.04219527581843108,0.014565670251985437,2.896899015867771,0.0037712109063831488,-0.00979884978652463,0.01957279891569284,-0.5006361036421944,0.6166306198276746,0.040600516232165595,0.020897523822043285,1.9428386146562997,0.0520442367821573,0.026799285048265994,0.020817085735135722,1.2873696822525609,0.19797458264688225,-0.04955717387387181,0.020900071306353928,-2.371148554828409,0.01773866547703192,-0.00684794192631726,0.005876274082437251,-1.165354411698407,0.2438840674710906,0.1485939863088639,0.006979232159854344,21.290878839595017,6.591379150952326e-100,-0.020628158068562448,0.006898411602351894,-2.990276495176025,0.002789325821674143
-1.836,0.01565878298636092,0.015447958137996487,32691,0.02053415871268006,0.014280554182612709,1.437910493535428,0.15046902635952414,0.022589701061790948,0.019189670683560544,1.177180235883003,0.23913214801481097,0.05091806314316364,0.020488464729760743,2.4852063741604833,0.012952597424769457,0.04207515021571432,0.020409601180157007,2.061537109143582,0.039259716460969006,-0.0042182156821702135,0.020490962348277308,-0.2058573731421083,0.836903605712481,-0.0045428016668770865,0.0057612488113747695,-0.7885098900620241,0.43040423508523584,0.13522783805606778,0.0068426170088703945,19.762590523591456,2.001128108495384e-86,-0.023513487382748235,0.0067633784753518035,-3.476589025505505,0.0005084949723188091
-1.782,0.01252869535806933,0.012317200111840676,32691,0.023763465531117665,0.014068268044816491,1.6891535941322506,0.09119953792743773,0.0244493740443617,0.0189044085695766,1.2933159984549198,0.19591093051953465,0.028931487541172272,0.020183895523885626,1.4333946341990695,0.15175465680688774,0.006961677331107117,0.020106204312423968,0.34624522972769045,0.7291606548701071,-0.050058149200803384,0.020186356014306055,-2.4798011669529267,0.013150566151661445,-0.008111613667629266,0.0056756055482765555,-1.4292067337365304,0.1529543804435163,0.1215850476214233,0.006740898775904309,18.036919357999462,2.245303864948125e-72,-0.010426868902636086,0.006662838154813359,-1.5649290378010339,0.11760923080105294
-1.728,0.011377836926080742,0.011166095190575542,32691,0.01578961551101404,0.013934615198157129,1.1331217465626346,0.25717144230886263,0.021466854576288115,0.018724810909673716,1.1464390577742918,0.2516219228220385,0.01763144518754407,0.019992142346817295,0.8819187499608293,0.37782723265452933,0.02763445353466011,0.019915189225612317,1.3876068774240058,0.16526624645530222,-0.010765048142483618,0.01999457946182663,-0.5383983275585313,0.5903057473335289,-0.006788427956553677,0.005621685560711184,-1.2075431617870303,0.22723177172161083,0.10860296509446664,0.006676858177049344,16.265579141365073,2.9623255789828616e-59,-0.026851807929708774,0.00659953915571947,-4.0687398462418,4.7379000525187324e-05
-1.674,0.008647599420595342,0.008435272926575421,32691,0.013000661898352344,0.01379842119816217,0.9421847406777174,0.34610502901319695,0.013049671543748007,0.018541798543657683,0.7037975044881347,0.4815639019961364,0.030989856595617604,0.019796743349718204,1.5654017455380471,0.11749842098177464,0.025046029052573804,0.01972054235214491,1.2700476794873576,0.20407668865569525,-0.04895047059863245,0.0197991566448777,-2.4723512964021412,0.0134278056495325,-0.0016205052044789409,0.005566740387677025,-0.2911048641798024,0.7709729671508954,0.09670612390425423,0.006611599968652483,14.626735489558666,2.696549110525024e-48,-0.016795230710545353,0.006535036647185209,-2.570028542652388,0.010173402644833013
-1.6199999999999999,0.005609885490662325,0.005396908383249799,32691,0.013466405324840973,0.013537573313138512,0.9947429286880781,0.319868674323194,0.01691623751868374,0.018191280983337665,0.929909088545122,0.3524250250124229,0.004777763814527103,0.019422502082621796,0.24599115985174677,0.8056906204270046,-0.005140680687982383,0.019347741602682243,-0.26569926317755416,0.7904725067710677,-0.04179219741649997,0.01942486975640699,-2.151478900017616,0.03144572387021818,-0.010222316989175612,0.005461505706422714,-1.8717030684695977,0.06125661963492389,0.0781407706147485,0.006486613070247384,12.046467049678423,2.3823879289759088e-33,-0.0007548175788572946,0.006411497115851189,-0.11772875589246602,0.90628330476025
-1.566,0.0037179845597740124,0.003504602247621502,32691,0.02327213873533413,0.013388958620581275,1.7381589856854591,0.08219222174252015,0.005743210863358695,0.017991578158612256,0.3192166252858435,0.7495642909158038,-0.007479070072885134,0.019209282984269823,-0.38934665489646986,0.6970222647185402,-0.023266243226333947,0.019135343220531363,-1.2158780199651875,0.2240401741284034,-0.03965899836045029,0.01921162466586989,-2.064322984141256,0.03899497530780065,0.0002006677940052922,0.005401549614390187,0.0371500418085018,0.9703655988392442,0.053448925026812616,0.006415403409189667,8.33134280382904,8.301430751612394e-17,-0.016380119061487414,0.006341112073372484,-2.5831618921025856,0.009794239860804237
