mouse,model,event,r2_mean,r2_std,n_trials
WCL32,3d_reward_qchosen_rpeabs_qdiff,side_in,0.08920060546757547,0.013656174828251579,2216
WCL33,1_main_effects,side_in,0.04497498722977551,0.017498676518840163,3179
WCL33,1b_plus_side_out,side_in,0.04497498722977551,0.017498676518840163,3179
WCL33,1b_plus_side_out,side_out,0.0004903905489417326,0.008248306494795016,3179
WCL33,2_2bit_seq,side_in,0.05433653852561289,0.02184211881643438,3179
WCL33,2_3bit_seq,side_in,0.06443134127844015,0.0213990597882891,3179
WCL33,2b_word_l1,side_in,0.044974987229775665,0.017498676518839764,3179
WCL33,2b_word_l2,side_in,0.15674827517000428,0.022138560011114874,3179
WCL33,2b_word_l3,side_in,,,3179
WCL33,2c_word_l1_side_out,side_in,0.044974987229775665,0.017498676518839764,3179
WCL33,2c_word_l1_side_out,side_out,0.000490390548941555,0.008248306494795096,3179
WCL33,2c_word_l2_side_out,side_in,0.15674827517000428,0.022138560011114874,3179
WCL33,2c_word_l2_side_out,side_out,0.16217318386545945,0.029720092236058506,3179
WCL33,2c_word_l3_side_out,side_in,,,3179
WCL33,2c_word_l3_side_out,side_out,,,3179
WCL33,3_qdiff_rpe,side_in,0.1537070447698766,0.020832186266544556,3179
WCL33,3b_reward_qdiff,side_in,0.10929897932201327,0.013287533174420867,3179
WCL33,3c_reward_qchosen_qdiff,side_in,0.15373942296979584,0.0221895764738447,3179
WCL33,3d_reward_qchosen_rpeabs_qdiff,side_in,0.1612714747390849,0.020025123629415005,3179
