peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(reward_seq_2)[T.01]_beta,C(reward_seq_2)[T.01]_se,C(reward_seq_2)[T.01]_tstat,C(reward_seq_2)[T.01]_pvalue,C(reward_seq_2)[T.10]_beta,C(reward_seq_2)[T.10]_se,C(reward_seq_2)[T.10]_tstat,C(reward_seq_2)[T.10]_pvalue,C(reward_seq_2)[T.11]_beta,C(reward_seq_2)[T.11]_se,C(reward_seq_2)[T.11]_tstat,C(reward_seq_2)[T.11]_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
0.054,0.027206472008186378,0.02700289483376095,19119,-0.9343547624551091,0.039693854139256024,-23.539028464637312,8.477931443699717e-121,0.33234125620513766,0.055452376615163265,5.993273444555307,2.0934833144186774e-09,-0.6575002808053734,0.05541238160376997,-11.865584220993679,2.3208205923045053e-32,0.29060666159231835,0.04363705226639457,6.659630898490321,2.8198249254737812e-11,0.020703930461163183,0.014126182694795734,1.465642269287001,0.1427622186342519
0.108,0.03217153885307922,0.03196877795408015,19098,-0.7614295679481283,0.04094794173110143,-18.595063286655876,1.6695336855758775e-76,0.3267479817024732,0.05713465224431642,5.718910833748482,1.0881138264045186e-08,-0.7012482943611709,0.05707637369092104,-12.286139588309483,1.452391431036098e-34,0.3392642957626326,0.04499258892992317,7.540448412316155,4.892899949027829e-14,0.0873702484017148,0.014535037736665207,6.011009395683913,1.8772187452313053e-09
0.162,0.03401792854743346,0.03381387656782786,18941,-0.30161952090404903,0.043209965813685774,-6.980323062614364,3.0425003603593715e-12,0.3202891268434347,0.05994121596475179,5.343387211760594,9.228027787292345e-08,-0.7723432933461184,0.05978562712886455,-12.918544647551759,5.121332411122451e-38,0.29719293210026465,0.04733750291792748,6.278170874698016,3.5002841469178485e-10,0.13431974150542453,0.015119292400810891,8.883996548556768,7.015801413169193e-19
0.216,0.03438706332693087,0.03416938683083692,17749,0.17656361326789696,0.04865780574586319,3.628680137983989,0.0002856738074376691,0.1427832478868006,0.06723580438858448,2.123619241045963,0.03371579202143967,-0.9554878101418469,0.06527753331495952,-14.637314886450831,3.1024310357728857e-48,0.15447401428966182,0.05267657221406012,2.932499359714042,0.003366752424387387,0.14129189776923845,0.016076519590709926,8.788711821113708,1.6486691819699738e-18
0.27,0.03524425615831461,0.03501161672165143,16593,0.605864068822739,0.05412387202780805,11.19402670436171,5.540347973722225e-29,-0.13705348263772912,0.07459697946130951,-1.8372524414183997,0.06619051469145826,-1.227019840582318,0.07102263346217297,-17.276462175059102,2.6905675702007425e-66,-0.094210308529227,0.05805311969360183,-1.6228293849918654,0.10464488499421824,0.14186206439934979,0.016996160916078924,8.346712242830298,7.565812025264658e-17
0.324,0.03807493572236953,0.03783298764608778,15908,0.9382337790588802,0.058201194816398585,16.120524364123987,5.274535334083828e-58,-0.3296093751859197,0.08002791795819304,-4.1186798756667535,3.829755381513113e-05,-1.5048569724387426,0.07540239613364928,-19.957681049968397,1.512842362765954e-87,-0.3750803042725789,0.062175043591728194,-6.032650443086779,1.6486644704119914e-09,0.15029471900636,0.017812000059930756,8.437835083127899,3.50778376279737e-17
0.378,0.041318408758180714,0.04107044714389241,15470,1.1176334041267613,0.06100721462999872,18.319692365977875,3.5064600387602263e-74,-0.5181679810123676,0.083745733605769,-6.187395568729874,6.270705695600823e-10,-1.7391773093329013,0.07856324456512537,-22.13728975884139,6.293252931071331e-107,-0.6163509570567204,0.06502916961343645,-9.47806900688716,2.958306848396618e-21,0.15268485087409567,0.018402761492778377,8.296844521623147,1.1565351583833725e-16
0.432,0.04252765472822373,0.042274823372197345,15153,1.116658756412274,0.06337015924126696,17.621207990986086,8.221229012265849e-69,-0.6162626029347935,0.08714137945887858,-7.071985855188391,1.5941469355255127e-12,-1.8683591936004458,0.08125113474274345,-22.994868927259002,4.850901466675979e-115,-0.7658989383934479,0.06746267285186223,-11.35292904974645,9.459469402221806e-30,0.15026615526010234,0.018960719482061232,7.925129391965816,2.4369687373846745e-15
0.486,0.04150837710438826,0.04125118474565859,14912,0.9848690177064511,0.06497767713979515,15.157036401710252,1.6473551668949255e-51,-0.6920575338038726,0.0895139247565058,-7.731283548189796,1.1324852740802175e-14,-1.9043624218943733,0.08302254791654828,-22.937894218912433,1.8482838833605457e-114,-0.8394457990322584,0.06911888672565011,-12.144955435469114,8.810395206989689e-34,0.14599059502777445,0.019335894646225003,7.550237405553747,4.596067685963475e-14
0.54,0.040801887675361415,0.04054135990668506,14732,0.8006806053723777,0.06648884926249163,12.04232911614047,3.049627310838361e-33,-0.7048920944304602,0.091455791642041,-7.707462608704059,1.3651803346733618e-14,-1.9315144655012162,0.08486802361098829,-22.759036717465555,1.0178561146357707e-112,-0.8938787273207405,0.07067370881546114,-12.647966864945234,1.776722446583958e-36,0.14534947701937756,0.019686079221499047,7.383363410457187,1.626034236863509e-13
