mouse,n_sessions,n_trials,alpha,beta,kappa,reward_rate,switch_rate,choice_deviation,win_stay_prob,lose_switch_prob
WCL30,2,844,0.7705436228856628,2.5605596741556527,0.565995418085341,0.7468293971218736,0.16118519017998123,0.26563105814129906,0.9555336067969482,0.5115194979829673
WCL31,2,1018,0.9082328432432728,2.381132794020439,0.8795930137908501,0.7459957449300256,0.12691234165479282,0.27416001405344215,0.9685283687943262,0.40802950859651266
WCL32,2,709,0.7516268448993249,2.691071357416689,0.9032938326842649,0.7262561719430729,0.13630716106754445,0.2826064155936361,0.9599004424778761,0.39415344490328186
WCL33,2,1127,0.6796872539521257,2.852013005478467,1.428032465340825,0.7637827502291331,0.06924401883631996,0.2789409310704466,0.9860899390243902,0.24931864637746992
