mouse,n_sessions,n_trials,alpha,beta,kappa,reward_rate,switch_rate,choice_deviation,win_stay_prob,lose_switch_prob
WCL23,2,727,0.8947007070951053,1.9501113780169996,1.0778762747414068,0.7510107816711591,0.13368060813471033,0.2695243647596839,0.959259708410812,0.4166563773305346
WCL24,2,726,0.770103781628038,1.6123642669642892,1.0048567617003652,0.7398047862287765,0.17490683324098882,0.2647522257557703,0.938305335830282,0.49842696629213484
WCL27,2,939,0.8031164092570849,2.6653269876340016,1.0718523187577165,0.746021021021021,0.10487305487305487,0.28392437892437894,0.975117036016758,0.341479053861499
WCL28,2,950,0.8245578429076279,2.1600086330272257,1.1025206286916713,0.7125704712264653,0.12956068503350707,0.27031432826295076,0.9683532682824467,0.3656617889756849
WCL29,2,913,0.8145430920397903,2.7488355862267024,0.6182112451732072,0.7698863911749595,0.13906418123127925,0.24649576874981827,0.9648947333901752,0.4842738205365402
