mouse,date,n_trials,alpha,beta,kappa,nll,reward_rate,switch_rate,choice_deviation,win_stay_prob,lose_switch_prob
WCL30,081423,433,0.7793032952387952,2.622955232574659,0.5281483565549411,137.53801152233103,0.7321016166281755,0.15935334872979215,0.27505773672055434,0.9589905362776026,0.48695652173913045
WCL30,081623,411,0.7617839505325306,2.4981641157366465,0.6038424796157409,136.71540011927578,0.7615571776155717,0.1630170316301703,0.25620437956204384,0.952076677316294,0.5360824742268041
WCL31,081523,455,0.9337211125807887,2.2312531343956157,0.7423978827719748,141.78497108792357,0.7406593406593407,0.14725274725274726,0.2731868131868132,0.9583333333333334,0.4491525423728814
WCL31,081723,563,0.8827445739057569,2.5310124536452627,1.0167881448097253,140.29002824052262,0.7513321492007105,0.10657193605683836,0.27513321492007103,0.9787234042553191,0.3669064748201439
WCL32,081623,396,0.8141158804844061,1.9830223593165652,0.759977015774217,147.33582322743553,0.7272727272727273,0.17676767676767677,0.2601010101010101,0.9375,0.48598130841121495
WCL32,081823,313,0.6891378093142436,3.399120355516813,1.0466106495943128,69.61013078936621,0.7252396166134185,0.09584664536741214,0.305111821086262,0.9823008849557522,0.3023255813953488
WCL33,081523,530,0.6752090264012812,3.3206663323511822,1.226802359420237,93.93677333339319,0.7754716981132076,0.06981132075471698,0.2739622641509434,0.9878048780487805,0.2689075630252101
WCL33,081723,597,0.6841654815029703,2.383359678605751,1.629262571261413,115.78152459999572,0.7520938023450586,0.06867671691792294,0.2839195979899498,0.984375,0.22972972972972974
