mouse,date,session_dir,xcorr_peak,sync_pass,n_trials,trials_pass,p_right,balance_pass,zscore_std,signal_range_pass,missing_frac,missing_pass,QC_PASS,error,manual_include
WCL27,091823,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091823/WCL27,0.9998644585980482,True,527,True,0.4971537001897533,True,1.021586933631944,True,0.0,True,True,,True
WCL27,092023,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/092023/WCL27,0.9991947819651168,True,527,True,0.4876660341555977,True,1.019200431181564,True,0.0,True,True,,True
WCL27,092223,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/092223/WCL27,0.9999925882940126,True,649,True,0.49614791987673346,True,1.0286699160738022,True,0.0,True,True,,True
WCL28,081623,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/081623/WCL28,0.9996886166685279,True,416,True,0.5,True,1.0053591407856424,True,0.0,True,True,,True
WCL28,081823,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/081823/WCL28,0.999929100007441,True,390,True,0.5333333333333333,True,0.9884148641626884,True,0.0,True,True,,True
WCL28,091123,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091123/WCL28,0.9997950457823781,True,325,True,0.49230769230769234,True,1.0100187373155216,True,0.0,True,True,,True
WCL28,091323,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091323/WCL28,0.8788328440129192,True,385,True,0.5272727272727272,True,1.005033932413671,True,0.0,True,True,,True
WCL28,091523,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091523/WCL28,0.9972215442917753,True,535,True,0.5177570093457944,True,1.0376507611652697,True,0.0,True,True,,True
WCL28,091923,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091923/WCL28,0.9970937771535543,True,526,True,0.5228136882129277,True,1.0257132537064302,True,0.0,True,True,,True
WCL28,092123,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/092123/WCL28,0.988881354550928,True,532,True,0.4981203007518797,True,1.0205236747369275,True,0.0,True,True,,True
WCL29,081523,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/081523/WCL29,0.9910224993830986,True,385,True,0.4753246753246753,True,1.023360357751352,True,0.0,True,True,,True
WCL29,081723,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/081723/WCL29,0.998268713983083,True,515,True,0.5281553398058253,True,1.0201597933225133,True,0.0,True,True,,True
WCL29,091223,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091223/WCL29,0.9998889688053034,True,436,True,0.5091743119266054,True,1.0209086570674415,True,0.0,True,True,,True
WCL29,091423,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091423/WCL29,0.9992884053197655,True,482,True,0.5352697095435685,True,1.0138951304644106,True,0.0,True,True,,True
WCL29,091823,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/091823/WCL29,0.997874110100003,True,478,True,0.4895397489539749,True,1.0251889939088004,True,0.0,True,True,,True
WCL29,092023,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/092023/WCL29,0.9990779519509813,True,524,True,0.5076335877862596,True,1.018104505264131,True,0.0,True,True,,True
WCL29,092223,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_WL/1-Raw data/FP1_retrained/092223/WCL29,0.9887377258407406,True,531,True,0.6101694915254238,True,1.0365265683418972,True,0.0,True,True,,True
