mouse,date,session_dir,xcorr_peak,sync_pass,n_trials,trials_pass,p_right,balance_pass,zscore_std,signal_range_pass,missing_frac,missing_pass,QC_PASS,error,manual_include
SM1L,080724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080724/SM1L,0.9984405445950455,True,626,True,0.4329073482428115,True,1.0076193216554372,True,0.0,True,True,,True
SM1N,080824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080824/SM1N,0.9968656032548407,True,599,True,0.5075125208681135,True,1.015784304915946,True,0.0,True,True,,True
SM1N,081224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081224/SM1N,0.9992931900605222,True,500,True,0.31,True,0.9761233932053572,True,0.0,True,True,,True
SM1N,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM1N,0.9997308694935718,True,388,True,0.42783505154639173,True,0.9854157927842632,True,0.0,True,True,,True
SM2L,080824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080824/SM2L,0.9999811964498171,True,490,True,0.8040816326530612,True,0.983171485618929,True,0.0,True,True,,True
SM2L,081224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081224/SM2L,0.9474469028521388,True,395,True,0.5468354430379747,True,0.9921305679780047,True,0.0,True,True,,True
SM2L,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM2L,0.999196400484291,True,565,True,0.5451327433628319,True,0.9929432726901285,True,0.0,True,True,,True
SM2N,081324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081324/SM2N,0.9999814911188356,True,526,True,0.3574144486692015,True,0.9923382926437069,True,0.0,True,True,,True
SM2R,081324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081324/SM2R,0.998224713347942,True,493,True,0.3448275862068966,True,0.9854739265768111,True,0.0,True,True,,True
SM1L,082324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082324/SM1L,0.9982112962549667,True,610,True,0.3721311475409836,True,1.0165676290677252,True,0.0,True,True,,True
SM1N,082024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082024/SM1N,0.9999929172704473,True,527,True,0.5559772296015181,True,0.9852212332109974,True,0.0,True,True,,True
SM2L,081624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081624/SM2L,0.9999944255800184,True,466,True,0.5879828326180258,True,0.9989775974452502,True,0.0,True,True,,True
SM2L,082024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/082024/SM2L,0.9949661882559958,True,600,True,0.31833333333333336,True,0.9938982634134543,True,0.0,True,True,,True
SM3FR,071824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071824/SM3FR,0.9997163227606471,True,240,True,0.55,True,1.0314672502959619,True,0.0,True,True,,True
SM3FR,072324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/072324/SM3FR,0.9999857481382275,True,368,True,0.5054347826086957,True,1.038578815014869,True,0.0,True,True,,True
SM3MN,071924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071924/SM3MN,0.9955806847401991,True,402,True,0.1791044776119403,True,1.0198727557575467,True,0.0,True,True,,True
SM3MN,072224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/072224/SM3MN,0.9925557736198979,True,563,True,0.2024866785079929,True,1.00714300110921,True,0.0,True,True,,True
SM3MR,072324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/072324/SM3MR,0.9999984429503189,True,240,True,0.6041666666666666,True,1.0199408460215484,True,0.0,True,True,,True
SM3FR,072524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/072524/SM3FR,0.999132936069496,True,384,True,0.4947916666666667,True,0.9995846527028406,True,0.0,True,True,,True
SM3MN,072924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/072924/SM3MN,0.9999906387496046,True,472,True,0.2605932203389831,True,0.9953070500544959,True,0.0,True,True,,True
SM3MN,073124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/073124/SM3MN,0.9995726169497974,True,424,True,0.5919811320754716,True,1.0089620273554043,True,0.0,True,True,,True
SM3MN,080224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080224/SM3MN,0.9999290694528687,True,351,True,0.5669515669515669,True,1.0135945569429325,True,0.0,True,True,,True
SM3MN,080624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080624/SM3MN,0.9969532492937372,True,558,True,0.6594982078853047,True,1.0007276327849934,True,0.0,True,True,,True
SM3MN,080824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080824/SM3MN,0.9982409354707422,True,474,True,0.6392405063291139,True,1.0228988194925188,True,0.0,True,True,,True
SM3MN,081224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081224/SM3MN,0.9999869399621193,True,441,True,0.6009070294784581,True,1.0289401627358439,True,0.0,True,True,,True
SM3MR,080524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/080524/SM3MR,0.9920445149190624,True,352,True,0.7244318181818182,True,1.0070854549987502,True,0.0,True,True,,True
SM3MN,081424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/081424/SM3MN,0.9998269483721351,True,419,True,0.7684964200477327,True,1.0023440845844118,True,0.0,True,True,,True
SM1N,062724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062724/SM1N,0.9999973057736536,True,354,True,0.5056497175141242,True,1.0033320372126082,True,0.0,True,True,,True
SM2L,062524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062524/SM2L,0.9993722735300629,True,378,True,0.4074074074074074,True,1.0013306803266155,True,0.0,True,True,,True
SM2L,062724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062724/SM2L,0.9959303284283364,True,462,True,0.30303030303030304,True,0.9935222382757843,True,0.0,True,True,,True
SM2N,062424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062424/SM2N,0.999620968852726,True,304,True,0.5953947368421053,True,0.9877918408372532,True,0.0,True,True,,True
SM2R,062424,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062424/SM2R,0.9999964616086078,True,329,True,0.5015197568389058,True,0.9856390452380653,True,0.0,True,True,,True
SM1L,062824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062824/SM1L,0.9921809512439409,True,531,True,0.160075329566855,True,0.9903451827588954,True,0.0,True,True,,True
SM2B,070124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070124/SM2B,0.9999968483319764,True,443,True,0.6772009029345373,True,0.9913283964976459,True,0.0,True,True,,True
SM2L,070124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070124/SM2L,0.996867560844521,True,422,True,0.17535545023696683,True,0.9958212636153115,True,0.0,True,True,,True
SM2L,070324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070324/SM2L,0.9904877303348204,True,410,True,0.36341463414634145,True,0.9976379845437265,True,0.0,True,True,,True
SM2N,062824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/062824/SM2N,0.999995052083637,True,379,True,0.8548812664907651,True,0.9802202052214841,True,0.0,True,True,,True
SM2N,070224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070224/SM2N,0.99457786909187,True,479,True,0.9081419624217119,True,0.9855592497114469,True,0.0,True,True,,True
SM1B,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM1B,0.9999772858426332,True,524,True,0.5687022900763359,True,1.001540413343063,True,0.0,True,True,,True
SM1L,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM1L,0.9980344317434997,True,440,True,0.5204545454545455,True,1.027043840291848,True,0.0,True,True,,True
SM1N,070924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070924/SM1N,0.9984799433595606,True,115,False,0.5826086956521739,True,0.9548823843517941,True,0.0,True,False,,False
SM1N,071624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071624/SM1N,0.9999880654841954,True,417,True,0.5179856115107914,True,0.9859556712655596,True,0.0,True,True,,True
SM2B,071124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071124/SM2B,0.9981109745547867,True,414,True,0.6328502415458938,True,0.9993762238485766,True,0.0,True,True,,True
SM2L,070924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070924/SM2L,0.9998205746799492,True,388,True,0.5,True,0.9881895984753739,True,0.0,True,True,,True
SM2L,071124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071124/SM2L,0.9993965334713802,True,522,True,0.5670498084291188,True,0.9948285888339166,True,0.0,True,True,,True
SM2N,070824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070824/SM2N,0.9999993106122428,True,314,True,0.6401273885350318,True,0.9770239079603326,True,0.0,True,True,,True
SM2N,071224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071224/SM2N,0.9991858008642552,True,467,True,0.683083511777302,True,0.988524344665718,True,0.0,True,True,,True
SM2N,071524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071524/SM2N,0.9904451344038546,True,229,True,0.5807860262008734,True,0.9881668026658873,True,0.0,True,True,,True
SM2N,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM2N,0.9999227387227425,True,485,True,0.711340206185567,True,0.9829979697926213,True,0.0,True,True,,True
SM2R,070824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070824/SM2R,0.9997981314719889,True,385,True,0.35064935064935066,True,0.9835225824823501,True,0.0,True,True,,True
