mouse,model,event,r2_mean,r2_std,n_trials
SM1L,1_main_effects,side_in,-0.007390300739786993,0.02070118864413897,2171
SM1L,2b_word_l1,side_in,-0.0073903007397863926,0.020701188644138425,2171
SM1N,1_main_effects,side_in,-0.01548893273883567,0.005641480582055304,1069
SM1N,2b_word_l1,side_in,-0.015488932738835582,0.005641480582055177,1069
SM2N,1_main_effects,side_in,0.09564628371449324,0.020314596933785383,1905
SM2N,2b_word_l1,side_in,0.09564628371449324,0.020314596933785425,1905
SM2R,1_main_effects,side_in,0.009956152368619442,0.007762447683730863,2151
SM2R,2b_word_l1,side_in,0.009956152368619797,0.007762447683730559,2151
