peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Q_chosen_beta,Q_chosen_se,Q_chosen_tstat,Q_chosen_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.027799243766567394,0.0274432939107363,19127,0.19405985491349542,0.03244171342857345,5.981800416946373,2.2461315604556544e-09,0.18788441407148207,0.03848149492154625,4.88246141306437,1.0561526008480387e-06,0.011522908121671036,0.051486149194879594,0.2238059808678994,0.8229106672464677,0.07851595987438975,0.04958476381225557,1.5834694740440294,0.1133310389122474,0.023883546926413025,0.04987356649879391,0.4788818727650167,0.6320281440488639,0.0003361676513599598,0.013300339816885595,0.02527511747731245,0.9798357847473926,0.2630015620270899,0.017794452941630016,14.779974573525626,3.6846959659528914e-49,-0.011652461260273398,0.018448094525693164,-0.6316349498342334,0.5276329951900993
-2.106,0.029251465265689447,0.028896047108717737,19127,0.17762640557046666,0.030137566443853136,5.893853636171588,3.836284366364738e-09,0.1706675146727687,0.035748377243091066,4.774133200850477,1.818186208880921e-06,0.004428585697360656,0.04782938625344519,0.09259131350533818,0.9262292150465732,0.06896847747092043,0.04606304526068702,1.4972626555757114,0.13434143589618078,0.016522513132701963,0.04633133596530333,0.35661637611907765,0.7213829515760517,0.0008259022502267277,0.012355693722519915,0.06684385909642691,0.9467067058954858,0.25096973752557433,0.0165306160243699,15.182116453227616,9.30963145523943e-52,-0.006969467040982766,0.017137833232965864,-0.40667142375831333,0.6842538834677399
-2.052,0.0321612066089888,0.031806853789608125,19127,0.15575506382884322,0.027625600762272617,5.638069744407254,1.7439454448762384e-08,0.14815158015018065,0.03276875057103924,4.521123862473897,6.188139923046041e-06,-0.001404036865724177,0.04384280767340134,-0.032024337405197285,0.9744529766893202,0.07451221048008938,0.04222369117416833,1.7647014841202362,0.0776299128148494,0.01908113480072244,0.042469619852841416,0.4492890415981866,0.6532282547082325,0.0030029095819845398,0.011325846848157564,0.2651377528094545,0.7909062035899743,0.24017007800640544,0.015152789442852019,15.849892121328207,3.212099856938116e-56,-0.010266135112986357,0.015709395106813153,-0.6535028906704334,0.5134399854430385
-1.998,0.03488159451707973,0.03452823770770774,19127,0.12804238838748289,0.025083907463633696,5.104563097799534,3.3473812330058056e-07,0.1288451083520894,0.02975386179276787,4.330365895004834,1.4961934215092754e-05,0.0010112685235683576,0.039809050311310504,0.02540298036904028,0.9797337990020848,0.08280233874476797,0.038338900619758164,2.159747342940119,0.030804625299999073,0.020552039600775434,0.038562202631235644,0.5329581351281045,0.5940687552654305,-0.00034777176119030347,0.010283812349683015,-0.033817396639002566,0.9730231163886147,0.2295852383138491,0.013758657104735393,16.686602229139897,4.509733083514482e-62,-0.014418498635097086,0.014264052266588405,-1.0108276642304832,0.3121117121806738
-1.944,0.0375879464403267,0.03723558050199738,19127,0.10742652370588038,0.023018875643816623,4.666888399248879,3.0786881372799007e-06,0.1007318431707592,0.027304376143309796,3.6892197295429083,0.00022556656334213557,-0.020074857208852475,0.0365317716126573,-0.549517757356642,0.5826566000634906,0.07795037314648842,0.035182651943933385,2.2155911746138157,0.026731249028850348,0.012082330781336885,0.03538757062499081,0.3414286589315715,0.7327846553910874,-0.0030195906273961493,0.009437197851446987,-0.31996686674669655,0.7489969440775065,0.21639633909441006,0.012625976131469076,17.13897894635348,2.3388721613374182e-65,-0.01808907938115217,0.013089764653992825,-1.3819254860043937,0.16701072723194507
-1.89,0.03708468613949767,0.03673213594351332,19127,0.07453634942850344,0.02150581587846543,3.465869411778023,0.0005296799016818518,0.08390026828202059,0.02550962501820197,3.2889651738179198,0.0010073813430474725,-0.0036636735613287197,0.03413049213057457,-0.10734312143266021,0.9145179025055812,0.0853653649271843,0.032870051801405564,2.5970559901440122,0.00940986032896664,0.005225200996980522,0.03306150091877645,0.1580448815623189,0.874423101844363,-0.006505342304459114,0.0088168789189487,-0.7378282456026732,0.46062788222585305,0.20663746294077082,0.01179605477569069,17.51750622306445,3.5904581919696934e-68,-0.021800330589809718,0.012229357892935711,-1.7826226675729786,0.07466361016372466
-1.836,0.03487833383057848,0.034524975827378124,19127,0.0574014829920054,0.02025721741047777,2.8336311858071515,0.004607060342417528,0.05513176321389424,0.024028570828178865,2.2944253991685573,0.021776861414555013,-0.022483509546235958,0.032148922101949313,-0.6993550040320853,0.48433870837657866,0.08371118013576045,0.03096166122678866,2.7037044143914293,0.006863189028751368,-0.006555077223884472,0.031141995068366353,-0.21048995767593057,0.833287531824025,-0.007651657571824304,0.008304982901013594,-0.921333332413056,0.35688804887856207,0.18427979735826183,0.011111191852820876,16.58506124268545,2.3982562841912e-61,-0.030020052193452235,0.011519337979444204,-2.6060570709030166,0.009166221080782709
-1.782,0.031399131314876594,0.03104449947844179,19127,0.04603171037418906,0.019359692126636237,2.377708802034917,0.017430349867541592,0.03253075140037503,0.022963950282530142,1.4166008461150015,0.15661595373807272,-0.03389844060222662,0.03072451766129663,-1.1033026124581982,0.2699096590717564,0.06736401855408763,0.029589860094496646,2.2765913167198963,0.02282164398447028,-0.03555285461805213,0.029762203984687208,-1.1945639051578385,0.23227227773626832,-0.007448504249523857,0.007937018635019397,-0.9384511479738581,0.34802446608143855,0.16508665663167607,0.010618894444966496,15.546501331871648,3.6065716330713895e-54,-0.031943455672385865,0.011008957067783575,-2.901587813968741,0.0037170032892275915
-1.728,0.02700364025456059,0.026647399106058067,19127,0.024464348350456647,0.018679909357579787,1.3096609775855093,0.19032628700514853,0.021913261868309997,0.022157610098532322,0.9889722660009027,0.32268922666455024,-0.031094821636641904,0.029645678310076588,-1.0488821106202435,0.2942456384229337,0.06234813358092912,0.02855086232018004,2.183756584362807,0.0289922508679662,-0.03474761130195346,0.02871715464683656,-1.2099949221738513,0.2262958011624688,-0.009555888108192528,0.007658323681066967,-1.247778039444422,0.21212763506117496,0.14810106732876316,0.010246029968460397,14.454483130017364,4.162144342490772e-47,-0.03152484768734838,0.01062239620354003,-2.9677717798590852,0.0030033848921408755
-1.674,0.021530485209993677,0.02117224018653363,19127,0.003606056097979676,0.01823434882780524,0.19776171510335835,0.843233603885504,0.006978333132466384,0.021629098085703208,0.3226363440960605,0.7469741938427256,-0.026167512307639033,0.028938557955233764,-0.9042438240398373,0.3658775204402219,0.05772352970148218,0.02786985594603841,2.071181487742399,0.038355222436170476,-0.04027136175321138,0.02803218180285056,-1.4366117498965505,0.15084470584934864,-0.007345940059851369,0.007475654338769726,-0.982648438111211,0.32579293035630896,0.12812512635652573,0.010001637640133565,12.810414750720234,2.0434524424388057e-37,-0.03291383210848162,0.010369026640052079,-3.17424511008068,0.0015046483216756832
