peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l1)[T.R]_beta,C(word_l1)[T.R]_se,C(word_l1)[T.R]_tstat,C(word_l1)[T.R]_pvalue,C(word_l1)[T.l]_beta,C(word_l1)[T.l]_se,C(word_l1)[T.l]_tstat,C(word_l1)[T.l]_pvalue,C(word_l1)[T.r]_beta,C(word_l1)[T.r]_se,C(word_l1)[T.r]_tstat,C(word_l1)[T.r]_pvalue
-2.16,0.004730495354259512,0.004574358319592409,19127,0.3521266769678206,0.02017215391664712,17.456077245039616,1.0368268632369148e-67,-0.061908914517258294,0.028424489990514275,-2.178013204033505,0.029417229923441836,-0.2511069422737675,0.040744702834998967,-6.162934683574895,7.28381259628303e-10,-0.31737227097657833,0.0383197391325915,-8.282213766602826,1.2878717162657442e-16
-2.106,0.00495097163112479,0.004794869184588824,19127,0.32050165600817365,0.0187513770731284,17.09216633841082,5.161603872166187e-65,-0.053520591663858946,0.02642247982669014,-2.0255703482379497,0.04282269266536983,-0.2440162242276476,0.03787494829499196,-6.442681382086872,1.2017986873279193e-10,-0.29623455139175914,0.035620781042432645,-8.316340706815913,9.67338137935285e-17
-2.052,0.005636970870434688,0.005480976042876784,19127,0.2917433709982266,0.017208333765362682,16.953609511308652,5.3124542234737486e-64,-0.050075390858323326,0.024248184546287736,-2.0651191747049613,0.03892517138510415,-0.24089928135745148,0.03475823397205773,-6.930711196406333,4.3206835066977005e-12,-0.2878315749314201,0.03268956123971852,-8.804999639508729,1.4180488256422128e-18
-1.998,0.005860789819840062,0.005704830104808933,19127,0.25551091656453023,0.0156453257783127,16.331453891405403,1.491950182734701e-59,-0.04532864387840978,0.02204575712745211,-2.056116449816325,0.03978483476043128,-0.21675591586464216,0.03160119401369583,-6.859105253133823,7.141111163434156e-12,-0.2704527586823949,0.029720415824043077,-9.099898207467385,9.908356208536637e-20
-1.944,0.006104313778833026,0.005948392267633773,19127,0.2174414891663535,0.01437573640468794,15.125589607739723,2.1780050097615087e-51,-0.043595331795530004,0.020256784537228165,-2.152134842299871,0.031399212213039054,-0.19282231288681995,0.02903681531796697,-6.640615052832885,3.207732472467767e-11,-0.2601497487348624,0.027308658814660842,-9.526273351630115,1.819296907358456e-21
-1.89,0.005773356504305771,0.005617383072810345,19127,0.17992414291572084,0.013429526275578009,13.39765373875609,9.528727559455972e-41,-0.04515361468668825,0.018923484164102774,-2.3861152785142585,0.017037081539022433,-0.17265447095106817,0.02712561383252549,-6.364997747776071,1.9973137648759468e-10,-0.24003452548998536,0.025511204489161873,-9.408984416708396,5.561044183022973e-21
-1.836,0.005570779940261117,0.005414774728726313,19127,0.14849326083567554,0.01263664581908205,11.75100283426812,8.975633136243571e-32,-0.05183831776878693,0.017806239932650382,-2.9112444831058175,0.0036040786431820434,-0.14282944138689108,0.025524115117162932,-5.595862608018472,2.2253628601350143e-08,-0.2327326559022944,0.024005020648715288,-9.695165828351406,3.5556294124705286e-22
-1.782,0.00538046842751172,0.005224433360068392,19127,0.1233320037769614,0.012056205146286537,10.229753249922858,1.687167257027967e-24,-0.06537912813170944,0.016988343630543155,-3.848469842237299,0.00011924424254741406,-0.1294717341864457,0.024351712664548143,-5.316740385777219,1.0682868348469001e-07,-0.22296909479746027,0.02290239495711205,-9.735623510772616,2.3948973854793343e-22
-1.728,0.004454261755081457,0.004298081385121999,19127,0.09240101255432687,0.011611969427906842,7.9573937158550505,1.854389244732592e-15,-0.06279377194687304,0.016362373107876662,-3.837693440485404,0.00012459480701344482,-0.11030119399810928,0.023454423638851404,-4.702788510027564,2.5842406771973504e-06,-0.19662995731669544,0.022058509028418983,-8.914018488890981,5.354845693770406e-19
-1.674,0.003916842214324867,0.003760577534444254,19127,0.06453791827907264,0.011306300543496475,5.708137514192974,1.1591102122224916e-08,-0.06491567958605207,0.015931656478346885,-4.074634654235773,4.627259313017272e-05,-0.09847582443080109,0.02283701867988329,-4.312113845120538,1.6251068990216315e-05,-0.17990782137096537,0.021477849572817207,-8.376435488153351,5.827822154563199e-17
