peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Q_chosen_beta,Q_chosen_se,Q_chosen_tstat,Q_chosen_pvalue,RPE_abs_beta,RPE_abs_se,RPE_abs_tstat,RPE_abs_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.0279319188768562,0.02752515328165872,19127,0.18931382954797032,0.03257312469316862,5.81196404493776,6.2725855977948395e-09,0.19083882653668277,0.038523316256284294,4.9538524997974775,7.337946488690712e-07,0.023862528160171523,0.052047614100735586,0.4584749670558727,0.6466164546509146,0.08479800688378276,0.049734956276510665,1.7049981186739684,0.08821102162430891,0.026036274336242195,0.04988927013452932,0.5218812435225825,0.6017590645055281,-0.005741991208956955,0.01382180800322739,-0.4154298198626548,0.6778319430357964,0.26175475976623624,0.01781043649864758,14.696706607168911,1.2468435423991081e-48,-0.021455547877465633,0.01328226048220789,-1.6153536445250551,0.10625063396596582,-0.01289268446446793,0.018463288436170306,-0.6982875509441024,0.4850058762974305
-2.106,0.02940139122957186,0.028995240540683698,19127,0.17293608254579115,0.030259372333259073,5.715124578301692,1.1125573205137345e-08,0.17358725229376365,0.035786906570718785,4.850579972614748,1.240696690383691e-06,0.016623380188502526,0.04835053894790278,0.3438096151609406,0.7309932497066222,0.07517679442267546,0.04620215512406524,1.6271274407179817,0.10372651387383221,0.01864997477871761,0.04634550767405708,0.4024117053562312,0.6873855559495862,-0.0051809195120974556,0.01284000962843435,-0.40349810179458506,0.686586343520663,0.2497375685207945,0.01654531564002736,15.094155587858072,3.4902867918702925e-51,-0.02120373206340159,0.012338787547844704,-1.718461557197764,0.08572865097929955,-0.008195134205053432,0.017151793834614966,-0.47780041458488076,0.6327977287784949
-2.052,0.032315237773481886,0.03191030639479098,19127,0.15139066894812725,0.027737188857651356,5.458039375405769,4.87408764923406e-08,0.15086842669978187,0.032803991280814536,4.599087513720243,4.270655524151434e-06,0.009943347604070802,0.0443204179980016,0.22435139498276271,0.8224862853688409,0.08028911466761667,0.042351106566018995,1.8957973280452078,0.058001915175519524,0.021060760226933352,0.042482510374021294,0.4957513113399327,0.620075578830515,-0.0025865012135919876,0.011769767332764329,-0.21975805812165566,0.8260619321272797,0.23902353179448213,0.015166228154457681,15.760248979521513,1.3079735612135585e-55,-0.019730295585769265,0.011310323185812897,-1.7444502037322824,0.08109668710052811,-0.011406631293780183,0.015722155092930037,-0.7255132153549061,0.4681461209882245
-1.998,0.034999579247537826,0.03459577114177259,19127,0.12456920821336234,0.025185693641888916,4.946030472084298,7.638473568000193e-07,0.1310071715544579,0.029786409822200988,4.398219602041904,1.09732000881143e-05,0.01004150337760384,0.04024346070204626,0.24951888337707645,0.8029621166199197,0.08739959211901369,0.03845530276484775,2.2727578730417966,0.023051824050934613,0.022127423123673613,0.03857461896767956,0.5736264859080908,0.5662273324537922,-0.004795818120603848,0.010687087137799247,-0.4487488553959179,0.6536179232147025,0.2286728182233664,0.013771113502578104,16.605252594901373,1.7216480602144493e-61,-0.015701345394024017,0.01026990644980441,-1.5288693690411415,0.12631337545592503,-0.015326104118114931,0.01427590169980652,-1.0735646994769266,0.2830313762209224
-1.944,0.03770370020271796,0.037301023646677645,19127,0.10426511490583062,0.02311230509686387,4.5112382546377185,6.483391728915653e-06,0.10269982792581527,0.027334271644038777,3.7571817995820886,0.00017234798254343298,-0.011855224911402397,0.03693045564376944,-0.3210148562952404,0.7482026415172507,0.08213495227707718,0.03528950612720846,2.327461086618907,0.01995112238358883,0.01351629938735795,0.03539899973584433,0.3818271558015695,0.7025938184649616,-0.007068356369081438,0.00980728273906935,-0.7207252566425123,0.4710873821759448,0.21556582274950864,0.012637419533514813,17.057740480785785,9.230357101477994e-65,-0.014291907995777637,0.009424446058906624,-1.5164719397243505,0.12941659410492962,-0.018915213303707077,0.013100651517097538,-1.4438376044902048,0.14880104762066118
-1.89,0.03719136319568883,0.03678847225027426,19127,0.07170165070764206,0.021593206557622514,3.320565221117241,0.000900035259408009,0.08566487520907917,0.0255376766288873,3.3544506203112525,0.0007967731338866112,0.0037065156907436056,0.034503133877859554,0.10742547920037065,0.914452569232223,0.08911749628983423,0.032970038770589606,2.7029842733861162,0.00687807078219928,0.006510978708859736,0.033072335711466117,0.1968708459439831,0.8439307014722846,-0.01013569566744161,0.009162681137437293,-1.1061932108527417,0.2686568200538994,0.20589277480663615,0.01180680201299119,17.4384879648265,1.4043000468405436e-67,-0.012814936592086252,0.008805007098524146,-1.4554146803850088,0.14557091415253431,-0.02254108919511565,0.012239587226914154,-1.8416543611494578,0.06554120445914625
-1.836,0.03503222807833095,0.03462843363459345,19127,0.054198095540000414,0.020339039278997925,2.6647323305956405,0.007711430491996701,0.05712587978305942,0.024054408346588573,2.3748611464459937,0.017565360878497447,-0.0141547331597935,0.03249913778750865,-0.4355418058270458,0.6631741179660887,0.0879513240483856,0.0310550872467984,2.832106809084971,0.00462907277312484,-0.00510206771779834,0.031151442621024848,-0.16378271079987908,0.86990393396731,-0.01175418470239278,0.008630498256845712,-1.3619358179082373,0.1732341882320819,0.18343825303223218,0.011121044447972886,16.494696508983814,1.0524189435743223e-60,-0.014481682577135458,0.008293598486674044,-1.7461277635280126,0.08080481486253277,-0.030857155905299482,0.011528692818392488,-2.6765528747605294,0.00744472682751655
-1.782,0.031501980158625265,0.03109670846918433,19127,0.04353346411262113,0.01943840659114518,2.2395592925014762,0.02513099726737959,0.03408591584385461,0.022989255457766235,1.482688985142392,0.1381735456907269,-0.0274030244895605,0.03106004396321555,-0.8822596813453947,0.37764748688990735,0.07067080670785776,0.029679937402456114,2.381096892138644,0.01727090338879466,-0.03441968680086224,0.029772026065827236,-1.1561083120362325,0.24765130349819886,-0.010647968323252729,0.008248331295272571,-1.2909239386826619,0.1967456634346313,0.16443035607548465,0.010628593648526809,15.470565675288164,1.159544215154661e-53,-0.011293922418563017,0.007926349778681346,-1.4248579401503414,0.1542145935892909,-0.03259629309839193,0.011018190947678315,-2.958406988332365,0.00309612186491454
-1.728,0.027058369288499584,0.02665123815314585,19127,0.022709912198441085,0.018756328227563294,1.2107866701259693,0.2259921429048324,0.023005402688830095,0.022182580606662852,1.0370931631786833,0.29970555800416776,-0.026533304613378304,0.029970171505826884,-0.8853237495894751,0.3759931791097727,0.06467038210113304,0.028638491796317705,2.2581629843177797,0.02394672549349021,-0.033951824827512384,0.028727349141086548,-1.1818641762164426,0.2372742984938921,-0.011802766458168492,0.007958903852453075,-1.4829638197640334,0.13810050740547278,0.1476401690417995,0.010255644676142088,14.395991057028114,9.628334765868775e-47,-0.007931350121085232,0.007648220413454292,-1.037019030875846,0.2997401039868369,-0.03198331393192704,0.010631571313194045,-3.0083336686304265,0.002630264412571796
-1.674,0.02156788657075881,0.021158457921975793,19127,0.0021942669779376578,0.018309109929842773,0.11984563893852271,0.9046066871213307,0.007857175332675707,0.021653668134157627,0.362856550862225,0.7167160565560042,-0.02249687425282477,0.029255574868328752,-0.7689773437738612,0.4419162599344465,0.059592235605137434,0.02795564719075088,2.1316707568427717,0.033046636399595965,-0.03963099494065921,0.028042385856960395,-1.4132533209838283,0.15759753442468338,-0.009153995830310657,0.007769134970749208,-1.178251615498437,0.2387109761501418,0.12775424298967664,0.010011113235955906,12.761242429147101,3.825943583831311e-37,-0.006382331893542292,0.007465859341905656,-0.854869024616958,0.39263437286200353,-0.033282758418657694,0.010378076430448614,-3.207025756816379,0.0013433573027733607
