peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Behavioral_State)[T.Exploration]_beta,C(Behavioral_State)[T.Exploration]_se,C(Behavioral_State)[T.Exploration]_tstat,C(Behavioral_State)[T.Exploration]_pvalue,C(Behavioral_State)[T.Left Bias]_beta,C(Behavioral_State)[T.Left Bias]_se,C(Behavioral_State)[T.Left Bias]_tstat,C(Behavioral_State)[T.Left Bias]_pvalue,C(Behavioral_State)[T.Right Bias]_beta,C(Behavioral_State)[T.Right Bias]_se,C(Behavioral_State)[T.Right Bias]_tstat,C(Behavioral_State)[T.Right Bias]_pvalue,Choice_beta,Choice_se,Choice_tstat,Choice_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Choice:Reward_beta,Choice:Reward_se,Choice:Reward_tstat,Choice:Reward_pvalue,Reward_lag1_beta,Reward_lag1_se,Reward_lag1_tstat,Reward_lag1_pvalue,Reward_lag2_beta,Reward_lag2_se,Reward_lag2_tstat,Reward_lag2_pvalue,Reward_lag3_beta,Reward_lag3_se,Reward_lag3_tstat,Reward_lag3_pvalue,Q_diff_abs_beta,Q_diff_abs_se,Q_diff_abs_tstat,Q_diff_abs_pvalue
-2.16,0.054038076144631186,0.05342580305475708,15461,0.3339924780157089,0.024101181636674057,13.857929584144639,2.071538448257741e-43,0.010686675212017438,0.03255870624741208,0.32822788260718644,0.7427438153177448,-0.19754424544913235,0.0546892762642763,-3.6121203084592777,0.00030466643081004084,-0.15442883699473445,0.05353562109790794,-2.8845997081514985,0.003924533602938272,-0.05323840895325727,0.012597066766146067,-4.226254408393913,2.3897753904717105e-05,0.009052393920315397,0.014319774168166974,0.6321603828389261,0.5272914360816382,0.017827185523047927,0.01464981042819672,1.2168884785523,0.22366523788189607,0.262661704941669,0.01887132808132878,13.91855961645569,8.979526201753625e-44,-0.17728837864228714,0.01473085019638576,-12.035176264692797,3.2680369786396066e-33,-0.10885318812074637,0.013975394668355984,-7.788916928923588,7.186189560214637e-15,0.09224592490234598,0.01794217803578185,5.141289129913947,2.7619115879800864e-07
-2.106,0.05526827488126462,0.054656798036527454,15461,0.32840460432479207,0.0225179567741827,14.584120913728492,7.371549896006011e-48,-0.014958884346102453,0.0304199001922344,-0.4917466609545668,0.6229054338428986,-0.1890317969080585,0.05109669631535353,-3.6994915628480314,0.00021678098815230577,-0.17654596361476582,0.0500188256299982,-3.529590337060702,0.00041741373490151215,-0.057302138866457034,0.011769555916293051,-4.868674678466965,1.1345983046618234e-06,0.007975312620574255,0.01337909736525848,0.5961024427016849,0.5511155252698785,0.018253097254150127,0.013687453293581682,1.333564167317332,0.18236639269171698,0.24144528810194163,0.017631656257059085,13.693851818672767,1.9547057223260857e-42,-0.15550005585243099,0.013763169498064111,-11.298273691557979,1.7466001918454863e-29,-0.10600516951285781,0.013057340415430826,-8.11843500592078,5.075927603673588e-16,0.09389970732787772,0.01676354278122359,5.601423789310954,2.162237716977011e-08
-2.052,0.05617533267581454,0.055564442923501045,15461,0.31789518434564257,0.020898562648864652,15.211342028008454,7.064222375852931e-52,-0.017234873636659546,0.028232232449637722,-0.6104679701615557,0.5415608341333356,-0.18342052752831076,0.047422042763699435,-3.8678326963324166,0.0001102572776993425,-0.19957199336674453,0.04642168787932114,-4.299111094054925,1.7253541975561407e-05,-0.04833014341069953,0.010923140324524112,-4.424564912179239,9.72979631314489e-06,0.005605391301003576,0.012416930509151965,0.45143131765713695,0.6516850523374074,0.015709301587271303,0.01270311081186929,1.2366499686512336,0.21623585821790553,0.22434506847234387,0.01636366374563172,13.709953465172662,1.57006397492145e-42,-0.1425860802091924,0.012773381834181781,-11.162750950388853,7.997445342802986e-29,-0.10118011493493353,0.012118312928475624,-8.349356509616152,7.439973935532703e-17,0.08722035696313328,0.01555798123886573,5.606148742823151,2.1041782060746673e-08
-1.998,0.05815959298874562,0.05754998754731433,15461,0.28865136807309305,0.0191526312181109,15.071107712873504,5.776381093837038e-51,-0.020123381623366215,0.025873623256155883,-0.7777566142994077,0.4367244187193391,-0.14244282897417448,0.04346025666564024,-3.2775422858188055,0.001049461872390288,-0.18045003860669956,0.04254347456394032,-4.241544454379104,2.2327907267171165e-05,-0.04396704922584027,0.010010586942956676,-4.3920550789257105,1.1303101675708553e-05,0.0012215563366663254,0.011379581213238003,0.10734633496400327,0.9145156207209706,0.012838453361367047,0.011641853116427004,1.1027843448094705,0.2701380053436629,0.20964827779393264,0.014996591984008148,13.979728062048656,3.849815876353042e-44,-0.12873819659742558,0.011706253477269231,-10.997386725599666,4.997371447424415e-28,-0.0887417215423166,0.011105911081275644,-7.990494511695981,1.4383114253327536e-15,0.08907268847668479,0.014258218719289366,6.247111945069404,4.290611610504276e-10
-1.944,0.06123390629485537,0.06062629070022407,15461,0.2568665667074886,0.017680671410633435,14.528100248105112,1.6540308533634903e-47,-0.015199472263810736,0.023885127102642404,-0.6363571857287385,0.5245530669291993,-0.15862181655647306,0.04012015418541367,-3.9536691664595494,7.730475272203157e-05,-0.15304011273660767,0.03927383062231083,-3.8967452451574216,9.790531684986764e-05,-0.05225160477683552,0.009241231471038162,-5.654182014658005,1.593604125696655e-08,-0.003742537560606442,0.010505012806366952,-0.35626206551010947,0.7216491799865912,0.013724445127052242,0.010747128016946545,1.2770337438440236,0.20160952591592302,0.20441765513629048,0.013844041172674975,14.765750302719772,5.255956242877929e-49,-0.1206351722085334,0.010806578940728803,-11.163123211349777,7.96428613903578e-29,-0.07242610673702342,0.010252375368563854,-7.064324523183043,1.6829046254853269e-12,0.08052331475238125,0.013162414981306315,6.117670265429487,9.724269984872564e-10
-1.89,0.059834219454529824,0.05922569791372356,15461,0.22375187467561553,0.016621709485924976,13.461423740144502,4.4951563671440494e-41,-0.010210654386055994,0.022454556985643987,-0.45472526545876796,0.6493132907582839,-0.1340385251601341,0.03771720722095426,-3.5537765130623815,0.00038087445030307175,-0.13671898030828433,0.036921573159878505,-3.7029565266967683,0.00021384301988258082,-0.049538683083705515,0.008687739353122243,-5.702137353591537,1.2047791941195925e-08,-0.0016225978875941951,0.009875828069987146,-0.16429993273427926,0.8694971839180727,0.011901134234403447,0.010103442089778114,1.1779286829826143,0.23884318224232107,0.1924418019481538,0.013014869466155838,14.786302885986204,3.8905442469025094e-49,-0.11215163126152078,0.010159332274083235,-11.039271896601216,3.1496584944991137e-28,-0.06263516989031148,0.009638322038745255,-6.498555416443162,8.357780295551901e-11,0.07326787292561399,0.01237406843163667,5.921081924703978,3.2661115890111964e-09
-1.836,0.056924948127338726,0.05631454356301979,15461,0.19728744754627794,0.015806599281944805,12.481334158425264,1.4012411167157955e-35,-0.0035077543376279673,0.02135341040740838,-0.16427138666388308,0.8695196547026601,-0.10721216131466538,0.03586759719754075,-2.989109103801811,0.002802324241219218,-0.12382278281165617,0.03511098014866619,-3.526611398695459,0.00042213404358124593,-0.047970359177912064,0.008261702247718224,-5.806352945140436,6.510177955242694e-09,-0.009417426876045638,0.009391528411193516,-1.0027576411120958,0.3159935155217948,0.0027482602348225466,0.009607980491819464,0.28603932295267476,0.7748518388074013,0.18499308725776836,0.012376634697685318,14.946961898484878,3.6539310901729145e-50,-0.09754607606008697,0.00966112988345413,-10.096756511590492,6.772799960054554e-24,-0.05538136034424856,0.009165669412390498,-6.042260292454138,1.5545934770842788e-09,0.06526513785324613,0.011767257835415096,5.546333628963427,2.9650813576790475e-08
-1.782,0.0552910550173481,0.05467959291703561,15461,0.16764869671646493,0.015177700895776263,11.045724109843222,2.933020782268811e-28,0.001925006338998094,0.020503820618683034,0.09388525069537687,0.925201527748353,-0.10148955290239826,0.03444053033825478,-2.946805751991248,0.0032155442360059156,-0.10033253239698209,0.033714016870327476,-2.975988675063136,0.0029249783170786315,-0.043015455840639344,0.00793299326244459,-5.422348717258828,5.970448574200871e-08,-0.01065630002725046,0.00901786694511193,-1.1816874314193146,0.23734793508598281,0.00580606497907764,0.009225707030092239,0.6293355035163728,0.5291387379299183,0.18090557631718537,0.011884204577282204,15.22235460865456,5.984864472350812e-52,-0.09579096228201203,0.009276741762777901,-10.325927435682722,6.482878054703541e-25,-0.05231211495837055,0.008800994215734438,-5.943886983228193,2.8433251722148594e-09,0.057118797595194656,0.011299073039285363,5.055175534895673,4.3491183258336964e-07
-1.728,0.050662455196312406,0.05004799723851061,15461,0.13707765633879077,0.014636112155823966,9.365715080575217,8.575303708039214e-21,-0.0010310443723111694,0.01977217895244288,-0.05214621892665919,0.9584128598153183,-0.09264754908806327,0.03321158245232201,-2.789615617414995,0.005283527359629311,-0.0612999266206459,0.03251099330036028,-1.8855138031099956,0.059379248208374674,-0.03431814820795381,0.007649918780046992,-4.486080074139427,7.306876928039283e-06,-0.007225249842696178,0.008696080712177286,-0.8308627854130337,0.40606398834060975,0.00654343089580189,0.008896504400530131,0.7355058347874224,0.4620426527278234,0.17349026176600832,0.011460138282489377,15.138583626961495,2.1065097599580777e-51,-0.08700633415060126,0.008945718051303663,-9.7260313427743,2.7057263784273394e-22,-0.053526274327278134,0.008486946692966776,-6.306894135630182,2.9243213139827895e-10,0.04750497517898437,0.010895886102607855,4.359900124838345,1.3096322805685497e-05
-1.674,0.04655398781963993,0.04593687065965257,15461,0.10425442102878718,0.014350196201996167,7.2650171162318316,3.9080959291450517e-13,0.007879806376209959,0.01938593010819689,0.4064703799214754,0.6844026463623749,-0.09143684808972644,0.0325627953171942,-2.808015933492198,0.004991026921964298,-0.03644710410155236,0.031875892150519544,-1.1434065572015153,0.25288754743113184,-0.03055344979602014,0.00750047787651907,-4.073533753318638,4.653622990028904e-05,0.0024577467454129803,0.008526203070839566,0.28825805871533955,0.7731530762279528,0.01420012693817891,0.008722711489248114,1.6279487124711656,0.10355615135786733,0.15025937345338977,0.01123626487040073,13.372715505239858,1.4672290997263515e-40,-0.08195372014953392,0.008770963753025395,-9.343753144717464,1.054298793297171e-20,-0.054017305663857706,0.008321154477590801,-6.491563858035379,8.753971395287317e-11,0.05618174403651948,0.010683035337687571,5.258968285756927,1.4679722334921281e-07
