peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Behavioral_State)[T.Exploration]_beta,C(Behavioral_State)[T.Exploration]_se,C(Behavioral_State)[T.Exploration]_tstat,C(Behavioral_State)[T.Exploration]_pvalue,C(Behavioral_State)[T.Left Bias]_beta,C(Behavioral_State)[T.Left Bias]_se,C(Behavioral_State)[T.Left Bias]_tstat,C(Behavioral_State)[T.Left Bias]_pvalue,C(Behavioral_State)[T.Right Bias]_beta,C(Behavioral_State)[T.Right Bias]_se,C(Behavioral_State)[T.Right Bias]_tstat,C(Behavioral_State)[T.Right Bias]_pvalue,Choice_beta,Choice_se,Choice_tstat,Choice_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Choice:Reward_beta,Choice:Reward_se,Choice:Reward_tstat,Choice:Reward_pvalue,Reward_lag1_beta,Reward_lag1_se,Reward_lag1_tstat,Reward_lag1_pvalue,Reward_lag2_beta,Reward_lag2_se,Reward_lag2_tstat,Reward_lag2_pvalue,Reward_lag3_beta,Reward_lag3_se,Reward_lag3_tstat,Reward_lag3_pvalue,Q_diff_abs_beta,Q_diff_abs_se,Q_diff_abs_tstat,Q_diff_abs_pvalue
-2.16,0.06744382539090965,0.06491451653653202,3698,0.11646729588828544,0.048765827601922926,2.388297330643332,0.016976672977858223,0.21677881805070195,0.07502960858358747,2.889243621858928,0.0038842217054752847,0.007143873475105467,0.11972988101005415,0.059666587946459,0.9524244169148512,0.19993291988098416,0.12058505819722175,1.6580239945979522,0.09739769042308306,0.016682033399783438,0.027784099252712448,0.6004165637349154,0.5482655541861374,0.062396231407932955,0.03187206940199594,1.9577088208783044,0.05033951455910135,0.027735199069498277,0.03220873495318259,0.8611079916616757,0.3892345628326098,0.49808835043983857,0.04952692731236317,10.056920093153106,1.7153157574308515e-23,-0.11269586504510558,0.033190446110375346,-3.39543086195147,0.0006924502601724213,-0.1280379788271745,0.030796654020414132,-4.157528890713327,3.290251806625371e-05,-0.07021457672476197,0.050378949121144885,-1.3937284907614667,0.1634836067201346
-2.106,0.060134271041172416,0.05758513697836043,3698,0.07541983176033579,0.04550160100310095,1.6575203970338515,0.09749938289802901,0.21685593619497107,0.07000736952641437,3.097615831903947,0.0019655196115524933,0.02658582507073167,0.11171555045347815,0.2379778371302287,0.8119115076060222,0.183945609571561,0.11251348484874964,1.634876120127615,0.10216038515644911,0.014759345751007943,0.02592432161199755,0.5693242805696966,0.5691707732850819,0.05727065386361457,0.02973865627609233,1.9257983054754202,0.054206373810899204,0.023415177928422848,0.030052786525385587,0.7791350032930906,0.4359501967692272,0.4269823606955959,0.04621175516331995,9.239691485133381,4.0679611196619776e-20,-0.10965684967080208,0.030968785116438226,-3.540883158913336,0.00040372218134467107,-0.1168415684063437,0.028735225718022537,-4.066144096201112,4.879573640553478e-05,-0.05397152504910484,0.047006745391017776,-1.148165536672486,0.2509747212040663
-2.052,0.058276810098534026,0.05572263817040435,3698,0.03632905527027832,0.04182205104038197,0.8686579057349484,0.3850908107673421,0.1957886792130648,0.06434612666347826,3.042742265389395,0.00236084851736378,0.012285704039131831,0.10268151779431496,0.11964864079767273,0.904768005426252,0.14464492722917877,0.10341492611996149,1.3986852058608097,0.16199151113472737,0.008409094226160261,0.023827915452257376,0.35290935302372883,0.724176572453493,0.05353336065128113,0.027333798662740418,1.9585042427437713,0.05024616049799641,0.027162041792451047,0.02762252633450685,0.9833293835444532,0.32550987374936724,0.37546967591164315,0.042474777601216485,8.839826765823716,1.4571736530737876e-18,-0.10830337790709821,0.028464451431281155,-3.8048643996728373,0.00014418327699563995,-0.10960047519539842,0.026411511906012586,-4.1497236351110915,3.4039314770789455e-05,-0.0427620684416267,0.04320547984347643,-0.9897371490038738,0.3223675589967848
-1.998,0.054707230018728015,0.05214337656068291,3698,-0.023432412111759515,0.038057224933071794,-0.6157152065860879,0.5381205043213785,0.20971297630443936,0.05855368053660035,3.5815507135090057,0.0003459701969924295,0.06207764655249655,0.093438115108086,0.6643717767710453,0.5064939381804121,0.15760137385987902,0.09410550192730172,1.6747307078987694,0.09407188614726864,0.01108633012874223,0.021682923613124017,0.5112931413931657,0.6091764230909154,0.04250879509944412,0.024873206791765905,1.7090194865229984,0.08753149639184113,0.014061721429924422,0.025135943163499742,0.5594268469839495,0.5759044233059001,0.33238545365839034,0.03865119296972987,8.599616935981818,1.1646951688262046e-17,-0.10083429294952148,0.02590207806094415,-3.892903600717741,0.0001008039293897975,-0.09382708940825607,0.024033944400744158,-3.903940520281428,9.633151767564078e-05,-0.03805896763514861,0.039316117307513686,-0.9680245721485621,0.33309559123664223
-1.944,0.052357012109884526,0.04978678431522743,3698,-0.06941918286168552,0.034707691814829925,-2.0001094636902375,0.04556166692454747,0.1835404558302324,0.05340019148170445,3.4370748631700243,0.0005945387296459961,0.09603772654017588,0.08521433994815165,1.1270136763203198,0.25981004013290754,0.1351038505453636,0.08582298800600018,1.5742151803887094,0.11552350909318249,0.02051286464479028,0.019774542987101178,1.0373369770502765,0.29964686426434134,0.029696071358964245,0.02268403955604613,1.3091174208894003,0.19057615950163062,0.008199745221927623,0.02292365169368153,0.35769803744609013,0.720589776425623,0.2726350831369453,0.03524938290240771,7.7344640015903074,1.330728296957027e-14,-0.10695660420750878,0.023622356708454677,-4.527770261348562,6.149330780497442e-06,-0.09014041458377743,0.021918643222745775,-4.112499741326847,3.999355401380355e-05,-0.00567324982190946,0.03585578520936955,-0.15822411331343458,0.8742888683758206
-1.89,0.04824571465012639,0.04566433606225051,3698,-0.1303539585799094,0.03206398150515391,-4.065432689915833,4.894415836907491e-05,0.19764044090377766,0.04933265977973934,4.0062798516480465,6.289995488794987e-05,0.1029114086735846,0.07872350125294039,1.307251418390652,0.19120885415442687,0.12556781104310102,0.07928578814237464,1.5837366820093544,0.11333941781885687,0.014284199859142177,0.018268301562490125,0.7819117617628772,0.4343166409499203,0.027910131608027813,0.02095617964650891,1.3318330000419405,0.18299739549351748,0.007596980704609164,0.02117754035209951,0.35872818931288264,0.7198189773671599,0.2401192860310517,0.03256441158579037,7.373671880987675,2.0391346522927073e-13,-0.09819523493063949,0.02182302449408074,-4.4996162175996215,7.017640441000896e-06,-0.07245471586920245,0.020249084112585535,-3.578172497400474,0.00035045601274445894,-0.008170383941716684,0.03312462378482803,-0.24665590150668942,0.8051882692846729
-1.836,0.043978605663975934,0.04138565368584746,3698,-0.1601782261333794,0.029760543263580963,-5.382234615636039,7.81521999080157e-08,0.17690104918536337,0.04578866025875366,3.8634248782490697,0.0001137300687309564,0.08973318096633427,0.07306809868643781,1.2280760356364613,0.2194968164448567,0.14409995034609527,0.07358999155544606,1.9581460372573054,0.05028818302132837,0.0064089749146579575,0.01695592853667414,0.37797841037109375,0.7054683908962234,0.022065785079935,0.0194507126605302,1.1344460979422808,0.2566812210755038,0.011000941284944521,0.019656171076682508,0.5596685764499979,0.5757395170114568,0.18884669994897438,0.030225023043261,6.248025011550151,4.6299813951658494e-10,-0.09258700829942852,0.02025528440670673,-4.571005098737198,5.013079348210594e-06,-0.0637205492654554,0.018794414027578796,-3.3903982945119915,0.0007052485458680621,0.023499521281209527,0.030744990265159696,0.7643365985332331,0.44471559330393184
-1.782,0.039027293616904046,0.03642091253097224,3698,-0.19692208913772136,0.028031415680612553,-7.0250497292549925,2.5371330003113396e-12,0.17467200024933485,0.04312827752516731,4.0500574164457595,5.2258504841415044e-05,0.11467945538876828,0.06882274389721967,1.6663017034024585,0.0957382802920581,0.15181237235812517,0.06931431408874301,2.190202331999708,0.028571991715587226,0.007036170784152412,0.015970766287855816,0.4405656345683752,0.6595533143970981,0.0204587231474171,0.01832060009935013,1.116705950485913,0.264192839721369,0.014221117746910707,0.018514121105241633,0.7681227570065149,0.4424634500890482,0.15698038259341293,0.02846890856050173,5.514099083208631,3.74637540573992e-08,-0.1003093373073613,0.01907842514515667,-5.257736765176672,1.5412198665179313e-07,-0.049003885711654496,0.01770243329950574,-2.7682005565315535,0.005664833099095473,0.020602337801143258,0.028958664987602044,0.7114394883176988,0.47685694329559347
-1.728,0.033013791313056706,0.030391100212739608,3698,-0.23618562311442232,0.026716959165387962,-8.840288359627495,1.4512902770086328e-18,0.18199391066528792,0.041105894994463404,4.427440655161525,9.812103480939148e-06,0.0868677645037432,0.06559548969279137,1.3242947786589898,0.18548724882008855,0.17222246118874432,0.06606400904563073,2.606902966936043,0.009173324576714798,0.0010306108820929542,0.015221860915419678,0.06770597155101778,0.9460233668285207,0.01769052240490863,0.01746150570191409,1.013115518610141,0.3110714651629508,0.006982747176223903,0.017645952069909123,0.3957138242561181,0.6923390513444307,0.12178999401560514,0.027133937014110435,4.488474855391269,7.392674673784895e-06,-0.08040973132210205,0.018183794616395313,-4.422054528134688,1.0058651256022954e-05,-0.04437169102000666,0.016872326142200883,-2.6298502438869207,0.008577748123106632,0.03248168996686225,0.027600727654045015,1.1768417983031656,0.23933462458568291
-1.674,0.028111632348997717,0.025475645455450224,3698,-0.22504166174414444,0.025659550464316453,-8.77028855424024,2.6743863257374285e-18,0.15327072621893567,0.03947899835688543,3.882335737938096,0.000105269451770374,-6.775671996937793e-05,0.06299933939279533,-0.0010755147692410036,0.9991419217208506,0.1234856823883467,0.06344931560091353,1.9462098403874473,0.051705408767227956,-0.006847901642127707,0.014619407317357619,-0.4684117142011082,0.6395178825207066,0.0074957492174225655,0.0167704110324678,0.4469627609550337,0.6549282007056444,0.022137063078220026,0.016947557348342697,1.3062096574279958,0.19156274992963224,0.0718229274464447,0.026060025087403706,2.7560574944020604,0.0058790360880400265,-0.08317714546734417,0.017464113064058196,-4.762746620011633,1.9832550768281223e-06,-0.04118663811529513,0.016204550129233334,-2.541671184132018,0.011072997236429556,0.057354632886179105,0.026508341001932972,2.1636447517404744,0.030555658285668422
