peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l2)[T.LR]_beta,C(word_l2)[T.LR]_se,C(word_l2)[T.LR]_tstat,C(word_l2)[T.LR]_pvalue,C(word_l2)[T.Ll]_beta,C(word_l2)[T.Ll]_se,C(word_l2)[T.Ll]_tstat,C(word_l2)[T.Ll]_pvalue,C(word_l2)[T.Lr]_beta,C(word_l2)[T.Lr]_se,C(word_l2)[T.Lr]_tstat,C(word_l2)[T.Lr]_pvalue,C(word_l2)[T.RL]_beta,C(word_l2)[T.RL]_se,C(word_l2)[T.RL]_tstat,C(word_l2)[T.RL]_pvalue,C(word_l2)[T.RR]_beta,C(word_l2)[T.RR]_se,C(word_l2)[T.RR]_tstat,C(word_l2)[T.RR]_pvalue,C(word_l2)[T.Rl]_beta,C(word_l2)[T.Rl]_se,C(word_l2)[T.Rl]_tstat,C(word_l2)[T.Rl]_pvalue,C(word_l2)[T.Rr]_beta,C(word_l2)[T.Rr]_se,C(word_l2)[T.Rr]_tstat,C(word_l2)[T.Rr]_pvalue,C(word_l2)[T.lL]_beta,C(word_l2)[T.lL]_se,C(word_l2)[T.lL]_tstat,C(word_l2)[T.lL]_pvalue,C(word_l2)[T.lR]_beta,C(word_l2)[T.lR]_se,C(word_l2)[T.lR]_tstat,C(word_l2)[T.lR]_pvalue,C(word_l2)[T.ll]_beta,C(word_l2)[T.ll]_se,C(word_l2)[T.ll]_tstat,C(word_l2)[T.ll]_pvalue,C(word_l2)[T.lr]_beta,C(word_l2)[T.lr]_se,C(word_l2)[T.lr]_tstat,C(word_l2)[T.lr]_pvalue,C(word_l2)[T.rL]_beta,C(word_l2)[T.rL]_se,C(word_l2)[T.rL]_tstat,C(word_l2)[T.rL]_pvalue,C(word_l2)[T.rR]_beta,C(word_l2)[T.rR]_se,C(word_l2)[T.rR]_tstat,C(word_l2)[T.rR]_pvalue,C(word_l2)[T.rl]_beta,C(word_l2)[T.rl]_se,C(word_l2)[T.rl]_tstat,C(word_l2)[T.rl]_pvalue,C(word_l2)[T.rr]_beta,C(word_l2)[T.rr]_se,C(word_l2)[T.rr]_tstat,C(word_l2)[T.rr]_pvalue
-2.16,0.09073851504416486,0.08978441065281562,14311,0.45763281382688037,0.019710763760210928,23.21740645842854,4.401303564848365e-117,-1.2445121564804988,0.6533357558467744,-1.9048584825539105,0.056818518202636024,0.010525409312637665,0.037266730389475866,0.28243447178317643,0.7776144747963869,0.004659145785782495,0.20410475073317513,0.022827228514016154,0.9817884070767178,-0.7221495011558116,0.42796810402435087,-1.6873909395703988,0.09155002131505453,-0.015459240071422853,0.034879651975230026,-0.4432165803260112,0.6576157944802238,-1.028999426522188,0.24195459750236908,-4.252861640755194,2.1239759155637893e-05,-0.05628912207712326,0.048360980785676425,-1.1639367350009369,0.2444690770858817,-0.777687813095737,0.03764243007027585,-20.659872692699352,1.8362752737952046e-93,-0.6638045875757548,0.0525978982944967,-12.620363343400138,2.5469593340555237e-36,-0.7329936623710691,0.03457878405976431,-21.197785934409897,3.2306981420255166e-98,-0.7128593487930314,0.059236362272493424,-12.034151346326842,3.400539421158146e-33,-0.6431894726823154,0.05319843903713836,-12.090382430832198,1.7296880228543365e-33,-0.7085050703546062,0.037214432203453725,-19.0384490210992,7.945240266053289e-80,-0.6515090530247309,0.07064411355434892,-9.222411043823247,3.304793751741066e-20,-0.7189523173854033,0.03438273657845996,-20.91027035456542,1.1611586794229707e-95
-2.106,0.07864645079197963,0.07760356645466304,13268,0.41642064805260925,0.02100354171364382,19.826210918613977,3.129088650969536e-86,0.2702940331000009,0.8010311342203771,0.3374326184750248,0.7357961432681874,0.03651701688862791,0.039648835054451645,0.9210110924691063,0.35706140146027066,-0.03778703595971848,0.20447375966603226,-0.18480139467008475,0.8533876418389228,-0.6520213822948836,0.4285369628668246,-1.521505584799486,0.12815687007646245,-0.011982342329959088,0.03733513233677802,-0.3209401327916426,0.7482608206993608,-1.092685261263621,0.24234880303075193,-4.508729763047226,6.577632298959642e-06,0.043107434791091394,0.05149967763324236,0.8370428082692718,0.40258360013015304,-0.6935994062222663,0.03873143904083602,-17.907917273380374,6.986797629604163e-71,-0.559450242819289,0.05414133019508949,-10.333145506462456,6.204633773328178e-25,-0.6160683659490418,0.03566888848880976,-17.271868904530574,4.050716554986806e-66,-0.7342306070807589,0.06059228068407047,-12.117560170891306,1.2837493213061722e-33,-0.5541198059326655,0.05482688830689425,-10.106716303704351,6.29831298202834e-24,-0.7199673357439214,0.03837788327898578,-18.759954281745056,1.6159194524434975e-77,-0.6687196224704783,0.07279284462324201,-9.186612034899966,4.649120497281232e-20,-0.6198119485429952,0.03549736399188527,-17.460788037238054,1.6210717483778826e-67
-2.052,0.07790273927021396,0.07677704065289903,12303,0.43251888023691976,0.02184408943794832,19.80027052469089,6.430278258141519e-86,-0.17799648379446123,0.7850207769970582,-0.2267411118408249,0.8206288289065966,0.002116326866311595,0.04118897283401425,0.051380909032135706,0.9590228322870772,-0.28053197236714345,0.2005116844548807,-1.399080423317021,0.1618141100487308,-0.6530242497885552,0.42001718703775726,-1.5547560193765402,0.1200299425875729,-0.05365625287266341,0.038975555789244457,-1.3766642139191811,0.16864117152700844,-1.130651160366223,0.24910883133817152,-4.538783929467902,5.711668339340311e-06,-0.10412138420613719,0.05399906224065245,-1.9282072666763987,0.05385236542997635,-0.6530989594785133,0.03914698406965527,-16.683250957888273,8.290254632934057e-62,-0.554250003233508,0.05436132822367874,-10.195667054950425,2.590633455915663e-24,-0.6480062108351966,0.03603820995868203,-17.98108761723012,2.245512279561003e-71,-0.7775147440790353,0.060291066801439176,-12.896019017870085,8.334242548014483e-38,-0.6046865251418072,0.055806268860352164,-10.835458766379016,3.1039816849377262e-27,-0.7270829332243531,0.0388187769965568,-18.730186509710105,3.326435656204898e-77,-0.6118320038522842,0.07271828557140032,-8.413729766105957,4.408946407304327e-17,-0.6748484727890899,0.03608399005904812,-18.702157707192654,5.54778988780281e-77
-1.998,0.07792518972853302,0.07669913510978721,11297,0.43823742952453176,0.021336314255549917,20.53950950832753,4.565051484669914e-92,0.7440196533895561,0.7191319180993142,1.0346080248475424,0.3008741825723522,-0.01586452704791289,0.04068734555622284,-0.3899130511227593,0.6966082039884296,-0.20628017270454257,0.18681970843806125,-1.10416708402547,0.26954421625385355,-0.41938244312346706,0.41555633081491244,-1.009207204955948,0.31289691744865195,-0.12889105859598252,0.03851607472377195,-3.346422487762792,0.0008212893694200366,-0.9355475812480434,0.22830853255699568,-4.09773375865613,4.201333297659277e-05,-0.12761868178381192,0.053728450885835326,-2.3752533281665227,0.0175535242852157,-0.6122923185350564,0.03706491661227102,-16.519457602997704,1.3648444243099784e-60,-0.5673005933047296,0.05147110163128321,-11.021730161686193,4.176293826375477e-28,-0.606933098556577,0.03427637510045041,-17.70703864623659,3.1854048469291356e-69,-0.7298337122019658,0.0569267834058739,-12.820568255164389,2.2921782075598835e-37,-0.609528533122426,0.05290111957796576,-11.522034656073807,1.5141189871278175e-30,-0.7132151854508809,0.03669960786847376,-19.433863925929234,8.937361429100146e-83,-0.6735494843916334,0.06913067214868576,-9.743135188140048,2.4173363122119293e-22,-0.610689438813526,0.034276375100456856,-17.816628421871435,4.766636900334343e-70
-1.944,0.07098059176309546,0.0696313188038048,10344,0.4491713149565853,0.02214940274292895,20.27916148212982,1.0809299587500068e-89,0.6739358370917488,0.695152574072679,0.9694790211929618,0.3323289449373966,-0.0008381091262572721,0.04224716082011744,-0.019838235516602517,0.9841727995658887,-0.17156410982771234,0.18380277057041333,-0.9334141661482057,0.35062798976473075,-0.13377289310739268,0.40175377754876257,-0.3329723342580297,0.7391619253090601,-0.18384078094127917,0.040312968379145435,-4.560338479971201,5.165902620275086e-06,-1.0691628762861238,0.22082854562243956,-4.841597236772638,1.3066727309983671e-06,-0.22887196598663906,0.05659200526432647,-4.044245559379596,5.2873501663718006e-05,-0.5787070295369035,0.03718761356028795,-15.561822180353497,5.414586525069539e-54,-0.6238051722854021,0.05129696647971676,-12.16066397478026,8.566146286548347e-34,-0.5163488253347386,0.034603455378771485,-14.921886259125095,7.835135994108269e-50,-0.6352404391649807,0.05700129384624218,-11.14431614269154,1.112078198418835e-28,-0.6734323873461971,0.05286658020866235,-12.738338373471208,6.855539575760714e-37,-0.6469315884722634,0.03684136746115961,-17.559923343081596,4.840899210474581e-68,-0.7248637702426584,0.06887575201349073,-10.524222952958523,9.019862403225532e-26,-0.5862450506617813,0.03467112397996871,-16.90874085883357,2.7442757959596087e-63
-1.89,0.06335564392709447,0.06185026887715406,9349,0.4146551272167677,0.024307944691907432,17.05841988997178,2.835378237580788e-64,0.5673398534504481,0.7017800880494438,0.8084296820494518,0.4188638766092231,-0.0024079626410220293,0.045899459182981925,-0.052461677847281174,0.958161952682523,-0.16067189059489206,0.19603488819887044,-0.8196086526797013,0.4124601688736327,-0.5791315462364756,0.4442438997874175,-1.3036342120029232,0.19239048486149435,-0.12628791916086152,0.04430569365004037,-2.850376751989898,0.004376318238783124,-1.1137663493136853,0.2231172735490336,-4.991842772177463,6.088707839899671e-07,-0.22401861086771746,0.062211244539856866,-3.6009344054224073,0.00031872151359035503,-0.5784768822378987,0.039366917312246244,-14.694492780564923,2.419558113803348e-48,-0.6566836453806504,0.05415974663144784,-12.124939391783403,1.3926517520305892e-33,-0.4609398773976696,0.03678216881138739,-12.53161225378769,9.715348247194435e-36,-0.6049400576805593,0.06007241194621105,-10.07018093800235,9.891109918887292e-24,-0.5564149160538303,0.05639013020610362,-9.86723942683155,7.46745098913361e-23,-0.6206306563484087,0.039191038423850154,-15.836035004643227,9.309306487491744e-56,-0.5810585681808896,0.07325740373783156,-7.931738480117875,2.4095728404921704e-15,-0.5630136813231696,0.03691193499452383,-15.252889923183302,6.637811226487295e-52
-1.836,0.06774875287097604,0.06625043842685985,9349,0.4042122029929049,0.023688308251424497,17.0637851678833,2.5937469052662754e-64,-0.5429009942564287,0.6838909361169266,-0.7938414820043871,0.42730790263293594,-0.0016804580431375152,0.04472943111731403,-0.037569403436634306,0.9700318067259995,-0.48759362033526893,0.1910377417155457,-2.5523418354750738,0.010715932348847532,-0.9820364472421903,0.43291963061289634,-2.2684035968798506,0.023327361549875317,-0.119270268674278,0.04317629243350814,-2.7624018171072757,0.005749011542717568,-0.8881574020791778,0.2174297670590996,-4.08480133190672,4.448328519815846e-05,-0.10307701251968268,0.06062541099394117,-1.700227855444709,0.08912139244423184,-0.589334500596143,0.03836341097613601,-15.361890030131548,1.2946659202330095e-52,-0.5873592264891216,0.05277915468731114,-11.128621327281907,1.3769419950277337e-28,-0.5049153377228461,0.03584455057815527,-14.086251036177211,1.3191028956694256e-44,-0.6219417240464538,0.058541099612677276,-10.624018478665032,3.251959734245109e-26,-0.582209898083808,0.05495268331365155,-10.594749209256051,4.431620133308712e-26,-0.5803970394134323,0.03819201543545784,-15.196816213961467,1.5323225882539686e-51,-0.5504081186810129,0.07138999135614044,-7.709877928619064,1.3882152413959705e-14,-0.5890480938445559,0.035971008877518196,-16.375634496387722,1.917071428547445e-59
-1.782,0.055787592242017126,0.05387027992086246,7403,0.354700600474121,0.028105113457595452,12.620500572228169,3.8355507853948516e-36,-1.0125823685023512,0.6818024797186351,-1.4851550098794326,0.1375454378722283,0.031059955406215627,0.05306958557548017,0.5852684747658234,0.5583850861996877,-0.04438364752851136,0.21210030122194432,-0.2092578241181646,0.8342527445340365,-0.5274808309252921,0.43175894545632243,-1.2217021476365753,0.22185926924780228,-0.13828018669350112,0.052904022544351094,-2.613793432769248,0.008972479308634863,-0.6632677016544514,0.2503301698334379,-2.649571572199106,0.008076551281685343,-0.08481645114178381,0.07516125254140747,-1.128459788440289,0.25916243730418814,-0.539487728585847,0.04263480090743909,-12.6536940973897,2.5375029231414514e-36,-0.6102731923122834,0.05879571451936586,-10.379552273512628,4.565888629579304e-25,-0.4641073747590475,0.04021327205132503,-11.541149254571916,1.4942549048120156e-30,-0.4573927295480317,0.06492094664680756,-7.0453798530758736,2.0163362964713418e-12,-0.5538420094136516,0.0614348147488162,-9.015116456004675,2.4686423443293247e-19,-0.5302584857908961,0.042948689815767674,-12.346325069879622,1.1188547884603517e-34,-0.5768784185263219,0.0803070563790436,-7.183408837742686,7.463229176460983e-13,-0.5302210939448255,0.04066046769363071,-13.040211390088915,1.9160128200415731e-38
-1.728,,,6383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.674,,,5381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
