mouse,n_trials,beta_rpe,se_rpe,t_rpe,p_rpe,r2_rpe,r2_outcome_only,r2_outcome_plus_value,r2_outcome_x_value,interaction_coef,interaction_p
SM1L,10324,-0.17235477644689512,0.029253605474175968,-5.891744749174379,3.940835734383355e-09,0.0033517060231150753,0.0038028263243503613,0.0042326797749127065,0.0046939756513181274,-0.18050264294370627,0.02876396002854021
SM1N,5438,0.2929677403670989,0.04003470562140565,7.317844250875561,2.8866298304089773e-13,0.009755050275910837,0.016353832659998013,0.016682509346245267,0.01846503096267571,0.3398756913259561,0.0016904092626562
SM2L,4291,0.7021687536346295,0.04783031863297953,14.680411373017208,1.2113338500339027e-47,0.04784410820071894,0.0415420162206902,0.05236935079875438,0.05237041281798249,0.009583072623310845,0.9447425765380197
SM2N,8560,0.38551661671753124,0.037512660806654545,10.276973385186865,1.243969690401939e-24,0.012190773430125312,0.026392289067086572,0.026392307880454102,0.029113960301924147,0.5009646656804433,9.88808350692633e-07
SM2R,7618,0.4824752399694426,0.03735603342750822,12.91559075472284,9.142703421621403e-38,0.02143344515556156,0.016850942800165192,0.02306274336823788,0.02927698091573705,0.722370052239758,3.164906890208857e-12
SM3FR,752,-0.5875341676793547,0.10330580683571537,-5.687329547831668,1.8493646027912664e-08,0.041344531793091055,0.004990218631083954,0.045696920283193276,0.04569729568596692,0.004464883850638333,0.9863186156499458
SM3MN,5959,-0.36093326864393993,0.032718717214406286,-11.031400353465521,5.028491852545566e-28,0.02001940514296041,0.023426860872178712,0.02605606199425492,0.03198055014735346,-0.5372404440549859,1.664293466794045e-09
SM3MR,3226,-0.32999982765817815,0.04169012934334173,-7.915538590452513,3.3568278429277564e-15,0.019063679289961,0.007853638513133698,0.0190970166100769,0.019162269529137466,-0.052444707280093594,0.6434084976190866
