peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l1)[T.R]_beta,C(word_l1)[T.R]_se,C(word_l1)[T.R]_tstat,C(word_l1)[T.R]_pvalue,C(word_l1)[T.l]_beta,C(word_l1)[T.l]_se,C(word_l1)[T.l]_tstat,C(word_l1)[T.l]_pvalue,C(word_l1)[T.r]_beta,C(word_l1)[T.r]_se,C(word_l1)[T.r]_tstat,C(word_l1)[T.r]_pvalue
-2.16,0.0053628118110885525,0.004555039324741328,3698,0.26368127646250084,0.046466460711706056,5.674658074314513,1.496482460755116e-08,0.02587242248652314,0.06551241314492769,0.3949239730993838,0.6929217982723193,-0.2598562548882215,0.09638721772575788,-2.69596177812257,0.0070503902220329165,-0.2896536928849358,0.08886691152406294,-3.2594099189157126,0.0011265605963545736
-2.106,0.0044729869875429484,0.0036644918497418244,3698,0.21433670530423488,0.043206535600461546,4.960747311153206,7.33866620148431e-07,0.0205989787944786,0.060916290319167204,0.33815221981758087,0.7352676964389577,-0.22003867297321367,0.08962502610077726,-2.455103028096138,0.01413019897521825,-0.24759721367768356,0.08263231840035955,-2.996372587273386,0.002750287211865085
-2.052,0.004619459871760601,0.003811083688657013,3698,0.160066143203996,0.03967047657254978,4.034893377478473,5.5732827418523414e-05,0.015715366862707573,0.05593085014590592,0.28097850867117424,0.7787426198080396,-0.1865890261762466,0.08229003896824967,-2.2674558004309495,0.023419928072234458,-0.24603252658477714,0.07586962031739293,-3.242833238857988,0.0011939996539182154
-1.998,0.003039197474916766,0.0022295379168292273,3698,0.10015862529549517,0.036059702583046874,2.777577687026842,0.005504215572493149,0.009890767384419477,0.050840070393152324,0.19454668941118677,0.845758539263699,-0.1523793993282962,0.07480006763507598,-2.037155903009384,0.04170556222289826,-0.17357484000763967,0.06896403018326623,-2.5168894501434855,0.011881607869637508
-1.944,0.0018809271637080238,0.001070326942130051,3698,0.026433557954750164,0.03286424675165497,0.8043256903010878,0.4212606636683668,0.02700810384053719,0.04633484190348222,0.5828897376362352,0.5600031089529238,-0.10311689631095335,0.06817160718777918,-1.5126076759040918,0.13046488682294313,-0.10665736283666773,0.06285273428730366,-1.6969406986994464,0.08979211557032189
-1.89,0.0015731130609323296,0.0007622628549720512,3698,-0.03065839674640135,0.030299977945292638,-1.0118290119470004,0.3116860851576431,0.016901570214556343,0.0427195151735353,0.3956404969929727,0.6923931046884896,-0.08186651699887006,0.0628524429570516,-1.302519252192173,0.19282013868229306,-0.10039775428264247,0.057948580933495336,-1.7325317145878674,0.08326239991508176
-1.836,0.0010715258931185412,0.0002602683342878276,3698,-0.0643425462691604,0.028067478273918416,-2.2924234817685933,0.021937185402870516,0.0033500525529672033,0.03957194510736631,0.08465726271169804,0.9325384608739776,-0.06050820723309755,0.058221480568232946,-1.0392763399787586,0.29874425388099624,-0.08695786953530531,0.0536789346610059,-1.6199626554525177,0.10532565661467576
-1.782,0.000512342169832869,-0.00029936951763076536,3698,-0.10974092246245068,0.0263759051631957,-4.1606504794224275,3.245666991513059e-05,0.010492496179653196,0.037187019834445764,0.28215480095918194,0.7778406208518958,-0.01824437992934785,0.054712583543906915,-0.33345857109282206,0.7388070828463615,-0.056525715840361486,0.050443808170530395,-1.1205679723717643,0.26254464939469097
-1.728,0.0002443193111100195,-0.0005676100451614818,3698,-0.13838013301187144,0.02506414974121916,-5.521038393107701,3.602084441866189e-08,-0.013351606756610014,0.0353375942093093,-0.3778301000777433,0.7055785195818132,-0.037686972176455565,0.05199155737741122,-0.7248671530049113,0.4685794444974173,-0.03713330891331955,0.04793508141922369,-0.7746583048136382,0.43859117488825494
-1.674,0.0003170207442169115,-0.0004948495692014276,3698,-0.15433247900955457,0.024010497018106047,-6.427708634818104,1.4608319287104865e-10,-0.013706945098260905,0.033852063969850486,-0.4049072195559083,0.6855691566233757,-0.0025500182922587474,0.04980592385003443,-0.05119909631506584,0.9591696401445765,-0.0485073080647772,0.045919974998639514,-1.056344391873348,0.2908799795485567
-1.6199999999999999,0.00033685994700860533,-0.0004749942544421959,3698,-0.17268367416490493,0.022945943688830683,-7.52567323038283,6.55154107479168e-14,-0.03408928298764102,0.03235116511820357,-1.0537265926307995,0.29207702719756684,-0.011984677627716623,0.04759767876405362,-0.25179122047370944,0.8012164505456568,-0.03050992349850433,0.04388402121441839,-0.6952399222813266,0.48694868752897513
-1.566,0.0005511159234703467,-0.0002605642747510739,3698,-0.183667837283428,0.02251747044769282,-8.156681617949983,4.671062394684364e-16,-0.03973081951388432,0.031747066687528434,-1.2514800156164423,0.21083864499303423,-0.048878560326396175,0.04670887976902253,-1.0464511366597276,0.2954212603508776,-0.03143102127456174,0.0430645679350548,-0.7298580429731122,0.4655232396896509
-1.512,0.0011110620683875139,0.00029983661798282935,3698,-0.2001499851802628,0.022104315002238313,-9.05479247649137,2.1657972657790694e-19,-0.049710441742539066,0.031164564602774784,-1.595095018209015,0.11077653418104405,0.0022868693489668775,0.04585185508356863,0.049875176147156475,0.9602245556883295,0.020465720207983148,0.04227440987578947,0.4841160472284642,0.6283322122645965
-1.458,0.0020750138761085335,0.0012645712777404894,3698,-0.21243052062560686,0.021644824982829353,-9.81437922432388,1.8332581639117733e-22,-0.051409866676637994,0.030516736050170877,-1.6846449958513872,0.09214155862871994,0.039098178450566665,0.04489871675830713,0.8708083721197387,0.383915379297442,0.042456235953462144,0.04139563713787101,1.025621028903571,0.3051374064243867
-1.404,0.003181814876284994,0.002372271141750315,3698,-0.18761084108497678,0.0217706047986274,-8.617621918193349,9.978118402507471e-18,-0.07297888602257158,0.030694071253490517,-2.377621574533631,0.017475304672882618,0.052729151241764034,0.04515962680622429,1.1676170723912283,0.24303661922920816,0.024817324905265798,0.041636190508858056,0.5960517665511675,0.5511771646120023
-1.35,0.0030577008389757188,0.002248056307984081,3698,-0.1766356085973371,0.02166200700204324,-8.154166351283894,4.767543191443147e-16,-0.06183020465758756,0.030540960738777743,-2.0245009705631816,0.04299044713974491,0.05469066702340863,0.04493435810050473,1.217123585054491,0.22363494862163696,0.04718516601067846,0.04142849767766462,1.1389543105763509,0.25479606515265274
-1.296,0.004198682961971123,0.003389965054252042,3698,-0.16657425173784043,0.021704264782246522,-7.6747244566465795,2.1077910338561898e-14,-0.04011236148995627,0.03060053939213034,-1.3108383801977073,0.18999385723276307,0.08332050467000254,0.04502201508575118,1.850661382243912,0.06429806791122163,0.10039727449289693,0.04150931550534097,2.4186685150223424,0.015625465902742133
