mouse,interaction_coef_post,interaction_p_post,r2_post,n_trials,interaction_coef_pre,interaction_p_pre,r2_pre
SM1B,-0.12312662875932093,0.02862062868473467,0.03207150268823877,9443,-0.009915625291203592,0.7738504575446323,5.4555828107094584e-05
SM2B,-0.3086839300865936,0.00018285843876905144,0.1389157285739303,8177,-0.0468030822314248,0.28085812705430546,0.004326450484440469
