peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.03280343108747219,0.031231179824000144,3698,0.200413257778317,0.07566946562965468,2.6485353915301806,0.008118557474156601,0.3111253310990615,0.08843160607257262,3.5182594200961606,0.00043962645262025983,-0.5447246434498562,0.10003955911364462,-5.445092404206327,5.515493938175579e-08,0.184189042554112,0.12047134282577962,1.528903374311002,0.12637408964321467,0.06643435883925779,0.12277742154304022,0.5410958953553924,0.5884741415556518,0.060822073946563145,0.02905908419766464,2.0930485466383404,0.03641292331700314,0.018464269743986794,0.0462979232221496,0.39881421150124546,0.6900531751358374
-2.106,0.027311807566348545,0.02573062925299119,3698,0.17546769170479368,0.07052868528635713,2.487891146593309,0.01289410800894194,0.2621633668250426,0.08242380017039967,3.180675560736784,0.0014814952069580356,-0.47709325356159893,0.0932431400460038,-5.116657947450217,3.2683996159977344e-07,0.12545275862334127,0.11228684322642314,1.1172525205857773,0.2639590888249085,0.026280588236298592,0.11443625314681645,0.22965264515067446,0.8183744201641108,0.052440119258174274,0.027084888032877154,1.9361394145148216,0.05292688444368321,0.025407731521078447,0.04315256661555225,0.588788420105734,0.5560392443552757
-2.052,0.025794131403273135,0.024210485992387065,3698,0.10747862936209794,0.06481182658660448,1.6583181654119894,0.09733823498779223,0.21546916103524733,0.07574275660411654,2.844749395132746,0.004469115232046075,-0.411793908232344,0.08568511093770616,-4.805898057735163,1.60193553381623e-06,0.15645898596582858,0.10318518460397166,1.5162931245054572,0.12953088322344763,0.055920867321426385,0.10516036934559063,0.5317675058524426,0.5949190334447891,0.04879543352194012,0.02488946248150179,1.9604856295392314,0.050014166095398806,0.0004977139402444564,0.039654739811165525,0.01255118411101807,0.9899865452322206
-1.998,0.021237856609299888,0.019646804628713488,3698,0.05066422776824325,0.059003493473389554,0.8586648821241866,0.3905811884898637,0.18128465278965872,0.0689548108781617,2.629035602896163,0.008598246072915487,-0.3363268799014229,0.07800614718401622,-4.311543282711156,1.66354897326936e-05,0.15075087828098166,0.09393789200178607,1.6047930719811703,0.10862490257464832,0.0637404739849105,0.09573606381931883,0.6657937609092317,0.5055845385616915,0.031178997288756276,0.02265890832626206,1.376014980060592,0.1689004771155662,-0.0035954036979518995,0.036100944917985954,-0.09959306345360017,0.9206728095837925
-1.944,0.020232925276140623,0.01864023970357409,3698,0.0013437792413327685,0.0537712300849067,0.024990673250563412,0.9800637538906668,0.1776488591947118,0.06284009272879856,2.8269986799891895,0.0047239484935715625,-0.3047609741198123,0.07108878205932903,-4.287047341245288,1.856918568877423e-05,0.13467911655672865,0.0856077446803589,1.5732118286679764,0.11575548520970086,0.03651964248761838,0.08724645969265483,0.4185802222378649,0.6755473000895149,0.014625651093485782,0.020649580242799354,0.7082783728054638,0.47881713032719964,0.012034662381739366,0.032899614941326136,0.36579949045611126,0.714535662787134
-1.89,0.01732485414952012,0.015727441287124333,3698,-0.07474966412245303,0.0496415359224622,-1.5057887056357115,0.13220699325249946,0.12536671591425702,0.05801389917325195,2.1609772433992673,0.0307612221078784,-0.2419067947016443,0.06562907939264026,-3.6859696485209588,0.00023110736704676688,0.17586863241171166,0.07903296848669036,2.2252565705073954,0.026124224498583457,0.07702106291318575,0.08054582824498703,0.9562390081696049,0.3390141212562917,0.010047261931813115,0.01906366802076234,0.5270371851246355,0.5981994394111829,-0.017418353880219617,0.03037288554429857,-0.5734836703221731,0.566352191419206
-1.836,0.015456134755889805,0.01385568414861138,3698,-0.10256103921474857,0.04601609699137365,-2.2288078720360627,0.025886676576305674,0.0660911371997241,0.053777006726260124,1.22898504812933,0.2191557575896812,-0.22085856577385132,0.06083603229971345,-3.6303906981601695,0.0002868326274319685,0.17217803569153126,0.07326100362970674,2.350200340713248,0.01881568274406406,0.0854293204881811,0.07466337565705221,1.1441931165901151,0.25261775253921753,0.0015524524929987778,0.017671403198018482,0.08785111604339696,0.9299997758078351,-0.03478542604381484,0.028154681782960662,-1.235511248607581,0.21671892402777826
-1.782,0.01090494323604807,0.00929709432231629,3698,-0.1670717363689506,0.043330501573678105,-3.8557535754546013,0.00011733967108694221,0.07270645293666732,0.050638468425880136,1.43579486498665,0.15114546100643994,-0.12470964812973433,0.057285514540558066,-2.17698399202542,0.029544922351628613,0.20740058160811795,0.06898533862316349,3.0064443510389354,0.002661028186546812,0.10145539994522566,0.07030586529341032,1.443057410954516,0.14908915743834406,-0.004390883113105266,0.0166400632418778,-0.26387418420711267,0.791891599780546,-0.0417409195107442,0.026511515818729278,-1.574444848651618,0.11547034676286048
-1.728,0.008710547258530155,0.007099131187966901,3698,-0.19122782987260026,0.04121566625823141,-4.639687944736525,3.6104828610791366e-06,0.059821658489897796,0.04816695257774053,1.2419647764376789,0.21432846727315008,-0.11858072284342344,0.0544895757719309,-2.1762093237750566,0.02960281943092798,0.15904824331651257,0.06561836558870085,2.4238373188603144,0.015405237644458065,0.09187550584883258,0.06687444120632191,1.373850819409123,0.16957142715639995,-0.008151594982336379,0.015827910321484027,-0.5150139732136215,0.6065740956088612,-0.03809734462692467,0.025217566109328005,-1.5107462973134596,0.1309387037169685
-1.674,0.006880112314106124,0.0052657207329315225,3698,-0.198555159887583,0.039520905485129716,-5.024053914004883,5.299024472833162e-07,0.035697516244151704,0.04618635953631902,0.7729017095638523,0.4396300437603612,-0.10131973227504792,0.05224900067161264,-1.939170720447786,0.052556669790843606,0.13782567707926738,0.0629201820558175,2.1904843974704336,0.028551465794200648,0.08793647215368691,0.06412460867978996,1.3713373689779988,0.1703531738904456,-0.009900822796936848,0.015177077180392556,-0.6523537226079233,0.5142136340159367,-0.04396393659650853,0.024180636569783014,-1.8181463697050653,0.06912278659594141
