peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l1)[T.R]_beta,C(word_l1)[T.R]_se,C(word_l1)[T.R]_tstat,C(word_l1)[T.R]_pvalue,C(word_l1)[T.l]_beta,C(word_l1)[T.l]_se,C(word_l1)[T.l]_tstat,C(word_l1)[T.l]_pvalue,C(word_l1)[T.r]_beta,C(word_l1)[T.r]_se,C(word_l1)[T.r]_tstat,C(word_l1)[T.r]_pvalue
-2.16,0.08860332716497099,0.08835088602209362,10835,0.8811723375813965,0.024719285973726465,35.64715981351457,2.9023178147866114e-263,0.07322365442108825,0.03503152244896076,2.0902218716806154,0.03662113348242448,-1.0153470808969383,0.04859451591013866,-20.894272982871684,4.468125555031308e-95,-1.010645720661409,0.04360627399359913,-23.17661263169973,5.069345003224963e-116
-2.106,0.10511375953854551,0.10486589150037873,10835,0.8600563654752766,0.022851860202006077,37.63616431540114,1.9186300145318933e-291,0.06576546782235082,0.032385055721996125,2.0307350522075067,0.04230625645038525,-1.020638739136545,0.04492342882973828,-22.719519985992378,1.141335177367124e-111,-1.043345458974778,0.04031202512448134,-25.88174262525844,2.3062911215733e-143
-2.052,0.12127342256927098,0.12103003047876304,10835,0.8317613015038683,0.020878426545364655,39.83831347140154,0.0,0.06493488363482262,0.02958835740645223,2.1946092763048246,0.028212792398752358,-1.0154676534067535,0.04104394568741806,-24.74098521473395,1.6617958289480707e-131,-1.0300882632661914,0.0368307721129194,-27.968141968570347,2.9304852200123275e-166
-1.998,0.14547692395764833,0.14524023581914525,10835,0.8043053387963073,0.018758428887715894,42.87700977575009,0.0,0.06359276224517772,0.026583952440442968,2.392148510935196,0.01676700654118044,-1.0241686833114882,0.03687633906586891,-27.773057447001648,4.710471102855288e-164,-1.021109575558369,0.033090971585368646,-30.857648676893433,1.7903969453026665e-200
-1.944,0.16085478607938364,0.16062235734318553,10835,0.7689609396427912,0.01722624636828281,44.63891454952206,0.0,0.0436458213483905,0.024412583640289323,1.787841139286855,0.07382958838759099,-1.0102402219083235,0.033864291391960996,-29.832020112729815,5.290201127874797e-188,-1.003224355677485,0.030388111526157564,-33.01371178705615,7.917189087950887e-228
-1.89,0.17444430013168533,0.1742156354562533,10835,0.7404398828834206,0.0158858996617904,46.60988037488148,0.0,0.028001197387820705,0.022513079512711115,1.2437746409597559,0.21360943423858586,-0.9814312228939146,0.03122936498579472,-31.42655072686677,1.5267212913350424e-207,-0.9820212136107703,0.028023661121245026,-35.04257382224373,6.166828801196984e-255
-1.836,0.1818468347843616,0.18162022048322168,10835,0.704848056223436,0.014809294966248594,47.594977197080176,0.0,0.006634026208392981,0.02098734363180356,0.31609651629947044,0.7519353418836334,-0.9405420451886617,0.02911291695966473,-32.30669212884992,1.0874116924718428e-218,-0.9551671943382358,0.02612446713212698,-36.56216946004628,4.4359325455713035e-276
-1.782,0.18589116915567883,0.18566567506533327,10835,0.6515823615823424,0.013857254008885322,47.02103036897104,0.0,0.00824868102714205,0.01963813620705634,0.420033802605878,0.6744690921204191,-0.8999018247988639,0.027241343100336185,-33.034414694030204,4.251696825442876e-228,-0.8984232037018471,0.024445010901714966,-36.752824832604894,8.805035347800084e-279
-1.728,0.18391616716907433,0.1836901260372774,10835,0.6068859083353464,0.013119234938991552,46.259245387215884,0.0,0.0029150308772096754,0.01859223497664765,0.15678754495471,0.8754152114458842,-0.8600484153700587,0.0257905050999159,-33.34748241797185,3.378494688201702e-232,-0.8390443855670713,0.023143101865649173,-36.25462094225353,9.614441348533404e-272
-1.674,0.16840980357933177,0.16817946745254186,10835,0.5621005456478523,0.012619717627750191,44.54145189523246,0.0,-0.010385482783050383,0.017884332170676826,-0.5807028567764154,0.5614528179041167,-0.7879129111422238,0.024808526819705537,-31.75976215227664,9.850318280992304e-212,-0.7736331400586902,0.0222619239561542,-34.75140520569531,5.7559784584523336e-251
-1.6199999999999999,0.15154093910178112,0.15130593059077613,10835,0.5167066271385167,0.012202256227798813,42.34517104806988,0.0,-0.022526971732979604,0.017292716845723057,-1.3026855140203788,0.19270984596842203,-0.7256504051857794,0.023987858509813095,-30.25073725897316,4.733429809639558e-193,-0.7057810551562181,0.021525497499201525,-32.78814137431196,6.784545882188845e-225
-1.566,0.12390534327856073,0.12366268018464843,10835,0.45481789650009463,0.011915532943413137,38.17016818803025,3.2866096476198905e-299,-0.02039559350284294,0.016886380142297545,-1.2078132394849626,0.22714548009417898,-0.6391728636512912,0.023424202293379656,-27.286857227660626,1.2974288739708224e-158,-0.6072465311872021,0.021019700765729715,-28.889399423670675,7.406004168215213e-177
-1.512,0.09260386723750191,0.09235253417515421,10835,0.3961136012449654,0.011661047672258812,33.96895479531437,1.9830351347366295e-240,-0.02658263218230904,0.016525730303995248,-1.6085602084334176,0.10774168643037635,-0.5378693110847892,0.02292392131555736,-23.463233173800994,8.627062617103094e-119,-0.5076093201572405,0.020570773783247866,-24.676238507402193,7.574650261003257e-131
-1.458,0.05787900882877939,0.05761805758018612,10835,0.32820153339995184,0.011586075379405302,28.327239608965673,2.351126721950528e-170,-0.03494540962960039,0.016419481540865952,-2.1282894677658253,0.03333560086795688,-0.4324187413198478,0.02277653670737079,-18.985271855659747,4.3142000356406574e-79,-0.3880826863210115,0.020438518250156284,-18.987809271253997,4.1171385057261874e-79
-1.404,0.03204128200341427,0.03177317415058534,10835,0.2605976947392219,0.01151298787204535,22.635105468318816,7.122513798601911e-111,-0.04031327495614537,0.01631590384620519,-2.4707963062384417,0.01349653559501819,-0.34222854735289776,0.022632857312949343,-15.120872394538202,3.918086530407041e-51,-0.26895670148796536,0.02030958758950392,-13.242844065773316,1.0098725702949475e-39
-1.35,0.010554693725578157,0.010280634458767812,10835,0.18400242239600778,0.011670385905465229,15.76660993788043,2.1765269935465083e-55,-0.04882972375272349,0.016538964202682777,-2.95240519021154,0.003159854964228187,-0.22792618925533364,0.02294227892194632,-9.934766726129464,3.6912152592982426e-23,-0.1300006834275652,0.02058724697572794,-6.314622036682908,2.814322350081111e-10
-1.296,0.0020817880087038443,0.0018053818932968202,10835,0.10397342163392569,0.011709414819940762,8.87947205157189,7.776993497015121e-19,-0.049770942123483854,0.016594274954581573,-2.9992839253119894,0.0027123004819831625,-0.09606913674708197,0.023019004083322445,-4.173470598438499,3.023383240569165e-05,-0.005385238697484383,0.020656096275829157,-0.2607094111865633,0.7943215642671057
-1.242,0.00461748256602923,0.0043417787942351405,10835,0.007035572095299634,0.011732254314713393,0.5996777692140836,0.5487335510832859,-0.02539556612612637,0.016626642486342026,-1.527401948227827,0.1266902929221287,0.03548855268558493,0.023063903203519035,1.5387054121945054,0.12390544245748099,0.11699772966862318,0.02069638648760911,5.6530510646710965,1.6161162458357837e-08
-1.188,0.017895943239767842,0.017623917372324382,10835,-0.07946017827210519,0.011847326016364483,-6.7070137313979865,2.085468647240254e-11,-0.02325579299516391,0.016789719077790293,-1.3851210307578667,0.16604398868479822,0.15691220238599773,0.023290117409003528,6.737286877108588,1.6955953373170674e-11,0.23319121679894728,0.02089937973573288,11.157805626175916,9.40815813143798e-29
-1.134,0.03471946342458643,0.034452097381771685,10835,-0.16812274424167017,0.012031225879992937,-13.973866496949924,5.418508847599341e-44,-0.0014763249959842432,0.01705033713156047,-0.0865862642241566,0.9310019850104176,0.2790759781299965,0.02365163775625238,11.799435667249806,6.162415390150875e-32,0.3310475474259274,0.0212237899087974,15.59794687228345,2.920835990288881e-54
-1.08,0.06352287520886668,0.06326348721381791,10835,-0.25688080356625576,0.012058762340263755,-21.30241863284264,1.1218705256442708e-98,-0.012864530201681306,0.01708936107938677,-0.752780056663355,0.4515984535810784,0.39384509022940584,0.023705770426514842,16.613891181064133,3.155606726442803e-61,0.4408820930511101,0.021272365843905697,20.725578729054156,1.3166698780289576e-93
-1.026,0.09342800225440662,0.09317689746322977,10835,-0.350178863802536,0.012132234074198125,-28.863510352744402,1.4839100731347907e-176,0.015523371517726259,0.017193483289851166,0.902863675500198,0.3666183297501515,0.5187874422385614,0.023850205154419768,21.7519069072839,1.0266048484278493e-102,0.5528585953675672,0.021401974302828506,25.832130603693926,7.734374397947524e-143
-0.972,0.13312749559000547,0.13288738687306056,10835,-0.4294989564963825,0.01232295142718293,-34.853578628003035,2.3442205848526547e-252,0.01045295610456055,0.017463762910370738,0.5985511918713197,0.5494847288048437,0.6597026486228169,0.02422512769278961,27.23216393278998,5.2459130706932155e-158,0.6668491325888757,0.021738410927997564,30.676075394729995,3.0652237964527295e-198
-0.918,0.16327367797218817,0.16304191922728162,10835,-0.5056817225161789,0.012407356406534962,-40.75660486788597,0.0,0.010661597628677954,0.017583379428910858,0.6063451950054604,0.5442982607573049,0.7494280268916571,0.024391055588780488,30.725526583457196,7.5729003021427385e-199,0.7553188258460439,0.021887306274730508,34.50944654245004,1.0941818807040893e-247
-0.864,0.18768311183395658,0.1874581140807945,10835,-0.5833523275007846,0.012756226112539262,-45.730792348322694,0.0,0.010305793267650121,0.01807778840782076,0.5700804232884847,0.5686349768668996,0.8720974261473109,0.02507688261861503,34.77694733475113,2.5876809361352893e-251,0.8177495287390331,0.02250273295025258,36.340009480042035,6.052722021969827e-273
