peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Q_chosen_beta,Q_chosen_se,Q_chosen_tstat,Q_chosen_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.029003900761888524,0.028830874956968677,39291,0.12806183113687833,0.01551452004308239,8.254321163739673,1.574787899469665e-16,0.004125626805407862,0.020764579982533154,0.1986857816954774,0.8425095750628322,-0.019623362545454305,0.022490124207056986,-0.8725324219995573,0.3829233217327912,-0.018692414464063594,0.022080677134896056,-0.8465507805701443,0.39725071496506337,-0.05351121020950903,0.022249223413591358,-2.40508215566844,0.01617342522628467,0.008090191582695149,0.0062200102379803,1.300671747016628,0.19337846686089763,0.20519046221336198,0.007504592833954316,27.341984669039416,4.551495716655546e-163,-0.009512084117250878,0.007342175774520665,-1.2955402334905113,0.19514154412314436
-2.106,0.025559437425129783,0.025385797837063073,39291,0.12331274756383379,0.015356814071013516,8.029839196698395,1.0029606536357618e-15,-0.006908286535934807,0.0205535068548016,-0.336112303595575,0.736787975888451,-0.023512496416594347,0.02226151082487214,-1.0561949995920545,0.2908856301677059,-0.016860713712423397,0.02185622580531397,-0.7714375694418384,0.4404522538775121,-0.06245235861744509,0.022023058801571502,-2.835771324053708,0.004573852363327167,0.00145012987242011,0.0061567834827771055,0.23553368028560395,0.8137957687335403,0.1916508330991691,0.007428308224145354,25.80006474101565,1.450988697092887e-145,-0.00900824949791836,0.007267542143289668,-1.2395180269076165,0.21516112188660022
-2.052,0.023627026106928573,0.02345304217450861,39291,0.11358860044533325,0.015026760728011635,7.55908758389896,4.1471950246557884e-14,-0.0050764780855061835,0.020111764601722953,-0.2524133603409065,0.8007228949670456,-0.017181537932090346,0.021783059628286375,-0.7887568700302906,0.4302588820640496,-0.02053384807368634,0.021386485118274984,-0.960131969331414,0.3369947099056636,-0.07291401575801737,0.021549732488771654,-3.383523011063304,0.0007163208691530252,0.002439694378056281,0.006024460009872335,0.40496482241700205,0.6855055738614857,0.18035632228392345,0.00726865675276007,24.81288199713629,7.141242142472182e-135,-0.01660388542346691,0.0071113459056646134,-2.3348442958232307,0.019556566181665944
-1.998,0.02498055211023331,0.024806809368201677,39291,0.12074291292961699,0.013717830192503302,8.80189587093753,1.398918482541859e-18,-0.03728502866557913,0.018359896498767268,-2.0307864299824647,0.04228338508671881,-0.032461682646629,0.019885610642417305,-1.6324207101483779,0.10259890422695953,-0.04106579448922848,0.019523580402801496,-2.103394645960319,0.03543762810824607,-0.07428251016480596,0.01967260784446905,-3.775936101206352,0.00015964248826620014,0.0021950037599448146,0.0054996895813280745,0.3991141186217207,0.6898112892033861,0.1619642953761834,0.006635508534855662,24.408723841646975,1.303029454736935e-130,-0.027143831613717775,0.0064919005060226995,-4.181184167646402,2.906226825643928e-05
-1.944,0.02136859618536502,0.02119420981399056,39291,0.12292997378915058,0.013443953368177218,9.143885762065677,6.305129133061906e-20,-0.013755162301672612,0.01799334070404793,-0.7644585031715726,0.444598648538468,-0.04210850612080603,0.01948859392650063,-2.160674406763989,0.030726524696277655,-0.047744188004611034,0.019133791629711395,-2.4952810675785115,0.012589810356677564,-0.1076769025642909,0.019279843734763123,-5.584946851521452,2.3531504314715938e-08,-0.0031374509379185913,0.005389888140708367,-0.5820994529037204,0.560503034226904,0.14846629770361272,0.006503030440301901,22.830324887226,1.280741583727232e-114,-0.022542504607216917,0.0063622895493714035,-3.5431434599583924,0.00039584595898114566
-1.89,0.017002916277216062,0.016827751967309457,39291,0.11340048901061034,0.013117403386783829,8.64504091753896,5.5782501453070705e-18,-0.009827482659639335,0.01755628733803284,-0.5597699827086842,0.5756395323417929,-0.053051332031785435,0.019015221265215883,-2.7899402952954877,0.00527431587715674,-0.051577815951403996,0.0186690370199954,-2.762746460685775,0.005734392546283089,-0.08604927966606439,0.018811541559023877,-4.574281134593493,4.7931608296528915e-06,-0.008696708005935135,0.005258969219475943,-1.6536906079860576,0.09819838202701428,0.12683713594226256,0.006345073594489875,19.989860488365206,1.8610248103675228e-88,-0.019504703783311393,0.006207751261631992,-3.1419918358944825,0.0016792733353380486
-1.836,0.014676650274586756,0.014501071437734159,39291,0.11637157839212038,0.013015081723071439,8.94128679851714,4.0101677997179103e-19,-0.044271250587461605,0.017419340377108378,-2.5414998288707107,0.011041609687666222,-0.055285094307694904,0.018866893961530427,-2.9302700497718988,0.0033886242867382783,-0.07336429677579645,0.018523410109587295,-3.960625842745055,7.488534494958405e-05,-0.09421470563465616,0.018664803048927175,-5.0477203208458965,4.491067382022055e-07,-0.0007195872278320448,0.005217946887229061,-0.13790620015570423,0.8903152570384787,0.1084628978462642,0.006295579158173319,17.228422536066567,2.8498996891242933e-66,-0.02613040134635775,0.006159328001458196,-4.242411077989593,2.216371528497023e-05
-1.782,0.011814336589740848,0.011638247705392124,39291,0.08978685752077148,0.012861372842754421,6.981125469148791,2.974636207039648e-12,-0.03049959867923893,0.017213616943157133,-1.771829754313391,0.07643057224696492,-0.03392058397227452,0.018644074834644274,-1.819376089890154,0.06886168055550435,-0.04828531802046318,0.01830464754718629,-2.6378720429329103,0.008346092500825584,-0.10025158491239013,0.01844437062759996,-5.435348645747485,5.501425600184371e-08,-0.003837987072413299,0.005156322627723422,-0.744326402653322,0.45668348425374183,0.10008341637573952,0.006221227998192926,16.08740531689413,4.79538489779376e-58,-0.02430852338132799,0.006086585975648928,-3.9937862503841997,6.514477938637671e-05
-1.728,0.010116651474457727,0.009940260072587193,39291,0.07098715263382911,0.012715320117298024,5.582804992637001,2.382302174956616e-08,-0.03240591158610424,0.01701814048039936,-1.9041981480542918,0.056891681177270975,-0.04524179545039789,0.018432354206022045,-2.4544773252901635,0.01411326224515257,-0.0662834524313077,0.01809678142780142,-3.662720506171273,0.000249878383766075,-0.08844371492349397,0.01823491782404435,-4.850239292379652,1.2378397709673566e-06,0.0023585707931305416,0.005097767838719249,0.4626673610391609,0.6436053796263772,0.08535257409689354,0.006150580228632804,13.877158076818768,1.1050854643354605e-43,-0.02350428693954703,0.006017467190171139,-3.9060099867164477,9.398956458285189e-05
-1.674,0.005769606478957856,0.005592440459187276,39291,0.025025845880673327,0.012590267786954715,1.987713550191809,0.046850310160104776,-0.0036783662127557134,0.016850770873849813,-0.21829067882372405,0.8272037704838371,-0.0084042206409626,0.01825107612368414,-0.46047808819648567,0.6451756447389201,-0.030737070187352864,0.017918803628706816,-1.71535281173072,0.086288447311083,-0.06307488629647696,0.018055581484378525,-3.493373301272441,0.00047748378997965283,-0.006950123735345576,0.0050476324318321055,-1.3769076550653145,0.1685486466226809,0.07146362100332421,0.006090090647288512,11.734410067466223,9.594675516593606e-32,-0.01736765546403457,0.005958286745797459,-2.9148740577624013,0.0035603298303778304
