mouse,model,event,r2_mean,r2_std,n_trials
WCL30,1_main_effects,side_in,0.1741155365078882,0.06560800795601138,844
WCL30,1b_plus_side_out,side_in,0.1741155365078882,0.06560800795601138,844
WCL30,1b_plus_side_out,side_out,0.023832754861032222,0.029063284467979428,844
WCL30,2_2bit_seq,side_in,0.07830652307197687,0.02446528340561658,844
WCL30,2_3bit_seq,side_in,0.0829735704505719,0.03420175585659652,844
WCL30,2b_word_l1,side_in,0.17411553650788836,0.06560800795601142,844
WCL30,2b_word_l2,side_in,0.262155805336916,0.07435347391949186,844
WCL30,2b_word_l3,side_in,,,844
WCL30,2c_word_l1_side_out,side_in,0.17411553650788836,0.06560800795601142,844
WCL30,2c_word_l1_side_out,side_out,0.023832754861032267,0.0290632844679796,844
WCL30,2c_word_l2_side_out,side_in,0.262155805336916,0.07435347391949186,844
WCL30,2c_word_l2_side_out,side_out,0.2561599836269348,0.07332114722903557,844
WCL30,2c_word_l3_side_out,side_in,,,844
WCL30,2c_word_l3_side_out,side_out,,,844
WCL30,3_qdiff_rpe,side_in,0.28468171062613,0.06376187010125706,844
WCL30,3b_reward_qdiff,side_in,0.23883447342043285,0.08429230951586608,844
WCL30,3c_reward_qchosen_qdiff,side_in,0.2875723086681174,0.06883782595961359,844
WCL30,3d_reward_qchosen_rpeabs_qdiff,side_in,0.2864148814189833,0.0718553031780806,844
WCL31,1_main_effects,side_in,0.07517950040404506,0.03960387288153522,1018
WCL31,1b_plus_side_out,side_in,0.07517950040404506,0.03960387288153522,1018
WCL31,1b_plus_side_out,side_out,0.05606892706141409,0.03706710873162533,1018
WCL31,2_2bit_seq,side_in,0.019122338328515776,0.01932960996477947,1018
WCL31,2_3bit_seq,side_in,0.0329465823863198,0.030133669370668994,1018
WCL31,2b_word_l1,side_in,0.07517950040404522,0.03960387288153528,1018
WCL31,2b_word_l2,side_in,0.09194950191708437,0.05887836874168551,1018
WCL31,2b_word_l3,side_in,0.21020846268502724,0.0,1018
WCL31,2c_word_l1_side_out,side_in,0.07517950040404522,0.03960387288153528,1018
WCL31,2c_word_l1_side_out,side_out,0.05606892706141422,0.03706710873162565,1018
WCL31,2c_word_l2_side_out,side_in,0.09194950191708437,0.05887836874168551,1018
WCL31,2c_word_l2_side_out,side_out,0.1280336763424708,0.061054497597503726,1018
WCL31,2c_word_l3_side_out,side_in,0.21020846268502724,0.0,1018
WCL31,2c_word_l3_side_out,side_out,0.28830305594550687,0.0,1018
WCL31,3_qdiff_rpe,side_in,0.05844044718147996,0.02650783145691986,1018
WCL31,3b_reward_qdiff,side_in,0.08057062250418998,0.04453835395708511,1018
WCL31,3c_reward_qchosen_qdiff,side_in,0.07799705228589664,0.047659320785968094,1018
WCL31,3d_reward_qchosen_rpeabs_qdiff,side_in,0.10161353858632147,0.059729728141054046,1018
WCL32,1_main_effects,side_in,0.06276380397200323,0.03270889037135524,709
WCL32,1b_plus_side_out,side_in,0.06276380397200323,0.03270889037135524,709
WCL32,1b_plus_side_out,side_out,-0.007855326607462621,0.03274300332234494,709
WCL32,2_2bit_seq,side_in,0.062082965930446134,0.027563104064209087,709
WCL32,2_3bit_seq,side_in,0.04788911779109819,0.031489852873418,709
WCL32,2b_word_l1,side_in,0.06276380397200346,0.03270889037135512,709
WCL32,2b_word_l2,side_in,0.06730443056112596,0.025273374058791435,709
WCL32,2b_word_l3,side_in,-0.11317957074371576,0.0,709
WCL32,2c_word_l1_side_out,side_in,0.06276380397200346,0.03270889037135512,709
WCL32,2c_word_l1_side_out,side_out,-0.007855326607462399,0.032743003322344796,709
WCL32,2c_word_l2_side_out,side_in,0.06730443056112596,0.025273374058791435,709
WCL32,2c_word_l2_side_out,side_out,0.006603079236815986,0.044423573534860636,709
WCL32,2c_word_l3_side_out,side_in,-0.11317957074371576,0.0,709
WCL32,2c_word_l3_side_out,side_out,-0.0028021070572326057,0.0,709
WCL32,3_qdiff_rpe,side_in,0.06360493196691545,0.05383500100231775,709
WCL32,3b_reward_qdiff,side_in,0.06212191477384541,0.04789041079723189,709
WCL32,3c_reward_qchosen_qdiff,side_in,0.06802589868885363,0.052049838965788756,709
WCL32,3d_reward_qchosen_rpeabs_qdiff,side_in,0.06755526549825237,0.05637498628960522,709
WCL33,1_main_effects,side_in,0.1474298532185275,0.019422914103973156,1127
WCL33,1b_plus_side_out,side_in,0.1474298532185275,0.019422914103973156,1127
WCL33,1b_plus_side_out,side_out,0.060733811832110976,0.02963006543568471,1127
WCL33,2_2bit_seq,side_in,0.047817459427966426,0.015597881292678022,1127
WCL33,2_3bit_seq,side_in,0.05135932716771572,0.025627390738177484,1127
WCL33,2b_word_l1,side_in,0.14742985321852775,0.019422914103972767,1127
WCL33,2b_word_l2,side_in,0.2547863472463052,0.048655707119597096,1127
WCL33,2b_word_l3,side_in,,,1127
WCL33,2c_word_l1_side_out,side_in,0.14742985321852775,0.019422914103972767,1127
WCL33,2c_word_l1_side_out,side_out,0.06073381183211139,0.029630065435684562,1127
WCL33,2c_word_l2_side_out,side_in,0.2547863472463052,0.048655707119597096,1127
WCL33,2c_word_l2_side_out,side_out,0.2109161029135785,0.06488488387322226,1127
WCL33,2c_word_l3_side_out,side_in,,,1127
WCL33,2c_word_l3_side_out,side_out,,,1127
WCL33,3_qdiff_rpe,side_in,0.2916670749868196,0.04910346204908694,1127
WCL33,3b_reward_qdiff,side_in,0.22176270245262897,0.03588645905564831,1127
WCL33,3c_reward_qchosen_qdiff,side_in,0.29204762868625356,0.051095266695387435,1127
WCL33,3d_reward_qchosen_rpeabs_qdiff,side_in,0.29101437007667297,0.04964612973387973,1127
