peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,RPE_beta,RPE_se,RPE_tstat,RPE_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.02235767205306871,0.021978103399795557,15461,0.319264331506743,0.03225128868228051,9.89927362754199,4.9100355170194486e-23,0.08149984911710322,0.04003872842666812,2.035525410512777,0.04181505829758984,-0.3717309511771743,0.04537219339748866,-8.192924417838471,2.7476447916113245e-16,0.073746419448147,0.04914991486492047,1.5004383965023238,0.13352130859972422,0.0716860573806541,0.049254093183220216,1.4554335030388086,0.14556959935838387,-0.0994511857792538,0.013691988411903685,-7.263458220048731,3.9532194600889973e-13,-0.06597027096927958,0.01771228400322681,-3.7245490732455044,0.00019636044954653262
-2.106,0.024696987793775826,0.024318327377492732,15461,0.30526411712502427,0.03011619362182019,10.13621179881943,4.538270767828872e-24,0.06812816370616319,0.03738809042788764,1.8221889089940426,0.06844564421912393,-0.3770029304528868,0.04236847013670457,-8.898195503317982,6.295864419296502e-19,0.0864628102604968,0.04589609944427363,1.8838814476049035,0.05959977003916354,0.06583942360627276,0.04599338096489809,1.43149779870545,0.15230781979490934,-0.08974146761999709,0.012785553412852093,-7.01897405002341,2.3280106619488944e-12,-0.07365896172808244,0.01653969798791085,-4.453464735687498,8.508809913692208e-06
-2.052,0.025289080949536302,0.02491065041282714,15461,0.2872948598844459,0.02795530518751559,10.276935199145935,1.075103934969497e-24,0.0702810789593961,0.03470543095236146,2.025074376856685,0.0428768844520525,-0.35161959673776977,0.039328459893469475,-8.940589021035033,4.3020390732363343e-19,0.07289514411747258,0.04260297576090854,1.7110340959881822,0.0870948866304043,0.07247819866335105,0.0426932771659371,1.69764898538119,0.08959416513630912,-0.08620085932314199,0.011868168073823116,-7.2631983964964135,3.9607978051035684e-13,-0.06408679191523191,0.0153529463506431,-4.174234081951798,3.0062722086863957e-05
-1.998,0.027583311439552616,0.027205771635530063,15461,0.2849925353679683,0.025616604046439444,11.125305089281754,1.2137613035358943e-28,0.05121472374501505,0.03180202387361941,1.6104234104263713,0.10732587654772902,-0.35490720580614243,0.036038296777285705,-9.848057137645698,8.156856707062527e-23,0.023251243480448856,0.03903887129640883,0.5955921036730313,0.5514564748702001,0.044461925548274085,0.03912161821410254,1.1365052770809587,0.2557627810135393,-0.08603260427162188,0.010875293983178989,-7.910830217986754,2.729014372167977e-15,-0.05105266967996214,0.014068540657044559,-3.628853263781732,0.00028560105791620885
-1.944,0.03014053154097951,0.029763984575096547,15461,0.2542109640338273,0.02365538533641086,10.746430904363267,7.663400992844502e-27,0.048873901096253815,0.02936724664379424,1.664231641769578,0.09608642055157986,-0.3388648101823938,0.033279188591476064,-10.182484144736287,2.832409629024727e-24,0.026595368362462353,0.036050037777878616,0.7377348264190189,0.46068680585317423,0.04043538489133067,0.03612644955439265,1.119273700850409,0.26304078784912077,-0.08218221419338861,0.010042676591810264,-8.183297892954918,2.9753585770556735e-16,-0.05774881854290972,0.012991446866260503,-4.445141417842115,8.84455874775706e-06
-1.89,0.030507174339751364,0.03013076972256734,15461,0.22244593548657257,0.022217814365483896,10.012053023187988,1.5913849291716783e-23,0.05334702614811071,0.02758255784372685,1.9340855351543664,0.053120846234563396,-0.3167380535502118,0.031256765588225655,-10.133423839270376,4.6687114514755895e-24,0.03224835531613518,0.0338592263802503,0.952424457486875,0.34089665640543143,0.037049720236457105,0.033930994505849695,1.0919137731158968,0.2748880254586799,-0.07762450157768228,0.009432369038858576,-8.229586995365878,2.027257865056983e-16,-0.05479877330608052,0.012201938404670175,-4.4909891763678145,7.140653540215991e-06
-1.836,0.030162873130116452,0.02978633483833304,15461,0.2264940834194128,0.021099408709080333,10.734617568782337,8.701284275631106e-27,0.019702823841853765,0.026194100446295953,0.752185549652647,0.4519509383769891,-0.31805714178913547,0.029683355042089316,-10.714999747776101,1.0741328836178173e-26,-0.005766645433556894,0.03215481253997849,-0.1793400420663983,0.8576730586002886,-0.004106852638975811,0.03222296798449686,-0.12745109764413085,0.8985850341254906,-0.07722742472863292,0.008957560188950558,-8.62147985607682,7.242552505528989e-18,-0.04590024395767244,0.011587714309249177,-3.961112841816907,7.49359833655297e-05
-1.782,0.028850718119616814,0.02847367038496662,15461,0.1957276706130871,0.02025608634188706,9.662659770971981,5.01448203897113e-22,0.013403179968669783,0.02514714832079103,0.5329900550826421,0.5940481285560693,-0.29435713568801003,0.02849694088302522,-10.32942928492896,6.2517895350124525e-25,0.004334610818974631,0.030869616684409292,0.1404167360835364,0.8883325653785608,0.003264580959877012,0.03093504802364107,0.1055301726825239,0.915956498947006,-0.07417257884682328,0.008599535423092022,-8.625184407944914,7.01299183351486e-18,-0.043724062175898186,0.01112456490082856,-3.9304064982030544,8.517180703673274e-05
-1.728,0.025268717985904465,0.024890279543295035,15461,0.16238913934489546,0.01952151051405294,8.318472037704073,9.647251338965709e-17,0.01895500531059475,0.024235200820981375,0.78212701642582,0.43415191388243246,-0.26779542340004736,0.02746351499874663,-9.75095225109637,2.1204505181585353e-22,0.010130439279249264,0.029750147017458848,0.34051728461389535,0.7334716369506551,0.007899191810105254,0.02981320552516872,0.26495613842787374,0.7910467847025848,-0.06517044437453111,0.008287678001782367,-7.8635347995560885,3.979937576017759e-15,-0.034491415468739156,0.010721138674587504,-3.2171410626834573,0.001297416647693248
-1.674,0.023473581653539077,0.02309444625104906,15461,0.14478626130055822,0.019116454642137685,7.57390761053628,3.826158302807575e-14,-0.004104490139711081,0.023732339610906605,-0.17294924171002474,0.8626935904662512,-0.2865269405408288,0.026893668827997336,-10.65406666429027,2.0613200186245987e-26,0.009194360558803722,0.02913285504453036,0.31560108148514426,0.7523095783891429,0.007130705748785954,0.029194605138180587,0.24424737772734748,0.8070424782889911,-0.04641348308857734,0.00811571525142305,-5.7189639669083965,1.0915757115023748e-08,-0.033295577631906624,0.010498683543841689,-3.1714050140540833,0.0015199993848387513
