peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(reward_seq_2)[T.01]_beta,C(reward_seq_2)[T.01]_se,C(reward_seq_2)[T.01]_tstat,C(reward_seq_2)[T.01]_pvalue,C(reward_seq_2)[T.10]_beta,C(reward_seq_2)[T.10]_se,C(reward_seq_2)[T.10]_tstat,C(reward_seq_2)[T.10]_pvalue,C(reward_seq_2)[T.11]_beta,C(reward_seq_2)[T.11]_se,C(reward_seq_2)[T.11]_tstat,C(reward_seq_2)[T.11]_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.04781583533804712,0.04756941086479094,15461,0.0757639349073694,0.0330182256576627,2.294609519387863,0.021768851699919232,-0.5082511660827103,0.04655973492654798,-10.916109528641444,1.217922694460943e-27,0.6351067578040366,0.046583285439138984,13.633790571380006,4.4157977445207145e-42,0.3445637002903157,0.03691023502237099,9.335180339043587,1.1426341333620897e-20,-0.056461047479479984,0.01245601061423762,-4.532835530417997,5.863378714026908e-06
-2.106,0.048573117309220204,0.048326888819911096,15461,0.04654102347482913,0.03085703453711875,1.5082792035263042,0.1315035229195352,-0.44508533712463855,0.04351219122321809,-10.228980076901784,1.7600014294298576e-24,0.6040379392087559,0.04353420024901863,13.875020920416988,1.6368470878267166e-43,0.3590178209166831,0.03449429441385359,10.408034923378356,2.7622327906567306e-25,-0.06126135612282944,0.011640708792268152,-5.262682643819739,1.4386570816438916e-07
-2.052,0.04894003296069682,0.04869389942885438,15461,0.03666984342043317,0.028646162581592884,1.2800961844710064,0.20053052237149632,-0.4024430718548902,0.04039459146867362,-9.962795939327385,2.6069638342956024e-23,0.5675637200303292,0.04041502357243221,14.043384609516208,1.5882073910894594e-44,0.3504691856094703,0.03202281686297283,10.944358427590702,8.942453466760936e-28,-0.052904373635774944,0.010806665048359114,-4.895531914705542,9.902981737732495e-07
-1.998,0.05109928999570723,0.05085371527779725,15461,0.015500054026925938,0.0262507622758798,0.5904611021969438,0.5548901894398298,-0.3588996030751367,0.03701678418025895,-9.69559109531016,3.6406887058408305e-22,0.5437761389890995,0.0370355077456592,14.682562008423753,1.7681529176090487e-48,0.34348270337664044,0.029345059760782496,11.704958387431185,1.6329163874587829e-31,-0.04911214624489971,0.009903008627124807,-4.959315708397873,7.149268497994695e-07
-1.944,0.05499359725217534,0.054749030377758245,15461,-0.018013070377850274,0.02422306959748035,-0.7436328540179717,0.4571099253291311,-0.3185446718426289,0.03415748960163369,-9.325763560428442,1.2481828151875013e-20,0.5338795308088777,0.034174766899071264,15.622038692629282,1.347410645757326e-54,0.34514786739973846,0.027078353666734844,12.746264844887707,5.0234352771915e-37,-0.055456014662076586,0.009138068627428185,-6.0686800376639445,1.3197707755532996e-09
-1.89,0.05406803299043528,0.05382322658075378,15461,-0.03655887862316833,0.02276644208172658,-1.6058231010330863,0.10833321243921762,-0.2813062744542325,0.032103466719744754,-8.762489014347453,2.1054601086156934e-18,0.51319405277088,0.03211970506599803,15.977545613086841,5.24002687602893e-57,0.3279002261246286,0.025450026799508207,12.884081761790714,8.659066046188845e-38,-0.05276030357768981,0.008588560971101146,-6.143090065404213,8.291409720374453e-10
-1.836,0.05187333130524574,0.05162795690858568,15461,-0.05922197423617787,0.0216416437062623,-2.7364822672430007,0.006217087357193666,-0.22933741622854925,0.03051736349450149,-7.514981307932136,6.00335276810917e-14,0.49925576789400083,0.030532799569349324,16.351457283176355,1.3435553394377476e-59,0.3251099547244249,0.02419264329193827,13.43838086649926,6.115393133560513e-41,-0.05117014777266661,0.008164234702060435,-6.2675988185093,3.7638144145425734e-10
-1.782,0.050752697074244346,0.05050703265837342,15461,-0.061142788173637684,0.020774874473758538,-2.9431122797333504,0.003254135068383886,-0.23431631473324263,0.02929511290701431,-7.998477953540805,1.3483982410210666e-15,0.4690059929750195,0.02930993075179929,16.001606996162145,3.5836686170834594e-57,0.2956270814613207,0.023223704003268487,12.72954053409027,6.210349216590122e-37,-0.045305605368622645,0.00783724902838733,-5.780804617094728,7.577812691127467e-09
-1.728,0.04645306668055338,0.04620628952389727,15461,-0.07593920371760689,0.02002987243607347,-3.791297421387549,0.00015043207349380296,-0.20431941861944744,0.028244568951261043,-7.233936512609627,4.912141795218173e-13,0.4539041789622199,0.028258855417405308,16.062369556646992,1.369543902055936e-57,0.2742617224773972,0.022390885165932822,12.248811087409784,2.4596097063405974e-34,-0.03516944823248868,0.007556199604797837,-4.654383165071196,3.2765129690026176e-06
-1.674,0.04126069606783633,0.04101257512996581,15461,-0.08468768247947449,0.019649513297987746,-4.309912474429946,1.643292979079799e-05,-0.19111034250454179,0.027708216064531905,-6.897244559499949,5.507735720781662e-12,0.42104605962331104,0.027722231236489633,15.18802927626927,1.0027551199161003e-51,0.24841957796837014,0.021965691355544277,11.309435881045806,1.5395076091404307e-29,-0.031239801159684052,0.007412710444891435,-4.214356056658515,2.5191405402693142e-05
-1.6199999999999999,0.035142527305672355,0.03489282299079299,15461,-0.09895631051742873,0.019299229880869635,-5.127474574284396,2.9720124030070055e-07,-0.16400420091239848,0.027214273621370976,-6.026403761282401,1.7145622350452425e-09,0.3881958988490499,0.027228038950889846,14.257211088511507,7.893151881285501e-46,0.231757922873364,0.021574118428993993,10.742405240619185,8.002277389964632e-27,-0.02405945969033808,0.007280567245954819,-3.3046133463990515,0.0009532385286904883
-1.566,0.02798759045729582,0.02773603445068551,15461,-0.10098604255555454,0.018998284162093742,-5.315534902728036,1.0782197669865574e-07,-0.14120417637098823,0.02678990336481138,-5.2707982723245035,1.3765779792057542e-07,0.3561696030136936,0.026803454042397926,13.288197948305527,4.4961687565179195e-40,0.1939761852335698,0.021237698861081303,9.133578289361507,7.433660091707448e-20,-0.0158934009749554,0.007167036521855719,-2.21756941331174,0.026598692783299033
-1.512,0.020010684218648045,0.019757063795309282,15461,-0.0877634439362624,0.018710842828088735,-4.69051259436116,2.748536192044817e-06,-0.12687193868258945,0.02638457594180067,-4.808564631186216,1.534496967156973e-06,0.30680996069331445,0.026397921599564955,11.622504428468746,4.265692413638048e-31,0.13547367990069706,0.020916375501574658,6.476919478257508,9.644152345668192e-11,-0.004781797444149898,0.007058600279870497,-0.6774427300815551,0.49813523466535536
-1.458,0.015231782070254996,0.014976924870997887,15461,-0.06725767554450757,0.018320933878834156,-3.6710833623066095,0.00024233788796981174,-0.11854123425418407,0.025834756653780603,-4.588440132910522,4.500816981018326e-06,0.2652842967160673,0.025847824205879433,10.263312478569272,1.2369465977149957e-24,0.08458787485442977,0.020480506200070497,4.13016524240688,3.644084801569992e-05,0.0031959578864831544,0.006911508486966291,0.46241104854462456,0.6437930869410963
-1.404,0.010413715630889553,0.010157611520028031,15461,-0.04046919295057393,0.0180898920585304,-2.2371163310225746,0.025292936328716337,-0.09259277825404236,0.025508959440392377,-3.629814005953749,0.00028454096265624417,0.21907969083608209,0.025521862200071573,8.584001007397795,1.0024896156124248e-17,0.02349650095862082,0.020222230423054932,1.1619144113714066,0.24528817448172788,0.01173052058424444,0.006824348765063775,1.7189216126082347,0.08564867006901179
-1.35,0.008760068088548456,0.008503536015072477,15461,-0.012650486235129953,0.018012969020611707,-0.7022987837626532,0.4825034276191663,-0.07980501429856848,0.02540048855245392,-3.1418692649854005,0.0016818989593541213,0.1695475931411124,0.025413336446163278,6.671599122779074,2.6162698852686355e-11,-0.03578429836212253,0.02013624011462191,-1.7771092397799628,0.07556992984527795,0.024370609861149122,0.006795329816961328,3.5863763080813853,0.00033633950855035125
-1.296,0.007371259643039418,0.0071143681470878795,15461,0.0002764985295392844,0.017860552485279974,0.015480961732128084,0.9876486728266582,-0.030809248737481428,0.025185562603463038,-1.2232900738633938,0.22123880489266312,0.10163703939297085,0.025198301784863875,4.033487663602085,5.521912689045186e-05,-0.08607913028478048,0.019965857544743136,-4.311316460706918,1.6329043084952024e-05,0.029341906844173097,0.006737831209932552,4.354799924479975,1.3404556647802158e-05
-1.242,0.009479081609757856,0.009222735616385758,15461,0.023508285114321178,0.017660130791828533,1.3311501138597812,0.1831592564093982,0.0075052548234415895,0.024902943512498547,0.3013802291955878,0.7631286231065028,0.023857280844368327,0.02491553974152926,0.9575261500196592,0.33831673092913594,-0.14154738243488155,0.019741811229063613,-7.169928877979418,7.843547054742215e-13,0.028485616400790642,0.006662222824223453,4.2756925357132465,1.916872094450149e-05
-1.188,0.013398862467545736,0.013143530910213364,15461,0.025774560122226044,0.017628139578372788,1.462125938340524,0.14372703347575805,0.05211929122205271,0.02485783199033738,2.09669496689463,0.03603679748914106,-0.04156278340704986,0.02487040540138014,-1.6711743430102433,0.0947074911792124,-0.17674476482750956,0.019706049064871476,-8.969061441269801,3.327886924264181e-19,0.024942056093534632,0.006650154250384913,3.7505981296736057,0.00017705717633208389
-1.134,0.019866121898683642,0.0196124640627362,15461,0.024926872799965655,0.0176254026531098,1.4142583457840945,0.15730620533295053,0.09873607746614459,0.02485397259110498,3.9726477167469545,7.140053241511483e-05,-0.10885504084017196,0.024866544050013983,-4.3775701448995985,1.207975614020312e-05,-0.20079300810836245,0.019702989525702326,-10.190991973397248,2.5965971463681582e-24,0.03306004044582429,0.006649121754863209,4.972091302380495,6.694446187627186e-07
-1.08,0.02848891409921883,0.028237487834751884,15461,0.034732652919428286,0.01759851197009874,1.973613051969496,0.0484435413583318,0.12702979764941932,0.02481605344045255,5.118855742079784,3.1108336187843047e-07,-0.20551094692549557,0.02482860571936759,-8.277184359377316,1.3633909582030922e-16,-0.23398260295567758,0.01967292911482074,-11.893633204798423,1.769986900168762e-32,0.03413060404576545,0.006638977338367826,5.140942995620522,2.766983389472634e-07
-1.026,0.035121748534614694,0.034872038842206576,15461,0.04278391850636562,0.017880090609612202,2.3928244795004177,0.01673109969868793,0.1447287670776211,0.025213113747467628,5.7402179091092025,9.63288413086769e-09,-0.279399985358642,0.02522586686459136,-11.075931973256614,2.0996530935968853e-28,-0.25400548965941494,0.019987698717205758,-12.708090773889973,8.148677295901886e-37,0.03688666147040453,0.006745201899278121,5.468577815936419,4.607017418451243e-08
-0.972,0.03973807117074235,0.03948955617880934,15461,0.041413266808170715,0.018410138918891,2.24948149444303,0.024495893582918343,0.17239098638409545,0.025960546666309484,6.640499085014157,3.230477676990106e-11,-0.3310715142237669,0.025973677844614056,-12.746424137712882,5.013290669629257e-37,-0.26091286593464036,0.020580226246441735,-12.677842449849232,1.1943240963828376e-36,0.03553938845100899,0.006945160777592443,5.117144093434336,3.139138250081715e-07
-0.918,0.04353912279263206,0.04329159150971096,15461,0.028741833873996876,0.018936348610902147,1.5178128827565762,0.12908202914428718,0.20797518259750808,0.02670256666550146,7.788583966581866,7.204903336251754e-15,-0.38274610860087926,0.026716073167062517,-14.326435857824945,2.958899075356763e-46,-0.2508538888192553,0.021168462683025458,-11.850359309295035,2.955415427129879e-32,0.02932775833032853,0.007143671550913917,4.105418078267683,4.056582220020735e-05
-0.864,0.04860267454302847,0.04835645370310693,15461,0.029078412590681217,0.019488732551092215,1.4920627862508977,0.13570309621996432,0.21486972855357173,0.02748149555464251,7.818705795190004,5.679691345111411e-15,-0.4508558892212564,0.02749539604845117,-16.397504819598822,6.385395449617365e-60,-0.2611749561487685,0.021785958646206242,-11.988224176412311,5.7352782779098876e-33,0.03404257159105063,0.007352056468185967,4.630346861230003,3.680262372567677e-06
-0.8099999999999999,0.055149540114234674,0.05490501359770117,15461,0.04890440014616589,0.020208642152866007,2.4199745720783237,0.015533049255025728,0.24018283893363288,0.02849665610800452,8.428456939765894,3.8081438324057476e-17,-0.526173137219864,0.028511070083074002,-18.45504695848768,3.0511853607686897e-75,-0.27267124378810154,0.02259072728737535,-12.070051588842901,2.1485741557037835e-33,0.021052514914848552,0.0076236398577344865,2.761478153180326,0.005760827528419786
-0.756,0.05421926553364087,0.053974498262816306,15461,0.06378447902184524,0.021081741387227466,3.025579237040141,0.002485653465203711,0.21819842384471588,0.029727832772005764,7.339869862635595,2.244406515330308e-13,-0.5950299095054511,0.02974286949206237,-20.005800370547625,6.341093897135161e-88,-0.266432768931892,0.023566742724190765,-11.305455830279183,1.6103336545942033e-29,0.013804109616774706,0.007953013502558589,1.7357080573714283,0.08263539771085325
-0.702,0.05013633637442372,0.04989051244491405,15461,0.07507824233088538,0.022096534300140663,3.39773836526063,0.0006811671736176739,0.2412489727201971,0.0311588148459808,7.742559333938082,1.0344987216712676e-14,-0.5988401633470711,0.031174575375169992,-19.209248438522017,2.7389897548834166e-81,-0.2269048472096492,0.02470115392190362,-9.186001914203795,4.5853119805131205e-20,0.005914675888608565,0.008335840594043027,0.709547624127472,0.47799541231211395
-0.648,0.046671155336343806,0.04642443462085122,15461,0.09900796586069925,0.0232766233103719,4.253536457609037,2.1165828422561844e-05,0.2581126740491887,0.03282288462597964,7.8638022523130084,3.971446090801889e-15,-0.6149782930704009,0.03283948686306017,-18.72679361997478,2.148933859512651e-77,-0.16339483480953815,0.026020345424395627,-6.279502909917012,3.4873252083405996e-10,0.0030250589107106564,0.008781025062451136,0.34449951904205606,0.7304753447539842
-0.594,0.0415050298650651,0.041256972160578886,15461,0.0993685424271392,0.024343815429393272,4.081880373902251,4.489739037124958e-05,0.2809128037608284,0.03432775598680047,8.18325566835314,2.9763686689500824e-16,-0.5803059314886375,0.03434511940716494,-16.896314280030612,1.7774798579080745e-63,-0.03654401631996421,0.027213332362443263,-1.3428717892116033,0.17933321222451257,-0.0003943335103034284,0.009183619571913394,-0.042938789789315014,0.965750882133362
-0.54,0.03860608722955228,0.038357279281112766,15461,0.09076676426901675,0.02555477688736674,3.551851173229699,0.0003836694136902161,0.30765183388561407,0.03603535969252612,8.53749862664538,1.4977596903462838e-17,-0.54931338230138,0.03605358684080132,-15.236025883553145,4.869050364803656e-52,0.038584801241355854,0.02856703538937926,1.3506757251997186,0.17681910560909417,-0.003507592697825145,0.009640450563691708,-0.3638411581130446,0.7159816029159265
-0.486,0.03613301539743263,0.035883567420051055,15461,0.07149714196097694,0.027394461861388303,2.6099122633889036,0.00906527661285666,0.30713894701741906,0.038629540422492725,7.950882761177817,1.9791905169879157e-15,-0.5791974419364484,0.03864907974073712,-14.986060362155518,2.046503700133395e-50,0.02753217319371975,0.030623572450525115,0.8990516452056737,0.36863915841385564,-0.015451245489771684,0.010334465311814554,-1.4951180369348698,0.1349040553918835
-0.432,0.03712051213797052,0.036871319723927654,15461,-0.007064034395193547,0.02923854836607039,-0.24160003796190313,0.809093297749482,0.34342140306397373,0.04122992784881393,8.329420423030234,8.799208754875876e-17,-0.605922251078413,0.04125078247645434,-14.688745635898403,1.6160147566076636e-48,0.056349574876039796,0.03268502987089386,1.7240178484958124,0.08472461724535539,-0.03231585786131563,0.011030140522046865,-2.929777530641901,0.0033970066918359377
-0.378,0.03714799568635185,0.03689881038502851,15461,-0.06965207748550756,0.0308863073115851,-2.2551118456100405,0.02414024010872325,0.3520554375344642,0.04355346941405272,8.083292611836612,6.767678460368194e-16,-0.6397371877370251,0.04357549931889294,-14.681121220328865,1.805601562101075e-48,0.05136758584321519,0.03452701770421184,1.4877504417924003,0.13683711998599676,-0.055395621168713355,0.011651751844467307,-4.754274027473156,2.0095617887296864e-06
-0.324,0.03899979182530178,0.03875108576728559,15461,-0.043164407344870835,0.03240370988265856,-1.3320822677767232,0.18285279767755444,0.3704127126390223,0.04569319255419203,8.10651854102148,5.596629786678216e-16,-0.7050668071274375,0.045716304758509095,-15.422655239785204,2.8735108692089043e-53,0.017261118937758026,0.03622328346066303,0.4765199973244523,0.6337107004994551,-0.0633398264792977,0.01222418667871092,-5.18151662307378,2.2285759913630414e-07
-0.27,0.041344746262744425,0.041096647076994675,15461,-0.00792406241729734,0.03404305827321667,-0.23276588001294773,0.8159462911487223,0.4502594999475376,0.04800487420868261,9.379453802757793,7.533590836643122e-21,-0.6759216533678896,0.048029155691304115,-14.07315293469271,1.0484665226100589e-44,0.14260342548021998,0.038055869348421145,3.7472123990812545,0.0001794611351675795,-0.07770559206855272,0.012842625148571167,-6.050600338295945,1.4763716626903629e-09
-0.216,0.044565279802440516,0.04431801408810376,15461,-0.09564582792040989,0.03551999618485032,-2.692731931125711,0.007094562318366254,0.5013097299496232,0.050087537231874875,10.008671970212143,1.6463160442770568e-23,-0.5613277877876246,0.050112872152232396,-11.20126952776581,5.198662787514253e-29,0.35546779618538243,0.039706900690839646,8.952292674592671,3.871485339066801e-19,-0.11633942330457142,0.01339979483099501,-8.682179449155981,4.265351162094188e-18
-0.162,0.041778393174903505,0.04153040621661552,15461,-0.2558728515149746,0.0367539700679588,-6.961774497880385,3.495396574185166e-12,0.4806561157498915,0.05182759127049886,9.274135725143937,2.0229406234447524e-20,-0.51193756893154,0.05185380633256274,-9.872709549000987,6.390680434853868e-23,0.41407931820074856,0.041086328722776656,10.078274965735723,8.164927772224356e-24,-0.11974545123688052,0.013865307179994424,-8.636335977442707,6.364364517733382e-18
-0.108,0.0385998885649006,0.038351079012251876,15461,-0.395502052189309,0.03783724669801208,-10.452717539040393,1.731627700436207e-25,0.4793645901705801,0.05335514375833823,8.984411931148925,2.896762682691157e-19,-0.507656817667225,0.053382131476091735,-9.509864136740013,2.1843610155777146e-21,0.4340598723521147,0.042297296126781576,10.262118671866569,1.2522327077312803e-24,-0.0895266455865084,0.014273969515214962,-6.272021632880737,3.658676431086261e-10
-0.054,0.034391242276832656,0.03414134353000997,15461,-0.5640480447495387,0.038632637408897844,-14.600298674395644,5.832243100328914e-48,0.4801726677195523,0.05447674190373358,8.814269189741017,1.3311108852552086e-18,-0.4768259885197871,0.05450429694025054,-8.748410956341662,2.3839194789038724e-18,0.4511751703898433,0.04318644318082962,10.44714815945109,1.8356030078995311e-25,-0.03714080177012712,0.014574027890246385,-2.5484239532012607,0.010830673209900556
0.0,0.030434259668283725,0.030183336857638965,15461,-0.7287432989867001,0.039324837105192544,-18.53137489259873,7.637803896643581e-76,0.4467946628267997,0.055452828102606565,8.057202456835526,8.372525070637496e-16,-0.49525603690673603,0.055480876856073426,-8.926607958838,4.878584228512186e-19,0.4018886505247791,0.043960235623147666,9.142095005358911,6.873725480522511e-20,0.010763171890443199,0.014835157814477121,0.7255178559637423,0.46814537924412014
0.054,0.03085768502971331,0.030606871801201363,15461,-0.7208386186397268,0.0396855081201527,-18.163774455332668,5.729583428621094e-73,0.4048433961100375,0.05596141832869392,7.234330511999483,4.897951505420495e-13,-0.5573824032955541,0.05598972433363659,-9.955083900291665,2.8158237781377245e-23,0.35286638716455637,0.04436342058123602,7.9539941361916755,1.930284847296692e-15,0.05739818282620821,0.014971219698515672,3.8339015779655536,0.00012662674854404466
