peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(word_l1)[T.R]_beta,C(word_l1)[T.R]_se,C(word_l1)[T.R]_tstat,C(word_l1)[T.R]_pvalue,C(word_l1)[T.l]_beta,C(word_l1)[T.l]_se,C(word_l1)[T.l]_tstat,C(word_l1)[T.l]_pvalue,C(word_l1)[T.r]_beta,C(word_l1)[T.r]_se,C(word_l1)[T.r]_tstat,C(word_l1)[T.r]_pvalue
-2.16,0.010882652815705884,0.010727480926276733,19127,0.3991696232172127,0.01900248908312874,21.006175636833458,7.14619111803853e-97,-0.03775776252634149,0.0267763206135613,-1.4101176584813697,0.15852120822525714,-0.36548067399793077,0.0383821566113691,-9.522150558097417,1.8926024972714303e-21,-0.422876071361235,0.03609780232414777,-11.71473176023102,1.3736568699431885e-31
-2.106,0.012755542783258855,0.012600664711217235,19127,0.3802136037770446,0.017667294823471118,21.520759548990394,1.5909130289334064e-101,-0.037679424852701,0.024894904477939312,-1.5135396436684756,0.130159165359112,-0.37363240663405195,0.03568526595896085,-10.470214991916851,1.3882399032687427e-25,-0.42202176707536354,0.03356141994610185,-12.574610006165166,4.047627980521406e-36
-2.052,0.014418246909385868,0.014263629680955625,19127,0.3707212639542672,0.01627293237226958,22.781466515894014,2.2549905142072562e-113,-0.05504240069696364,0.02293011471373773,-2.400441575810653,0.01638479995399899,-0.3710281470727572,0.03286886450013584,-11.288134005092383,1.8614806690205342e-29,-0.4221039933294451,0.03091263957256776,-13.654737970161085,2.985768676964209e-42
-1.998,0.01718268984063198,0.017028506295661106,19127,0.35521337678369863,0.014836640407094691,23.941631463538076,7.731395047689815e-125,-0.062165443541088404,0.02090624226282023,-2.9735350217214194,0.0029475794141476893,-0.3724969929569823,0.029967771758767622,-12.429919580123652,2.462490562374974e-35,-0.423194544340477,0.028184208406953938,-15.015307090762978,1.1337064793506062e-50
-1.944,0.01920426130776287,0.01905039490520688,19127,0.3381170460366675,0.0136068449154344,24.84904091565984,3.540908416238661e-134,-0.06359483318219285,0.019173343049998452,-3.3168359329072756,0.0009121273095956423,-0.3617016059057484,0.02748377069162483,-13.16055245708953,2.1953894349978208e-39,-0.4124829270762979,0.025848045267331594,-15.95799306331377,5.846805094475967e-57
-1.89,0.02028837091132818,0.02013467458296614,19127,0.31817292390125684,0.012641682097078742,25.16855917257884,1.5251902772137756e-137,-0.07050899791860905,0.017813336528983027,-3.9582139934249843,7.578525115400578e-05,-0.3497213697636901,0.025534287637718624,-13.696147498827823,1.6990699454914937e-42,-0.39649390111581195,0.024014587741046128,-16.51054373247133,8.122497464763045e-61
-1.836,0.021117688932078216,0.020964122706423005,19127,0.30186969114222906,0.011900945781753335,25.365184975891502,1.2363541918425054e-139,-0.08287596127624466,0.016769568368796537,-4.942044986110291,7.796106671594591e-07,-0.34993057668915506,0.02403811220837497,-14.557323539210284,9.449800747527858e-48,-0.3782125636899499,0.02260745876083931,-16.729547875813914,2.21731747647823e-62
-1.782,0.022004267811513545,0.021850840671600036,19127,0.29152932371441215,0.011338660546056664,25.711090170681548,2.3798341305196894e-143,-0.0946974362571123,0.015977254810218923,-5.92701545928557,3.137856298028076e-09,-0.3627694448943017,0.022902380995355538,-15.839813553353649,3.7621883426844855e-56,-0.3559064108611445,0.021539321781563994,-16.52356626965725,6.565295175034567e-61
-1.728,0.020858277713858064,0.02070467079199123,19127,0.2690723001918433,0.010905888566820917,24.672203327883285,2.4810915304724994e-132,-0.09945851605813046,0.015367437790043908,-6.472029847588944,9.904248912527676e-11,-0.3519994549419511,0.022028246990522124,-15.979458333357277,4.163336640018284e-57,-0.3256508156331755,0.020717212778393865,-15.718852681418571,2.4944592000561992e-55
-1.674,0.019462931029693875,0.019309105207024224,19127,0.2536328817646159,0.01058422990421616,23.963281604794208,4.669003640116149e-125,-0.10463990672290359,0.014914190037059738,-7.016130709270006,2.3572567994251553e-12,-0.33783193660361943,0.02137854509570769,-15.802382018570952,6.765756824763562e-56,-0.30045184546415016,0.020106178572939955,-14.943259574373593,3.3098682795721567e-50
