peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Q_chosen_beta,Q_chosen_se,Q_chosen_tstat,Q_chosen_pvalue,RPE_abs_beta,RPE_abs_se,RPE_abs_tstat,RPE_abs_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.0226192444552602,0.022380005522348423,32692,0.07103645262816088,0.017756873696584564,4.000504471787979,6.334669421577882e-05,0.024365632113785264,0.02387125203645816,1.0207102701011261,0.3073992825000958,0.043247975523805104,0.02552540396829131,1.6943111097293304,0.09021570802024559,0.0648672792085754,0.025382101781388278,2.5556307262206355,0.010604038357084525,-0.020039488397040228,0.025415707074348773,-0.7884686559543101,0.43042834450311906,-0.009036944000497508,0.007251360767510081,-1.2462411249744711,0.21268481764713035,0.2030285163065334,0.008500519502947928,23.884248043443034,5.275154489887812e-125,0.004922915134220112,0.0071672590448021885,0.6868616166162279,0.49217481002500296,-0.008528697105193835,0.00838867516200667,-1.0166917827288557,0.30930760207475655
-2.106,0.019797155252816,0.019557225541407153,32692,0.035961259664734534,0.017220310309638436,2.0883049734943824,0.03677805326303502,0.08159442323033694,0.02314992912443056,3.5246079066492175,0.00042468962065715356,0.06254113577989685,0.024754097180822922,2.5264963340431446,0.011525339276092913,0.07356639325351481,0.024615125187853536,2.9886662242049673,0.002804062864152181,0.024216764981713667,0.024647715022230593,0.982515618988282,0.32585316503826,-0.007366750623885381,0.0070322447924873,-1.0475674327713167,0.29484569547253386,0.18498959228932432,0.008243657421635683,22.440232875739664,1.0956211083773262e-110,-0.005500628309123114,0.006950684390169204,-0.7913793808424108,0.4287283815255497,-0.014554910717788687,0.008135192705926412,-1.7891291877063429,0.07360326945056873
-2.052,0.020948200229858438,0.020708552266141544,32692,0.05068059868053232,0.01681984617833176,3.013142816122886,0.0025875517806653496,0.027915844982709118,0.022611569705237207,1.2345823552552104,0.2169948552936749,0.055308916545952436,0.02417843229177323,2.2875311301622903,0.02217119882209664,0.05943463557059803,0.024042692139429233,2.472045776983816,0.013439284700902273,-0.03251652021331316,0.024074524086202722,-1.3506609765942832,0.17681340948838148,-0.012942346521807622,0.006868707565148076,-1.8842477131327122,0.05954034364851939,0.18848361832679328,0.008051948384528645,23.40844840597261,3.426208077727833e-120,0.0016291223746579073,0.006789043877527685,0.2399634475850777,0.8103600982900814,-0.01282004152721077,0.007946006052410201,-1.6133943823667445,0.10666850719251549
-1.998,0.020283610509195582,0.020043799870150036,32692,0.04735749479559073,0.015371487175264143,3.0808661683560845,0.002065708216289198,0.00801247182082762,0.020664484683837834,0.38774118703740806,0.6982100979072445,0.04971521522298016,0.022096424542203914,2.2499212543651432,0.024460568732262277,0.05648321548879792,0.02197237299091136,2.5706470353548796,0.010155257535418776,-0.006401418819733212,0.022001463884871068,-0.29095422255675624,0.7710881768936774,-0.0027558484383374145,0.00627724232010696,-0.4390221530097721,0.6606483868523974,0.16314510372201702,0.0073585941284123445,22.170689247840937,4.1377211464160954e-108,-0.0011040811143254565,0.006204438482330571,-0.17795020733459363,0.8587631831417759,-0.02017585789236089,0.007261774503416359,-2.7783646934876587,0.005466442621758522
-1.944,0.020115992536755112,0.01987614086892464,32692,0.04620154072486894,0.014880480422487503,3.104842008665849,0.0019054336689482267,-0.0027230225002400927,0.020004405316973353,-0.13612114217310226,0.8917263524145471,0.05428371828885388,0.02139060515474083,2.5377364453302014,0.011161801531721768,0.04138308184168703,0.02127051614452726,1.9455607734434115,0.05171608455572077,-0.038501540446415156,0.021298677796884272,-1.8076962717398093,0.07066297483559755,-0.006621913987500966,0.00607673027251877,-1.0897166223499697,0.27584602604778047,0.16056694621589973,0.007123540787977774,22.54032804681692,1.1884877502050702e-111,-0.0009250391498519476,0.006006251985651585,-0.1540127107656798,0.8776006643404192,-0.013615623784573132,0.007029813842898331,-1.9368398778195142,0.05277352712548899
-1.89,0.01851683563033546,0.018276592527959434,32692,0.040484712298641576,0.01460189733500171,2.772565192716227,0.005564786537404589,-0.007273528381197047,0.01962989529859398,-0.3705332234613612,0.710987627881837,0.04377057160774278,0.02099014356627008,2.085291673663419,0.037050572204160546,0.02931363983228607,0.02087230278771897,1.4044276824852258,0.16020103535150623,-0.04935856831266512,0.020899937215158534,-2.3616610808220897,0.018199097038262523,-0.00857560864272664,0.005962965512707764,-1.4381449338338506,0.15040251044824043,0.14797359650468545,0.006990178293609189,21.168787159545154,8.546765077726728e-99,-0.009827022351053937,0.005893806676436173,-1.6673472495022645,0.09545495723731326,-0.020662713584603996,0.00689820604602603,-2.9953749491880615,0.002743130621084726
-1.836,0.015680536258192213,0.015439598899016693,32692,0.019821098470281094,0.0143164858752548,1.3844946757877707,0.1662164892348787,0.023654207398390754,0.019246205635304752,1.2290322490891439,0.21906856369365887,0.05220597668175388,0.020579866231886557,2.5367500494665824,0.011193291713780208,0.043120220145846294,0.020464328791583372,2.1070918369715064,0.03511721848576693,-0.004155815675296032,0.020491423071253515,-0.20280756787097118,0.8392867050070494,-0.005278261338311973,0.005846412255801701,-0.9028205859198654,0.3666277773076778,0.13498069906555732,0.006853546940511819,19.69501343423746,7.497750997298248e-86,-0.004120713612669435,0.005778605211284416,-0.7130983104058635,0.47579001628727524,-0.02351447787141469,0.006763372399955129,-3.476738597385336,0.0005082115125694699
-1.782,0.012525510911955084,0.012283801279647677,32692,0.02346315343578167,0.014103762052116182,1.663609563822808,0.09620006673377399,0.02485823020053223,0.018960232773016634,1.311071994638661,0.18984265260517713,0.029586033306714967,0.02027407695771174,1.459303590907067,0.14449117821793622,0.007412034140214187,0.02016025624917018,0.3676557504331958,0.7131323197182002,-0.049963714167103726,0.020186947944099427,-2.4750504288939794,0.013326769026568512,-0.008370319458630461,0.005759542392796547,-1.4532959196722313,0.146151210992949,0.1214426077510511,0.006751712403744276,17.986934349233103,5.490662148461323e-72,-0.0016544166823065296,0.005692742870227813,-0.2906185506742065,0.7713449147465066,-0.010472123592621282,0.0066628777361972145,-1.5717118049052128,0.11602708327660342
-1.728,0.011383257203761543,0.011141267975650071,32692,0.01565812506040236,0.013969745807578652,1.1208596975263325,0.26235582409927705,0.021679805691701724,0.018780069552564695,1.1544049733692827,0.24834261789712395,0.01782163257500112,0.020081429375790168,0.8874683291462598,0.37483334068097496,0.027822857517191484,0.01996869021016269,1.3933241101127185,0.16353127834659703,-0.010782296229855416,0.019995128276258614,-0.5392461644098512,0.5897206836519936,-0.0069455830032906125,0.0057048142827444154,-1.2174950242112528,0.223424718652476,0.10857357408241994,0.006687556532622535,16.235163553801414,4.845839013964823e-59,-0.0007940720544003076,0.005638649500120846,-0.14082663843235677,0.8880077662383836,-0.026833073373936544,0.006599565986557771,-4.065884548861409,4.796260193305694e-05
-1.674,0.008699151324695231,0.008456505093033528,32692,0.014186693779337822,0.013833292896982714,1.0255471264135665,0.3051126911111155,0.011381307346920668,0.018596630627695256,0.6120091093260152,0.5405359880429935,0.028557264453656472,0.01988527910040242,1.4361007612449632,0.1509832425548414,0.023281307934152812,0.019773641142162676,1.1773910412741766,0.2390480377055264,-0.04923077758201045,0.019799820967978568,-2.486425390493649,0.01290831631988401,-0.0005294074973969788,0.005649091113260012,-0.09371551755543647,0.9253357177604792,0.09721652710450851,0.006622234187733757,14.680321527224287,1.2315503721994173e-48,0.006644032013429468,0.005583572611341351,1.189924887863751,0.23408455909171547,-0.016677456287964614,0.006535103110859116,-2.5519805892966496,0.010715757482016907
