peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
0.8099999999999999,0.02491678345522863,0.022767444991132924,2729,-0.6119525109468955,0.26211427831574247,-2.3346782742210572,0.019632589770530947,-0.5877832997317947,0.14283911674711175,-4.115002340517342,3.9867371897365134e-05,-1.010258297379232,0.1919915135892358,-5.261994545970771,1.53588589503682e-07,-0.574993908183883,0.25975802322605807,-2.2135751613858194,0.026940641519439944,-0.2703931097794408,0.2605217519196929,-1.0378907242370718,0.2994131194923154,-1.478081770523466,0.37386980930656927,-3.95346651088228,7.89891825561849e-05,0.1827612695237987,0.11079883891831004,1.6494872266535685,0.09916324250808863
0.864,0.02927408147616728,0.02710566914886159,2693,-0.43374753633143065,0.2999796349562058,-1.4459232754075246,0.14831539049049716,-0.68229168157599,0.14812346130920948,-4.606236416199443,4.29129769621497e-06,-1.163684145923866,0.20013925137071464,-5.814372432963652,6.805228332091798e-09,-0.6000080988600348,0.2711923416387111,-2.2124817214026637,0.02701722208485905,-0.27825269753623927,0.2724975217072151,-1.0211201033791706,0.30728949879236467,-1.699226359977405,0.44558147288857247,-3.8135031713994403,0.00014009408037838036,0.19382183667343558,0.11598653649713271,1.671071854777102,0.09482397942833408
0.918,0.03163569251771414,0.02937930966532809,2582,0.1312145440639425,0.48839864107657766,0.2686627951599254,0.788210706547972,-0.7621037774261941,0.1540431092814302,-4.94734091632663,8.008271243381871e-07,-1.3140959530154692,0.21093880196875128,-6.229749769841496,5.439707888493713e-10,-0.6718722750985224,0.28804504833745054,-2.33252499557434,0.019749772890046546,-0.3544261380548863,0.28898745171219853,-1.226441272639955,0.22014479780778562,-2.4735097105630737,0.7887626094872716,-3.1359368215627734,0.0017323892145355067,0.2236984978157096,0.12375920075560859,1.8075302397714612,0.07079629532769696
0.972,0.03570981989590716,0.03346293015585866,2582,0.2933455378844701,0.5056326241734957,0.5801554802045676,0.5618605334967259,-0.8333151112421885,0.15947878440063393,-5.2252411778408066,1.8786226507889638e-07,-1.4665860893709266,0.21838213911563661,-6.7156869847966245,2.2949618560285645e-11,-0.6842674579005257,0.2982092115367094,-2.294588602325226,0.021836818722623712,-0.33392560553209744,0.29918486922968207,-1.1161179587452503,0.26447578627745355,-2.571747124595632,0.8165954499911281,-3.1493527481981105,0.0016550810869131103,0.20658417426419787,0.12812625626012183,1.6123484779325077,0.10700867389764421
1.026,0.035345541091625465,0.03304143012289529,2519,-0.8657868364494323,0.7158031459573297,-1.2095320359224062,0.2265723289606833,-0.873281743876614,0.16467948778325944,-5.302917537768707,1.2390451062224448e-07,-1.4916507921847317,0.2276773277891588,-6.5516000502521665,6.881361409723255e-11,-0.5365672205098782,0.31011290178093437,-1.7302318524268059,0.08371167863406972,-0.1449420858429326,0.31095428447803714,-0.466120240427721,0.6411698508604443,-0.5692946296820381,1.1820308005185227,-0.4816241923918607,0.6301148908114074,0.12389484102797785,0.13339934984547025,0.9287514607192432,0.35310713815069517
1.08,0.04355276319318424,0.04120180726494127,2448,-0.6866594115655418,0.7298527407396487,-0.940819117661552,0.3468906543999759,-0.9387404756340498,0.16914191690517785,-5.550016771775824,3.1649037372142803e-08,-1.8006664112479522,0.23694195883438632,-7.599609710775421,4.206242840259261e-14,-0.6687533034791032,0.3234233638406498,-2.0677334362541506,0.03877023638704917,-0.2607223375771843,0.3239234805947494,-0.8048886641328912,0.4209623183903357,-0.56076638155205,1.203084174616483,-0.46610735423463623,0.6411802483084819,0.16632884371112425,0.139694423909297,1.1906620110987454,0.23390206984011366
1.134,0.048064296454952915,0.045632787633637206,2356,-0.7245021616122798,0.7433672073557647,-0.974622171173531,0.3298480651150628,-0.9748199979269989,0.17522111500727336,-5.5633705897062375,2.946528271321505e-08,-1.9330099764550215,0.2448736678224405,-7.893907064995897,4.4533280692884984e-15,-0.5618919492008373,0.3352859242363575,-1.6758590462173277,0.09389888687410383,-0.22851768484986235,0.33616222700289916,-0.6797839450530876,0.4967082573294085,-0.4035410930549936,1.2234477459414752,-0.3298392550018212,0.7415508348655193,0.13082796942105687,0.144959024402657,0.9025169006218758,0.3668748816379295
1.188,0.05209764872197842,0.04958664911594379,2272,-0.6284875588201437,0.7543089781224878,-0.8331964447572667,0.40482179685608577,-0.9802290120242065,0.1789933387102586,-5.476343528129446,4.822252894594567e-08,-2.1155051929928153,0.2583367829380934,-8.188943010487844,4.350314558181395e-16,-0.6227820599549095,0.3497810590032611,-1.780491092712665,0.07512963241574748,-0.3019279866226702,0.35071915051264857,-0.8608825214743477,0.3893938681906458,-0.34663544164285565,1.2378226555819483,-0.28003643339351303,0.7794751246125439,0.1684949806169732,0.15181063665678998,1.1099023383842517,0.26715893228837373
1.242,0.05351308514810338,0.05088881458936434,2171,-0.5863140135251629,0.7753007378360879,-0.7562407526679278,0.44958717855882446,-1.0665371647698403,0.18622216107933898,-5.727230092209314,1.1631212221948465e-08,-2.191967508165566,0.2742780276064547,-7.9917721710857945,2.1423369878398706e-15,-0.5928863996933893,0.37510856581100116,-1.5805728093986415,0.11412188864627137,-0.2698159748114574,0.3757138190102275,-0.7181422698857735,0.4727470916600751,-0.28342713541500386,1.2674518325721433,-0.22361965017622965,0.823074379857144,0.1380368994202029,0.1638882454063685,0.8422623543130503,0.3997341915244519
1.296,0.05845127913363446,0.055700893386215755,2061,-0.4639796862169721,0.7882774390230644,-0.5885994743069088,0.5561947043753777,-1.0752866217416377,0.19156730511469808,-5.613100946937818,2.2567062587504695e-08,-2.335968660105477,0.2875369013530203,-8.124065638578742,7.696057949391471e-16,-0.4773286620871632,0.3973631979855732,-1.2012402369091393,0.22979652019548785,-0.14345195744218162,0.39709961438578456,-0.36124929928241434,0.7179502440569514,-0.4683495153453706,1.2837816309906234,-0.36482023425118737,0.7152831571210571,0.07009569185372516,0.17436971582634314,0.4019946440902289,0.6877297928945426
1.35,0.06909889140628567,0.06658021957567506,1854,-0.5881979961293877,0.1812523656707867,-3.245187967354571,0.0011947074388404134,-1.148736344985815,0.1971901662632597,-5.825525515568504,6.700650921485413e-09,-2.526506628701836,0.31027996977079725,-8.142667509501685,7.033920788872059e-16,-0.31987256045678647,0.4322498394032048,-0.7400177658791626,0.45938321368211854,0.0985029781035547,0.4306158389674442,0.22874908256916626,0.8190892538226715,-0.34163162486362453,0.10527329335012779,-3.2451879673545885,0.0011947074388403396,-0.04517139220895162,0.1917202305160807,-0.23561098423133195,0.8137606559163076
1.404,0.07209564200752216,0.06958507826836502,1854,-0.550355950018731,0.18301535986251044,-3.0071571611922834,0.0026726044908975026,-1.2016729802936126,0.19910818325851706,-6.035276705495276,1.9128505050110442e-09,-2.512630696853014,0.31329798160468253,-8.019938985829267,1.859571681587007e-15,-0.23128395042162644,0.43645422014836716,-0.5299157156574276,0.5962340277376066,0.211961676166696,0.43480432621920656,0.4874875050342428,0.6259707180228948,-0.31965256375491585,0.10629725904587496,-3.0071571611923,0.002672604490897359,-0.06674121116101919,0.19358504288189396,-0.34476429670105213,0.7303108077543929
1.458,0.08196882152733753,0.0792939055061469,1722,-0.5591898235747698,0.1864814381632717,-2.99863530162813,0.002750914344083224,-1.214760673816598,0.1999324480232224,-6.075855549347858,1.5157994256491617e-09,-2.638705418202043,0.31937020053992954,-8.262215490803554,2.824756809143119e-16,-0.06019126918101689,0.4469406276337981,-0.13467397112605917,0.8928854473463956,0.29799872908473896,0.44531767648880793,0.6691823496304182,0.5034691824064716,-0.3247833710624016,0.10831039402692898,-2.9986353016281284,0.002750914344083243,-0.09666331765271546,0.19886070298509112,-0.4860855674434705,0.6269685641483278
1.512,0.08557292840192332,0.08268647931228279,1590,-0.5580655338038238,0.19728596402372184,-2.828713824449881,0.004732408065943907,-1.2455940379723218,0.20875786529272222,-5.966692733831793,2.9811321877515705e-09,-2.7536767510894005,0.3410563225034158,-8.073964824568884,1.3337216097803022e-15,0.06267381887639091,0.4754017271580887,0.13183338489544347,0.8951328223492705,0.39306542710925685,0.47322465364748884,0.8306106287565829,0.40631880252033004,-0.3241303716577899,0.1145857770610025,-2.8287138244498817,0.004732408065943894,-0.14602913163285622,0.21171079458328737,-0.6897576097632949,0.49044766642670135
1.566,0.09177809219340871,0.08863979949193468,1453,-0.5340577679381316,0.2097817193428368,-2.5457783910396174,0.011006399913610946,-1.2275230634677943,0.21915937162217286,-5.601052121941761,2.546160996186057e-08,-2.919413272208628,0.36346757607832686,-8.032114731410038,1.968432825656073e-15,0.05399339673505638,0.5099155003659895,0.10588694930101726,0.9156867253418349,0.4840213095070199,0.5054725408534465,0.9575620244173737,0.33844361315338645,-0.31018640701320865,0.12184344407391116,-2.5457783910396294,0.011006399913610557,-0.1309004627996487,0.22665208504855883,-0.5775391952454533,0.5636651199609347
1.6199999999999999,0.09562571499224148,0.09221555554651084,1332,-0.568208293024377,0.2275810732991799,-2.4967291206918856,0.012655035526584849,-1.1811535799385333,0.23209530416298,-5.089088657774453,4.1153011220081506e-07,-2.990799513033249,0.3922431647965956,-7.624860753365019,4.635497741038817e-14,0.21102990054612752,0.5545004546477644,0.38057660508174,0.703578400908603,0.6498032009953636,0.5492638407467646,1.1830438357491517,0.2370038399959753,-0.33002139361964666,0.1321814973376814,-2.49672912069189,0.012655035526584696,-0.14189889550600487,0.24746567821005777,-0.5734083875080083,0.5664654441704561
