peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,RPE_beta,RPE_se,RPE_tstat,RPE_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.023499724674790445,0.02295862736670473,10835,0.4397383229590629,0.04418250237285056,9.952770878574661,3.085920961231904e-23,0.07881061262942242,0.054430339700058845,1.4479169717424567,0.14766922538059543,-0.5199417797377331,0.06110815549055959,-8.508549727344615,1.9932991895832863e-17,0.06722655181678032,0.06798005718081884,0.9889157880224447,0.32272644252828764,0.16899818828901486,0.06882534677158608,2.4554643923535484,0.014085872512863242,-0.06534269060857416,0.018561696431329065,-3.520297341911407,0.000432834787087633,-0.06721149285239925,0.02489716546573713,-2.6995640505700966,0.006953821360277811
-2.106,0.02160881549011262,0.021066670393413256,10835,0.40207365735760087,0.04082352461494087,9.849067691975995,8.624193218689717e-23,0.029551401775771872,0.050292269410035784,0.587593324429995,0.5568175456937277,-0.4966709454518616,0.0564624037993696,-8.796489558197075,1.625581957665138e-18,0.01662368592311389,0.06281186869468836,0.26465835627207923,0.7912776980433993,0.11765286755099795,0.06359289508663496,1.8500945332134209,0.0643271510178314,-0.0530454549420622,0.01715054219348721,-3.0929316603300046,0.0019869402193661216,-0.054855782754678374,0.023004356762222025,-2.3845823346281545,0.017115631357676516
-2.052,0.018472513877362817,0.017928630896504205,10835,0.32535015308845716,0.03747640886938421,8.681465564707484,4.467209145902285e-18,0.02660020443389186,0.046168812447172254,0.5761509344501468,0.5645251410653623,-0.4005850130526118,0.05183305827931908,-7.728369236751009,1.1857273381211157e-14,-0.0035850061590900406,0.05766193133139453,-0.0621728422255977,0.9504263369317637,0.09121933962803817,0.05837892146584408,1.562538966764025,0.11819029738662803,-0.06093365009031991,0.015744371355419846,-3.870186285293893,0.00010939044259842797,-0.045250168379933425,0.02111823239002473,-2.1427062428438615,0.03215892019504271
-1.998,0.015752011827709578,0.015206621365109418,10835,0.2647520178759758,0.03397943757071017,7.791536199651185,7.225633184655419e-15,0.012029033849076304,0.041860741933150265,0.2873583528043085,0.7738434455505389,-0.3391491384522769,0.04699644979431148,-7.216484222459885,5.692010845306274e-13,-0.02265113542827953,0.052281423300468206,-0.43325399345194715,0.6648388873925767,0.04920109809212172,0.052931510175047235,0.9295237927164962,0.35263842183540106,-0.05759013228236156,0.014275244072241244,-4.034266033625847,5.514946022142102e-05,-0.03242877469532397,0.01914766331004611,-1.6936152558265285,0.09036717910898555
-1.944,0.013784361219639885,0.0132378804445491,10835,0.21581875879622095,0.03093687501675341,6.976100807833612,3.212029215572429e-12,-0.013664220882473517,0.03811247724743821,-0.3585235563083735,0.7199585320946646,-0.3082098436704547,0.04278832721972431,-7.203129070406331,6.275604968912393e-13,-0.04149584467865427,0.047600077399125716,-0.8717600253191277,0.383358635044043,0.02387475246574117,0.04819195465863101,0.49540950631404373,0.6203211391562069,-0.0460414253885492,0.012997020353193188,-3.5424600514099724,0.0003980812683793898,-0.02545684150875076,0.017433156904173883,-1.4602542527828584,0.14424922254924463
-1.89,0.011997531996200128,0.011450061105174658,10835,0.16102291472435945,0.028216290844902556,5.706735715529003,1.1818761764640788e-08,-0.008873231990606772,0.034760871686331754,-0.2552649447538393,0.7985233215112073,-0.27951994567288513,0.039025528109894465,-7.162489765308676,8.436946186531148e-13,-0.04604531856648797,0.04341413369664096,-1.0606066422569336,0.2888923589070554,-0.0011929078016535736,0.0439539613582791,-0.027139938353448984,0.9783486204271672,-0.0337888147773441,0.011854064323052058,-2.850399142143723,0.004374688376736202,-0.014812288589105233,0.01590008768780333,-0.9315853396498859,0.35157163240881417
-1.836,0.0123877168083798,0.011840462126153084,10835,0.11143524190887616,0.0261819579957413,4.256184427726986,2.09696789017172e-05,-0.011683661202478653,0.03225468887422202,-0.36223140294545664,0.7171861836472875,-0.2851928079893044,0.036211872898222065,-7.875671296838856,3.713269401937108e-15,-0.06741202829461498,0.040284069621868694,-1.6734165372909482,0.09427420946383215,-0.020854243421302134,0.04078497688993019,-0.5113216927297327,0.6091362435868826,-0.020053911303084853,0.010999412215125839,-1.8231802673517155,0.06830365124133918,-0.017412127246835413,0.014753726145613377,-1.1801850647751408,0.237952543713689
-1.782,0.010278416865349915,0.00972999338005176,10835,0.044718497043481714,0.02431113964203747,1.8394241365039496,0.06588018731472756,-0.014545568854158433,0.029949946656366636,-0.4856625963661406,0.6272162340673337,-0.24847536866900774,0.03362437212952465,-7.38974002880572,1.5795935822778203e-13,-0.04582773851249647,0.037405592128980904,-1.2251574137491144,0.22054256591098184,-0.01701395451839045,0.03787070732561881,-0.4492642392998251,0.6532500432736605,-0.007048129417239633,0.010213454867880889,-0.6900827886756007,0.4901569160102506,-0.023306594850699892,0.013699506225803591,-1.7012726200891057,0.08892051738938198
-1.728,0.007674475090290844,0.007124608711508107,10835,-0.0033204233574418776,0.02303810823791943,-0.14412743108727338,0.8854025261897108,-0.037596525432499854,0.028381644091920524,-1.3246775032036482,0.1853060937477284,-0.20543193427539555,0.03186366151311979,-6.447216814389313,1.1877213457355677e-10,-0.06410384132889599,0.035446881259356175,-1.808447994616616,0.07056453342031453,-0.04501074271634877,0.035887641108586645,-1.2542129080080242,0.20979170367387506,-0.007233886558334111,0.009678636303930385,-0.7474076234682474,0.45483377504355904,-0.026358562775421063,0.012982143654441346,-2.0303705980332056,0.042343274238033704
-1.674,0.0048318613947061495,0.0042804198698047635,10835,-0.03249249111450134,0.021999085153838516,-1.4769928334420706,0.13970664047258935,-0.060974228063591394,0.02710162651968182,-2.2498364819288805,0.0244793251004737,-0.17157624411895858,0.03042660428977627,-5.639020460019274,1.753054075859622e-08,-0.07257600036331442,0.03384822014070903,-2.1441600196882358,0.032042264321639626,-0.08183798439409609,0.03426910163651061,-2.3880983301559664,0.016952844545641485,-0.001075800697912509,0.00924212795704906,-0.11640183980486717,0.9073362360390214,-0.016259149871771298,0.012396646494756273,-1.3115764718021803,0.18969088440327408
