peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(reward_seq_2)[T.01]_beta,C(reward_seq_2)[T.01]_se,C(reward_seq_2)[T.01]_tstat,C(reward_seq_2)[T.01]_pvalue,C(reward_seq_2)[T.10]_beta,C(reward_seq_2)[T.10]_se,C(reward_seq_2)[T.10]_tstat,C(reward_seq_2)[T.10]_pvalue,C(reward_seq_2)[T.11]_beta,C(reward_seq_2)[T.11]_se,C(reward_seq_2)[T.11]_tstat,C(reward_seq_2)[T.11]_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
-2.16,0.08206026873546224,0.08156408509694091,7405,0.33161295823753933,0.04544568787038029,7.29690700652089,3.2506099733393746e-13,-0.7630029206354166,0.06226335315138377,-12.254446347923029,3.4064393737479e-34,0.4459907801062976,0.059423981349699756,7.505232230767571,6.847826667798079e-14,0.32218620537638826,0.04987998033331952,6.459228797272998,1.1189864019442592e-10,-0.10921605296655218,0.01564497871609149,-6.980901345312735,3.187175044552091e-12
-2.106,0.08800996527524863,0.08747950720648345,6882,0.2840782794815791,0.043480655263851344,6.533440624519617,6.886927428275911e-11,-0.6791967841526916,0.05950138798830682,-11.414805723291144,6.548729360316194e-30,0.4310886741321927,0.05711786541024908,7.5473526721612965,5.0153020038992245e-14,0.357411106136536,0.047944216840491743,7.454728217286909,1.0109532230933557e-13,-0.12020257857582639,0.015224163082387498,-7.8955130686222175,3.342066033784365e-15
-2.052,0.09371791568965648,0.09314549687752294,6338,0.2556995728659286,0.041798883770169215,6.117378020711998,1.0080600515129145e-09,-0.6587918416801277,0.05720078759392186,-11.517181308009311,2.1665464111015428e-30,0.3783955165425913,0.05524451653231174,6.8494674276183245,8.111566482311099e-12,0.36064530416812274,0.04629163639836162,7.790722735843637,7.735050571561839e-15,-0.10776416536259374,0.014873731371400562,-7.245267691858704,4.828674504921067e-13
-1.998,0.104201208501429,0.10357998881245634,5773,0.21372109645237938,0.03941430912464818,5.42242401805101,6.118666541040907e-08,-0.6151424727961331,0.05385570858898162,-11.422047706972062,6.787127381968513e-30,0.3668828678054664,0.0524646703271198,6.992950980496659,2.996359073166312e-12,0.3705314214307912,0.04392176085126375,8.436169548974947,4.101670264076999e-17,-0.09771426452503255,0.014314255533621761,-6.826360218002138,9.602532815268615e-12
-1.944,0.12413210157265397,0.12345022699232899,5143,0.16881068013825976,0.03771432034093314,4.476036651654611,7.76856034584936e-06,-0.6017955576762726,0.051279774450088564,-11.735534411564348,2.1024970818245166e-31,0.3874317544626934,0.05074966990216351,7.634172896288668,2.6928953583451188e-14,0.3779626935582914,0.04231542948681443,8.932030187146399,5.726651306081066e-19,-0.10007499996000507,0.013988947669838755,-7.1538619145580515,9.622849194162524e-13
-1.89,0.1278647323379435,0.12709241861851728,4522,0.11018999860728665,0.03659485723204682,3.011078794721766,0.0026176171202261724,-0.5217973840543942,0.049811128706254655,-10.475518174493272,2.18251263070339e-25,0.40047989822256375,0.04984082569612335,8.035177841239362,1.1826633995315142e-15,0.3914335910707505,0.04148248685116099,9.436116799728348,6.0236455006372304e-21,-0.09513657505562227,0.013991116010102094,-6.799784590945441,1.1843790717374688e-11
-1.836,0.12469113337512694,0.1239160092957603,4522,0.01833575638723922,0.035089687716511,0.5225397425982669,0.6013202091971179,-0.46502645741357046,0.04776236562493761,-9.736252619170346,3.4849713741510185e-22,0.3969482701803067,0.047790841158917845,8.305948599237734,1.294985470991943e-16,0.39883630152156424,0.03977628605247869,10.026986958897096,2.0354059166670659e-23,-0.08455859004784415,0.013415652600771204,-6.302980001359253,3.198490724004062e-10
-1.782,,,3336,,,,,,,,,,,,,,,,,,,,
-1.728,,,2752,,,,,,,,,,,,,,,,,,,,
-1.674,,,2207,,,,,,,,,,,,,,,,,,,,
